frame,time
1,0.051
2,0.083
3,0.116
4,0.148
5,0.212
6,0.245
7,0.277
8,0.309
9,0.374
10,0.406
11,0.438
12,0.470
13,0.535
14,0.567
15,0.599
16,0.632
17,0.696
18,0.728
19,0.761
20,0.793
21,0.857
22,0.890
23,0.922
24,0.954
25,1.019
26,1.051
27,1.083
28,1.116
29,1.180
30,1.212
31,1.245
32,1.309
33,1.341
34,1.374
35,1.406
36,1.470
37,1.503
38,1.535
39,1.567
40,1.632
41,1.664
42,1.696
43,1.728
44,1.761
45,1.825
46,1.857
47,1.890
48,1.922
49,1.986
50,2.051
51,2.083
52,2.116
53,2.148
54,2.180
55,2.212
56,2.245
57,2.309
58,2.341
59,2.374
60,2.406
61,2.470
62,2.503
63,2.535
64,2.567
65,2.632
66,2.664
67,2.696
68,2.728
69,2.793
70,2.825
71,2.857
72,2.890
73,2.954
74,2.986
75,3.019
76,3.051
77,3.116
78,3.148
79,3.180
80,3.212
81,3.277
82,3.309
83,3.341
84,3.374
85,3.438
86,3.470
87,3.503
88,3.535
89,3.599
90,3.632
91,3.664
92,3.696
93,3.761
94,3.793
95,3.825
96,3.857
97,3.922
98,3.954
99,3.986
100,4.019
101,4.083
102,4.116
103,4.148
104,4.180
105,4.245
106,4.277
107,4.309
108,4.341
109,4.406
110,4.438
111,4.470
112,4.503
113,4.567
114,4.599
115,4.664
116,4.696
117,4.761
118,4.793
119,4.857
120,4.890
121,4.954
122,5.019
123,5.051
124,5.115
125,5.148
126,5.212
127,5.245
128,5.309
129,5.341
130,5.406
131,5.438
132,5.503
133,5.567
134,5.599
135,5.664
136,5.696
137,5.761
138,5.793
139,5.857
140,5.890
141,5.954
142,6.019
143,6.051
144,6.115
145,6.148
146,6.212
147,6.245
148,6.309
149,6.341
150,6.374
151,6.406
152,6.470
153,6.503
154,6.535
155,6.567
156,6.632
157,6.664
158,6.696
159,6.728
160,6.793
161,6.825
162,6.857
163,6.890
164,6.954
165,6.986
166,7.019
167,7.051
168,7.115
169,7.148
170,7.180
171,7.212
172,7.277
173,7.309
174,7.341
175,7.374
176,7.438
177,7.470
178,7.503
179,7.535
180,7.599
181,7.632
182,7.696
183,7.761
184,7.793
185,7.857
186,7.890
187,7.954
188,7.986
189,8.051
190,8.083
191,8.148
192,8.180
193,8.212
194,8.245
195,8.277
196,8.341
197,8.374
198,8.438
199,8.470
200,8.503
201,8.535
202,8.599
203,8.632
204,8.664
205,8.696
206,8.761
207,8.793
208,8.825
209,8.857
210,8.890
211,8.954
212,8.986
213,9.051
214,9.083
215,9.148
216,9.180
217,9.245
218,9.309
219,9.341
220,9.406
221,9.438
222,9.503
223,9.535
224,9.599
225,9.664
226,9.696
227,9.728
228,9.761
229,9.793
230,9.857
231,9.890
232,9.922
233,9.954
234,10.019
235,10.051
236,10.083
237,10.148
238,10.180
239,10.212
240,10.245
241,10.277
242,10.341
243,10.374
244,10.406
245,10.470
246,10.535
247,10.567
248,10.632
249,10.664
250,10.728
251,10.761
252,10.825
253,10.857
254,10.922
255,10.986
256,11.019
257,11.083
258,11.115
259,11.180
260,11.212
261,11.277
262,11.309
263,11.341
264,11.406
265,11.438
266,11.470
267,11.503
268,11.567
269,11.599
270,11.632
271,11.664
272,11.728
273,11.761
274,11.793
275,11.825
276,11.890
277,11.922
278,11.954
279,11.986
280,12.051
281,12.083
282,12.115
283,12.148
284,12.212
285,12.245
286,12.277
287,12.309
288,12.374
289,12.406
290,12.438
291,12.470
292,12.535
293,12.567
294,12.599
295,12.632
296,12.696
297,12.728
298,12.761
299,12.793
300,12.857
301,12.890
302,12.922
303,12.954
304,13.019
305,13.051
306,13.083
307,13.115
308,13.180
309,13.212
310,13.245
311,13.277
312,13.341
313,13.374
314,13.406
315,13.438
316,13.503
317,13.535
318,13.567
319,13.599
320,13.664
321,13.696
322,13.761
323,13.825
324,13.857
325,13.922
326,13.954
327,14.019
328,14.051
329,14.115
330,14.148
331,14.212
332,14.277
333,14.309
334,14.374
335,14.406
336,14.470
337,14.503
338,14.567
339,14.599
340,14.664
341,14.696
342,14.761
343,14.825
344,14.857
345,14.922
346,14.954
347,15.019
348,15.051
349,15.115
350,15.148
351,15.212
352,15.277
353,15.309
354,15.374
355,15.406
356,15.470
357,15.503
358,15.567
359,15.599
360,15.664
361,15.728
362,15.761
363,15.793
364,15.825
365,15.890
366,15.922
367,15.954
368,15.986
369,16.051
370,16.083
371,16.115
372,16.148
373,16.212
374,16.245
375,16.277
376,16.309
377,16.374
378,16.406
379,16.438
380,16.470
381,16.535
382,16.567
383,16.599
384,16.632
385,16.696
386,16.728
387,16.761
388,16.793
389,16.857
390,16.890
391,16.922
392,16.954
393,17.019
394,17.051
395,17.083
396,17.115
397,17.148
398,17.212
399,17.245
400,17.277
401,17.341
402,17.374
403,17.406
404,17.438
405,17.503
406,17.535
407,17.567
408,17.599
409,17.632
410,17.696
411,17.728
412,17.761
413,17.825
414,17.857
415,17.922
416,17.954
417,18.019
418,18.051
419,18.115
420,18.148
421,18.212
422,18.277
423,18.309
424,18.374
425,18.406
426,18.470
427,18.503
428,18.567
429,18.599
430,18.664
431,18.696
432,18.761
433,18.825
434,18.857
435,18.922
436,18.954
437,19.019
438,19.051
439,19.115
440,19.148
441,19.212
442,19.277
443,19.309
444,19.374
445,19.406
446,19.470
447,19.503
448,19.567
449,19.599
450,19.664
451,19.728
452,19.761
453,19.825
454,19.857
455,19.922
456,19.954
457,20.019
458,20.051
459,20.115
460,20.180
461,20.212
462,20.277
463,20.309
464,20.374
465,20.406
466,20.470
467,20.503
468,20.535
469,20.567
470,20.632
471,20.664
472,20.696
473,20.728
474,20.793
475,20.825
476,20.857
