frame,time
1,0.000000
2,0.000000
3,0.032259
4,0.064518
5,0.129036
6,0.161295
7,0.193554
8,0.225813
9,0.258072
10,0.322590
11,0.354849
12,0.387108
13,0.419367
14,0.483885
15,0.516144
16,0.548403
17,0.580662
18,0.645180
19,0.677439
20,0.709698
21,0.774216
22,0.806475
23,0.838734
24,0.870993
25,0.903252
26,0.967770
27,1.000029
28,1.032288
29,1.064547
30,1.129065
31,1.161324
32,1.193583
33,1.225842
34,1.290360
35,1.322619
36,1.354878
37,1.387137
38,1.451655
39,1.483914
40,1.516173
41,1.548432
42,1.612950
43,1.645209
44,1.677468
45,1.709727
46,1.774245
47,1.806504
48,1.838763
49,1.871022
50,1.935540
51,1.967799
52,2.000058
53,2.032317
54,2.096835
55,2.129094
56,2.161353
57,2.193612
58,2.258130
59,2.290389
60,2.322648
61,2.354907
62,2.419425
63,2.451684
64,2.483943
65,2.516202
66,2.580720
67,2.612979
68,2.645238
69,2.677497
70,2.742015
71,2.774274
72,2.806533
73,2.838792
74,2.903310
75,2.935569
76,2.967828
77,3.000087
78,3.064605
79,3.096864
80,3.129123
81,3.161382
82,3.225900
83,3.258159
84,3.290418
85,3.322677
86,3.387195
87,3.419454
88,3.451713
89,3.483972
90,3.548490
91,3.580749
92,3.613008
93,3.645267
94,3.709785
95,3.742044
96,3.774303
97,3.806562
98,3.871080
99,3.903339
100,3.935598
101,3.967857
102,4.032375
103,4.096893
104,4.129152
105,4.161411
106,4.193670
107,4.225929
108,4.258188
109,4.290447
110,4.354965
111,4.387224
112,4.419483
113,4.451742
114,4.516260
115,4.548519
116,4.580778
117,4.613037
118,4.677555
119,4.709814
120,4.742073
121,4.774332
122,4.838850
123,4.871109
124,4.903368
125,4.935627
126,5.000145
127,5.032404
128,5.096922
129,5.161440
130,5.193699
131,5.258217
132,5.290476
133,5.354994
134,5.387253
135,5.451771
136,5.484030
137,5.516289
138,5.580807
139,5.613066
140,5.645325
141,5.677584
142,5.742102
143,5.774361
144,5.806620
145,5.838879
146,5.903397
147,5.935656
148,5.967915
149,6.000174
150,6.064692
151,6.096951
152,6.129210
153,6.161469
154,6.225987
155,6.258246
156,6.290505
157,6.322764
158,6.387282
159,6.419541
160,6.451800
161,6.484059
162,6.548577
163,6.580836
164,6.613095
165,6.645354
166,6.709872
167,6.742131
168,6.774390
169,6.806649
170,6.871167
171,6.903426
172,6.935685
173,6.967944
174,7.032462
175,7.064721
176,7.096980
177,7.129239
178,7.193757
179,7.226016
180,7.258275
181,7.290534
182,7.322793
183,7.387311
184,7.419570
185,7.451829
186,7.516347
187,7.548606
188,7.580865
189,7.613124
190,7.645383
191,7.709901
192,7.742160
193,7.774419
194,7.838937
195,7.871196
196,7.903455
197,7.967973
198,8.000232
199,8.032491
200,8.064750
201,8.097009
202,8.129268
203,8.193786
204,8.226045
205,8.258304
206,8.290563
207,8.355081
208,8.387340
209,8.419599
210,8.484117
211,8.516376
212,8.548635
213,8.580894
214,8.613153
215,8.677671
216,8.709930
217,8.742189
218,8.806707
219,8.838966
220,8.871225
221,8.903484
222,8.935743
223,9.000261
224,9.032520
225,9.064779
226,9.129297
227,9.161556
228,9.193815
229,9.226074
230,9.258333
231,9.322851
232,9.355110
233,9.387369
234,9.419628
235,9.484146
236,9.516405
237,9.548664
238,9.580923
239,9.645441
240,9.677700
241,9.709959
242,9.742218
243,9.806736
244,9.838995
245,9.871254
246,9.903513
247,9.968031
248,10.000290
249,10.032549
250,10.064808
251,10.129326
252,10.161585
253,10.193844
254,10.226103
255,10.290621
256,10.322880
257,10.355139
258,10.387398
259,10.451916
260,10.484175
261,10.516434
262,10.548693
263,10.613211
264,10.645470
265,10.677729
266,10.709988
267,10.774506
268,10.806765
269,10.839024
270,10.871283
271,10.935801
272,10.968060
273,11.000319
274,11.032578
275,11.097096
276,11.129355
277,11.161614
278,11.193873
279,11.258391
280,11.290650
281,11.322909
282,11.355168
283,11.419686
284,11.451945
285,11.484204
286,11.516463
287,11.580981
288,11.613240
289,11.645499
290,11.677758
291,11.742276
292,11.774535
293,11.806794
294,11.839053
295,11.903571
296,11.935830
297,11.968089
298,12.000348
299,12.032607
300,12.097125
301,12.129384
302,12.161643
303,12.193902
304,12.258420
305,12.290679
306,12.322938
307,12.355197
308,12.419715
309,12.451974
310,12.484233
311,12.548751
312,12.581010
313,12.613269
314,12.645528
315,12.677787
316,12.742305
317,12.774564
318,12.806823
319,12.839082
320,12.903600
321,12.935859
322,12.968118
323,13.000377
324,13.064895
325,13.097154
326,13.129413
327,13.161672
328,13.226190
329,13.258449
330,13.290708
331,13.355226
332,13.387485
333,13.419744
334,13.452003
335,13.516521
336,13.548780
337,13.581039
338,13.613298
339,13.645557
340,13.710075
341,13.742334
342,13.774593
343,13.806852
344,13.871370
345,13.903629
346,13.935888
347,14.000406
348,14.032665
349,14.064924
350,14.097183
351,14.129442
352,14.193960
353,14.226219
354,14.258478
355,14.290737
356,14.355255
357,14.387514
358,14.419773
359,14.452032
360,14.516550
361,14.548809
362,14.581068
363,14.613327
364,14.677845
365,14.710104
366,14.742363
367,14.774622
368,14.839140
369,14.871399
370,14.903658
371,14.935917
372,15.000435
373,15.032694
374,15.064953
375,15.097212
376,15.161730
377,15.193989
378,15.226248
379,15.258507
380,15.323025
381,15.355284
382,15.387543
383,15.419802
384,15.484320
385,15.516579
386,15.548838
387,15.581097
388,15.645615
389,15.677874
390,15.710133
391,15.742392
392,15.806910
393,15.839169
394,15.871428
395,15.903687
396,15.968205
397,16.000464
398,16.032723
399,16.064982
400,16.129500
401,16.161759
402,16.194018
403,16.226277
404,16.290795
405,16.323054
406,16.355313
407,16.387572
408,16.452090
409,16.484349
410,16.516608
411,16.548867
412,16.613385
413,16.645644
414,16.710162
415,16.742421
416,16.774680
417,16.806939
418,16.871457
419,16.903716
420,16.935975
421,16.968234
422,17.032752
423,17.065011
424,17.097270
425,17.129529
426,17.194047
427,17.226306
428,17.258565
429,17.290824
430,17.323083
431,17.387601
432,17.419860
433,17.452119
434,17.484378
435,17.548896
436,17.581155
437,17.613414
438,17.645673
439,17.710191
440,17.742450
441,17.774709
442,17.806968
443,17.871486
444,17.903745
445,17.936004
446,17.968263
447,18.032781
448,18.065040
449,18.097299
450,18.129558
451,18.194076
452,18.226335
453,18.258594
454,18.290853
455,18.355371
456,18.387630
457,18.419889
458,18.452148
459,18.516666
460,18.548925
461,18.581184
462,18.613443
463,18.677961
464,18.710220
465,18.742479
466,18.774738
467,18.839256
468,18.871515
469,18.903774
470,18.936033
471,19.000551
472,19.032810
473,19.065069
474,19.097328
475,19.161846
476,19.194105
477,19.226364
478,19.258623
479,19.323141
480,19.355400
481,19.387659
482,19.419918
483,19.484436
484,19.516695
485,19.548954
486,19.581213
487,19.645731
488,19.677990
489,19.710249
490,19.742508
491,19.807026
492,19.839285
493,19.871544
494,19.903803
495,19.968321
496,20.000580
497,20.032839
498,20.065098
499,20.129616
500,20.161875
501,20.194134
502,20.226393
503,20.290911
504,20.323170
505,20.355429
506,20.387688
507,20.452206
508,20.484465
509,20.516724
510,20.548983
511,20.613501
512,20.645760
513,20.678019
514,20.710278
515,20.774796
516,20.807055
517,20.839314
518,20.871573
519,20.936091
520,20.968350
521,21.000609
522,21.032868
523,21.097386
524,21.129645
525,21.161904
526,21.194163
527,21.258681
528,21.290940
529,21.323199
530,21.355458
531,21.419976
532,21.452235
533,21.484494
534,21.516753
535,21.581271
536,21.613530
537,21.645789
538,21.678048
539,21.742566
540,21.774825
541,21.807084
542,21.839343
543,21.871602
544,21.936120
545,21.968379
546,22.000638
547,22.032897
548,22.097415
549,22.129674
550,22.161933
551,22.194192
552,22.258710
553,22.290969
554,22.323228
555,22.355487
556,22.420005
557,22.452264
558,22.484523
559,22.516782
560,22.581300
561,22.613559
562,22.645818
563,22.678077
564,22.742595
565,22.774854
566,22.807113
567,22.839372
568,22.903890
569,22.936149
570,22.968408
571,23.000667
572,23.065185
573,23.097444
574,23.129703
575,23.161962
576,23.226480
577,23.258739
578,23.290998
579,23.323257
580,23.387775
581,23.420034
582,23.452293
583,23.484552
584,23.549070
585,23.581329
586,23.613588
587,23.645847
588,23.710365
589,23.742624
590,23.774883
591,23.807142
592,23.871660
593,23.903919
594,23.936178
595,23.968437
596,24.032955
597,24.065214
598,24.097473
599,24.129732
600,24.194250
601,24.226509
602,24.258768
603,24.291027
604,24.355545
605,24.387804
606,24.420063
607,24.452322
608,24.516840
609,24.549099
610,24.581358
611,24.613617
612,24.678135
613,24.710394
614,24.742653
615,24.774912
616,24.839430
617,24.871689
618,24.903948
619,24.936207
620,25.000725
621,25.032984
622,25.065243
623,25.097502
624,25.162020
625,25.194279
626,25.226538
627,25.258797
628,25.323315
629,25.355574
630,25.387833
631,25.420092
632,25.484610
633,25.516869
634,25.549128
635,25.581387
636,25.613646
637,25.678164
638,25.710423
639,25.742682
640,25.774941
641,25.839459
642,25.871718
643,25.903977
644,25.968495
645,26.000754
646,26.033013
647,26.065272
648,26.097531
649,26.162049
650,26.194308
651,26.226567
652,26.258826
653,26.323344
654,26.355603
655,26.387862
656,26.420121
657,26.484639
658,26.516898
659,26.549157
660,26.581416
661,26.645934
662,26.678193
663,26.710452
664,26.742711
665,26.807229
666,26.839488
667,26.871747
668,26.936265
669,26.968524
670,27.033042
671,27.065301
672,27.129819
673,27.194337
674,27.226596
675,27.258855
676,27.323373
677,27.355632
678,27.420150
679,27.452409
680,27.516927
681,27.549186
682,27.613704
683,27.645963
684,27.678222
685,27.710481
686,27.774999
687,27.807258
688,27.839517
689,27.871776
690,27.936294
691,27.968553
692,28.000812
693,28.033071
694,28.097589
695,28.129848
696,28.162107
697,28.226625
698,28.291143
699,28.323402
700,28.387920
701,28.420179
702,28.484697
703,28.516956
704,28.581474
705,28.613733
706,28.678251
707,28.742769
708,28.775028
709,28.839546
710,28.871805
711,28.904064
712,28.968582
713,29.000841
714,29.065359
715,29.097618
716,29.162136
717,29.194395
718,29.258913
719,29.323431
720,29.355690
721,29.420208
722,29.452467
723,29.516985
724,29.549244
725,29.613762
726,29.646021
727,29.710539
728,29.775057
729,29.807316
730,29.871834
731,29.904093
732,29.968611
733,30.000870
734,30.065388
735,30.097647
736,30.162165
737,30.226683
738,30.258942
739,30.323460
740,30.355719
741,30.420237
742,30.452496
743,30.517014
744,30.581532
745,30.613791
746,30.678309
747,30.710568
748,30.775086
749,30.807345
750,30.871863
751,30.904122
752,30.968640
753,31.000899
754,31.065417
755,31.129935
756,31.162194
757,31.226712
758,31.258971
759,31.323489
760,31.355748
761,31.420266
762,31.452525
763,31.517043
764,31.581561
765,31.613820
766,31.678338
767,31.710597
768,31.775115
769,31.807374
770,31.871892
771,31.904151
772,31.968669
773,32.000928
774,32.065446
775,32.129964
776,32.162223
777,32.226741
778,32.259000
779,32.323518
780,32.355777
781,32.388036
782,32.452554
783,32.484813
784,32.517072
785,32.549331
786,32.613849
787,32.646108
788,32.678367
789,32.710626
790,32.775144
791,32.807403
792,32.839662
793,32.871921
794,32.936439
795,32.968698
796,33.000957
797,33.033216
798,33.097734
799,33.129993
800,33.162252
801,33.194511
802,33.259029
803,33.291288
804,33.323547
805,33.355806
806,33.420324
807,33.452583
808,33.484842
809,33.517101
810,33.581619
811,33.613878
812,33.646137
813,33.678396
814,33.710655
815,33.775173
816,33.807432
817,33.839691
818,33.871950
819,33.936468
820,33.968727
821,34.000986
822,34.033245
823,34.097763
824,34.130022
825,34.162281
826,34.194540
827,34.259058
828,34.291317
829,34.323576
830,34.355835
831,34.420353
832,34.452612
833,34.484871
834,34.517130
835,34.581648
836,34.613907
837,34.646166
838,34.678425
839,34.742943
840,34.775202
841,34.807461
842,34.839720
843,34.904238
844,34.936497
845,34.968756
846,35.001015
847,35.065533
848,35.097792
849,35.130051
850,35.162310
851,35.226828
852,35.259087
853,35.291346
854,35.323605
855,35.388123
856,35.420382
857,35.452641
858,35.517159
859,35.549418
860,35.581677
861,35.613936
862,35.678454
863,35.710713
864,35.742972
865,35.775231
866,35.839749
867,35.872008
868,35.904267
869,35.936526
870,36.001044
871,36.033303
872,36.065562
873,36.097821
874,36.162339
875,36.194598
876,36.226857
877,36.259116
878,36.291375
879,36.355893
880,36.388152
881,36.420411
882,36.484929
883,36.517188
884,36.549447
885,36.581706
886,36.613965
887,36.678483
888,36.710742
889,36.743001
890,36.775260
891,36.839778
892,36.872037
893,36.904296
894,36.936555
895,37.001073
896,37.033332
897,37.065591
898,37.097850
899,37.162368
900,37.194627
901,37.226886
902,37.259145
903,37.323663
904,37.355922
905,37.388181
906,37.420440
907,37.484958
908,37.517217
909,37.549476
910,37.581735
911,37.646253
912,37.678512
913,37.710771
914,37.743030
915,37.807548
916,37.839807
917,37.872066
918,37.904325
919,37.968843
920,38.001102
921,38.033361
922,38.065620
923,38.130138
924,38.162397
925,38.194656
926,38.226915
927,38.291433
928,38.323692
929,38.355951
930,38.388210
931,38.452728
932,38.484987
933,38.517246
934,38.549505
935,38.614023
936,38.646282
937,38.678541
938,38.710800
939,38.775318
940,38.807577
941,38.839836
942,38.872095
943,38.936613
944,38.968872
945,39.001131
946,39.065649
947,39.097908
948,39.162426
949,39.194685
950,39.259203
951,39.291462
952,39.355980
953,39.420498
954,39.452757
955,39.517275
956,39.549534
957,39.614052
958,39.646311
959,39.710829
960,39.743088
961,39.807606
962,39.839865
963,39.872124
964,39.936642
965,39.968901
966,40.001160
967,40.065678
968,40.097937
969,40.130196
970,40.162455
971,40.194714
972,40.259232
973,40.291491
974,40.323750
975,40.356009
976,40.420527
977,40.452786
978,40.485045
979,40.517304
980,40.581822
981,40.614081
982,40.646340
983,40.678599
984,40.743117
985,40.775376
986,40.807635
987,40.839894
988,40.904412
989,40.936671
990,40.968930
991,41.001189
992,41.065707
993,41.097966
994,41.130225
995,41.162484
996,41.227002
997,41.259261
998,41.291520
999,41.323779
1000,41.388297
1001,41.420556
1002,41.452815
1003,41.485074
1004,41.549592
1005,41.581851
1006,41.614110
1007,41.646369
1008,41.710887
1009,41.743146
1010,41.775405
1011,41.807664
1012,41.872182
1013,41.904441
1014,41.936700
1015,41.968959
1016,42.033477
1017,42.065736
1018,42.097995
1019,42.130254
1020,42.194772
1021,42.227031
1022,42.259290
1023,42.291549
1024,42.356067
1025,42.388326
1026,42.420585
1027,42.452844
1028,42.517362
1029,42.549621
1030,42.581880
1031,42.614139
1032,42.678657
1033,42.710916
1034,42.743175
1035,42.775434
1036,42.839952
1037,42.872211
1038,42.904470
1039,42.936729
1040,43.001247
1041,43.033506
1042,43.065765
1043,43.098024
1044,43.162542
1045,43.194801
1046,43.227060
1047,43.259319
1048,43.291578
1049,43.356096
1050,43.388355
1051,43.420614
1052,43.452873
1053,43.517391
1054,43.549650
1055,43.581909
1056,43.614168
1057,43.678686
1058,43.710945
1059,43.743204
1060,43.807722
1061,43.839981
1062,43.872240
1063,43.904499
1064,43.969017
1065,44.001276
1066,44.033535
1067,44.065794
1068,44.130312
1069,44.162571
1070,44.194830
1071,44.259348
1072,44.291607
