frame,time
1,0.000000
2,0.000000
3,0.032259
4,0.064518
5,0.096777
6,0.161295
7,0.193554
8,0.225813
9,0.258072
10,0.322590
11,0.354849
12,0.387108
13,0.419367
14,0.483885
15,0.516144
16,0.548403
17,0.580662
18,0.612921
19,0.677439
20,0.709698
21,0.741957
22,0.774216
23,0.838734
24,0.870993
25,0.903252
26,0.935511
27,1.000029
28,1.032288
29,1.064547
30,1.096806
31,1.161324
32,1.193583
33,1.225842
34,1.258101
35,1.322619
36,1.354878
37,1.387137
38,1.419396
39,1.483914
40,1.516173
41,1.548432
42,1.612950
43,1.645209
44,1.677468
45,1.709727
46,1.741986
47,1.806504
48,1.838763
49,1.871022
50,1.935540
51,1.967799
52,2.000058
53,2.032317
54,2.096835
55,2.129094
56,2.161353
57,2.193612
58,2.258130
59,2.290389
60,2.322648
61,2.354907
62,2.419425
63,2.451684
64,2.483943
65,2.516202
66,2.580720
67,2.612979
68,2.645238
69,2.677497
70,2.742015
71,2.774274
72,2.806533
73,2.838792
74,2.871051
75,2.935569
76,2.967828
77,3.000087
78,3.032346
79,3.096864
80,3.129123
81,3.161382
82,3.193641
83,3.258159
84,3.290418
85,3.322677
86,3.354936
87,3.419454
88,3.451713
89,3.483972
90,3.516231
91,3.580749
92,3.613008
93,3.645267
94,3.677526
95,3.742044
96,3.774303
97,3.806562
98,3.838821
99,3.903339
100,3.935598
101,3.967857
102,4.000116
103,4.064634
104,4.096893
105,4.129152
106,4.161411
107,4.225929
108,4.258188
109,4.290447
110,4.322706
111,4.387224
112,4.419483
113,4.451742
114,4.484001
115,4.548519
116,4.580778
117,4.613037
118,4.645296
119,4.709814
120,4.742073
121,4.774332
122,4.806591
123,4.871109
124,4.903368
125,4.935627
126,4.967886
127,5.032404
128,5.064663
129,5.096922
130,5.129181
131,5.193699
132,5.225958
133,5.258217
134,5.290476
135,5.354994
136,5.387253
137,5.419512
138,5.451771
139,5.516289
140,5.548548
141,5.580807
142,5.613066
143,5.677584
144,5.709843
145,5.742102
146,5.774361
147,5.838879
148,5.871138
149,5.903397
150,5.935656
151,6.000174
152,6.032433
153,6.064692
154,6.096951
155,6.161469
156,6.193728
157,6.225987
158,6.258246
159,6.322764
160,6.355023
161,6.387282
162,6.419541
163,6.484059
164,6.516318
165,6.548577
166,6.580836
167,6.613095
168,6.677613
169,6.709872
170,6.742131
171,6.774390
172,6.838908
173,6.871167
174,6.903426
175,6.935685
176,7.000203
177,7.032462
178,7.064721
179,7.096980
180,7.161498
181,7.193757
182,7.226016
183,7.258275
184,7.322793
185,7.355052
186,7.387311
187,7.419570
188,7.484088
189,7.516347
190,7.548606
191,7.580865
192,7.645383
193,7.677642
194,7.709901
195,7.742160
196,7.806678
197,7.838937
198,7.871196
199,7.903455
200,7.967973
201,8.000232
202,8.032491
203,8.097009
204,8.129268
205,8.161527
206,8.193786
207,8.226045
208,8.290563
209,8.322822
210,8.355081
211,8.387340
212,8.451858
213,8.484117
214,8.516376
215,8.548635
216,8.613153
217,8.645412
218,8.677671
219,8.709930
220,8.774448
221,8.806707
222,8.838966
223,8.871225
224,8.935743
225,8.968002
226,9.000261
227,9.032520
228,9.097038
229,9.129297
230,9.161556
231,9.193815
232,9.258333
233,9.290592
234,9.322851
235,9.355110
236,9.419628
237,9.451887
238,9.484146
239,9.516405
240,9.580923
241,9.613182
242,9.645441
243,9.677700
244,9.742218
245,9.774477
246,9.806736
247,9.838995
248,9.871254
249,9.935772
250,9.968031
251,10.000290
252,10.032549
253,10.097067
254,10.129326
255,10.161585
256,10.193844
257,10.258362
258,10.290621
259,10.322880
260,10.355139
261,10.419657
262,10.451916
263,10.484175
264,10.516434
265,10.580952
266,10.613211
267,10.645470
268,10.677729
269,10.742247
270,10.774506
271,10.806765
272,10.839024
273,10.903542
274,10.935801
275,10.968060
276,11.000319
277,11.064837
278,11.097096
279,11.129355
280,11.161614
281,11.226132
282,11.258391
283,11.290650
284,11.322909
285,11.387427
286,11.419686
287,11.451945
288,11.484204
289,11.548722
290,11.580981
291,11.613240
292,11.645499
293,11.710017
294,11.742276
295,11.774535
296,11.806794
297,11.871312
298,11.903571
299,11.935830
300,11.968089
301,12.032607
302,12.064866
303,12.097125
304,12.129384
305,12.193902
306,12.226161
307,12.258420
308,12.290679
309,12.355197
310,12.387456
311,12.419715
312,12.451974
313,12.516492
314,12.548751
315,12.581010
316,12.613269
317,12.677787
318,12.710046
319,12.742305
320,12.774564
321,12.839082
322,12.871341
323,12.903600
324,12.935859
325,13.000377
326,13.032636
327,13.064895
328,13.097154
329,13.161672
330,13.193931
331,13.226190
332,13.258449
333,13.322967
334,13.355226
335,13.387485
336,13.452003
337,13.484262
338,13.516521
339,13.548780
340,13.581039
341,13.645557
342,13.677816
343,13.710075
344,13.742334
345,13.806852
346,13.839111
347,13.871370
348,13.903629
349,13.968147
350,14.000406
351,14.032665
352,14.064924
353,14.129442
354,14.161701
355,14.193960
356,14.226219
357,14.290737
358,14.322996
359,14.355255
360,14.387514
361,14.452032
362,14.484291
363,14.516550
364,14.548809
365,14.613327
366,14.645586
367,14.677845
368,14.710104
369,14.774622
370,14.806881
371,14.839140
372,14.871399
373,14.935917
374,14.968176
375,15.000435
376,15.032694
377,15.097212
378,15.129471
379,15.161730
380,15.193989
381,15.258507
382,15.290766
383,15.323025
384,15.355284
385,15.419802
386,15.452061
387,15.484320
388,15.516579
389,15.581097
390,15.613356
391,15.645615
392,15.677874
393,15.742392
394,15.774651
395,15.806910
396,15.839169
397,15.903687
398,15.935946
399,15.968205
400,16.000464
401,16.032723
402,16.097241
403,16.129500
404,16.161759
405,16.226277
406,16.258536
407,16.290795
408,16.323054
409,16.355313
410,16.419831
411,16.452090
412,16.484349
413,16.516608
414,16.581126
415,16.613385
416,16.645644
417,16.677903
418,16.742421
419,16.774680
420,16.806939
421,16.839198
422,16.903716
423,16.935975
424,16.968234
425,17.000493
426,17.065011
427,17.097270
428,17.129529
429,17.161788
430,17.226306
431,17.258565
432,17.290824
433,17.323083
434,17.387601
435,17.419860
436,17.452119
437,17.484378
438,17.548896
439,17.581155
440,17.613414
441,17.645673
442,17.710191
443,17.742450
444,17.774709
445,17.806968
446,17.871486
447,17.903745
448,17.936004
449,18.000522
450,18.032781
451,18.065040
452,18.097299
453,18.161817
454,18.194076
455,18.226335
456,18.258594
457,18.323112
458,18.355371
459,18.387630
460,18.419889
461,18.484407
462,18.516666
463,18.548925
464,18.581184
465,18.613443
466,18.677961
467,18.710220
468,18.742479
469,18.774738
470,18.839256
471,18.871515
472,18.903774
473,18.936033
474,19.000551
475,19.032810
476,19.065069
477,19.097328
478,19.161846
479,19.194105
480,19.226364
481,19.258623
482,19.323141
483,19.355400
484,19.387659
485,19.419918
486,19.484436
487,19.516695
488,19.548954
489,19.581213
490,19.645731
491,19.677990
492,19.710249
493,19.742508
494,19.807026
495,19.839285
496,19.871544
497,19.903803
498,19.968321
499,20.000580
500,20.032839
501,20.065098
502,20.129616
503,20.161875
504,20.194134
505,20.226393
506,20.290911
507,20.323170
508,20.355429
509,20.387688
510,20.452206
511,20.484465
512,20.548983
513,20.581242
514,20.613501
515,20.645760
516,20.678019
517,20.710278
518,20.774796
519,20.807055
520,20.839314
521,20.871573
522,20.936091
523,20.968350
524,21.000609
525,21.032868
526,21.097386
527,21.129645
528,21.161904
529,21.194163
530,21.258681
531,21.290940
532,21.323199
533,21.355458
534,21.419976
535,21.452235
536,21.484494
537,21.516753
538,21.581271
539,21.613530
540,21.645789
541,21.678048
542,21.742566
543,21.774825
544,21.807084
545,21.839343
546,21.903861
547,21.936120
548,21.968379
549,22.000638
550,22.032897
551,22.097415
552,22.129674
553,22.161933
554,22.194192
555,22.613559
556,22.645818
557,22.710336
558,22.742595
559,22.774854
560,22.807113
561,22.839372
562,22.871631
563,22.903890
564,22.936149
565,22.968408
566,23.000667
567,23.065185
568,23.097444
569,23.129703
570,23.161962
571,23.226480
572,23.258739
573,23.290998
574,23.323257
575,23.387775
576,23.420034
577,23.452293
578,23.484552
579,23.549070
580,23.581329
581,23.613588
582,23.645847
583,23.710365
584,23.742624
585,23.774883
586,23.807142
587,23.871660
588,23.903919
589,23.936178
590,23.968437
591,24.032955
592,24.065214
593,24.097473
594,24.129732
595,24.194250
596,24.226509
597,24.258768
598,24.291027
599,24.355545
600,24.387804
601,24.420063
602,24.452322
603,24.516840
604,24.549099
605,24.581358
606,24.613617
607,24.678135
608,24.710394
609,24.742653
610,24.774912
611,24.839430
612,24.871689
613,24.903948
614,24.936207
615,25.000725
616,25.032984
617,25.065243
618,25.097502
619,25.162020
620,25.194279
621,25.258797
622,25.323315
623,25.355574
624,25.420092
625,25.452351
626,25.516869
627,25.549128
628,25.613646
629,25.645905
630,25.710423
631,25.774941
632,25.807200
633,25.871718
634,25.903977
635,25.968495
636,26.000754
637,26.065272
638,26.097531
639,26.162049
640,26.226567
641,26.258826
642,26.323344
643,26.355603
644,26.420121
645,26.452380
646,26.516898
647,26.549157
648,26.581416
649,26.645934
650,26.678193
651,26.710452
652,26.742711
653,26.807229
654,26.839488
655,26.871747
656,26.904006
657,26.968524
658,27.000783
659,27.033042
660,27.065301
661,27.129819
662,27.162078
663,27.194337
664,27.226596
665,27.291114
666,27.323373
667,27.355632
668,27.387891
669,27.452409
670,27.484668
671,27.516927
672,27.549186
673,27.613704
674,27.645963
675,27.678222
676,27.710481
677,27.774999
678,27.807258
679,27.839517
680,27.871776
681,27.936294
682,27.968553
683,28.000812
684,28.033071
685,28.097589
686,28.129848
687,28.162107
688,28.194366
689,28.258884
690,28.291143
691,28.323402
692,28.355661
693,28.420179
694,28.452438
695,28.484697
696,28.516956
697,28.581474
698,28.613733
699,28.645992
700,28.678251
701,28.742769
702,28.775028
703,28.807287
704,28.839546
705,28.871805
706,28.936323
707,28.968582
708,29.000841
709,29.033100
710,29.097618
711,29.129877
712,29.162136
713,29.194395
714,29.258913
715,29.291172
716,29.323431
717,29.355690
718,29.420208
719,29.452467
720,29.484726
721,29.516985
722,29.581503
723,29.613762
724,29.646021
725,29.678280
726,29.742798
727,29.775057
728,29.807316
729,29.839575
730,29.904093
731,29.936352
732,29.968611
733,30.000870
734,30.065388
735,30.097647
736,30.129906
737,30.162165
738,30.226683
739,30.258942
740,30.291201
741,30.323460
742,30.387978
743,30.420237
744,30.452496
745,30.484755
746,30.549273
747,30.581532
748,30.613791
749,30.646050
750,30.710568
751,30.742827
752,30.775086
753,30.807345
754,30.871863
755,30.904122
756,30.936381
757,30.968640
758,31.033158
759,31.065417
760,31.097676
761,31.129935
762,31.194453
763,31.226712
764,31.258971
765,31.291230
766,31.355748
767,31.388007
768,31.420266
769,31.452525
770,31.517043
771,31.549302
772,31.581561
773,31.613820
774,31.678338
775,31.710597
776,31.742856
777,31.775115
778,31.839633
779,31.871892
780,31.904151
781,31.936410
782,32.000928
783,32.033187
784,32.065446
785,32.097705
786,32.162223
787,32.194482
788,32.226741
789,32.259000
790,32.323518
791,32.355777
792,32.388036
793,32.420295
794,32.452554
795,32.517072
796,32.549331
797,32.581590
798,32.613849
799,32.678367
800,32.710626
801,32.742885
802,32.775144
803,32.839662
804,32.904180
805,32.936439
806,32.968698
807,33.000957
808,33.033216
809,33.065475
810,33.097734
811,33.162252
812,33.194511
813,33.226770
814,33.259029
815,33.323547
816,33.355806
817,33.388065
818,33.420324
819,33.484842
820,33.517101
821,33.549360
822,33.581619
823,33.646137
824,33.678396
825,33.710655
826,33.742914
827,33.807432
828,33.839691
829,33.871950
830,33.904209
831,33.968727
832,34.000986
833,34.033245
834,34.065504
835,34.130022
836,34.162281
837,34.194540
838,34.226799
839,34.291317
840,34.323576
841,34.355835
842,34.388094
843,34.452612
844,34.484871
845,34.517130
846,34.549389
847,34.613907
848,34.646166
849,34.678425
850,34.710684
851,34.775202
852,34.807461
853,34.839720
854,34.871979
855,34.936497
856,34.968756
857,35.001015
858,35.033274
859,35.097792
860,35.130051
861,35.162310
862,35.194569
863,35.259087
864,35.291346
865,35.323605
866,35.355864
867,35.420382
868,35.452641
869,35.484900
870,35.517159
871,35.581677
872,35.613936
873,35.646195
874,35.678454
875,35.710713
876,35.775231
877,35.807490
878,35.839749
879,35.872008
880,35.936526
881,35.968785
882,36.001044
883,36.065562
884,36.097821
885,36.130080
886,36.162339
887,36.194598
888,36.259116
889,36.291375
890,36.323634
891,36.355893
892,36.420411
893,36.452670
894,36.484929
895,36.517188
896,36.581706
897,36.613965
898,36.646224
899,36.678483
900,36.743001
901,36.775260
902,36.807519
903,36.839778
904,36.904296
905,36.936555
906,36.968814
907,37.001073
908,37.065591
909,37.097850
910,37.130109
911,37.162368
912,37.226886
913,37.259145
914,37.291404
915,37.323663
916,37.388181
917,37.420440
918,37.452699
919,37.484958
920,37.549476
921,37.581735
922,37.613994
923,37.646253
924,37.710771
925,37.743030
926,37.775289
927,37.807548
928,37.872066
929,37.904325
930,37.936584
931,37.968843
932,38.033361
933,38.065620
934,38.097879
935,38.130138
936,38.194656
937,38.226915
938,38.259174
939,38.291433
940,38.355951
941,38.388210
942,38.420469
943,38.452728
944,38.517246
945,38.549505
946,38.581764
947,38.614023
948,38.678541
949,38.710800
950,38.743059
951,38.775318
952,38.839836
953,38.872095
954,38.904354
955,38.936613
956,39.001131
957,39.033390
958,39.065649
959,39.097908
960,39.162426
961,39.194685
962,39.226944
963,39.259203
964,39.291462
965,39.355980
966,39.388239
967,39.420498
968,39.452757
969,39.517275
970,39.549534
971,39.581793
972,39.614052
973,39.678570
974,39.710829
975,39.743088
976,39.807606
977,39.839865
978,39.872124
979,39.904383
980,39.936642
981,40.001160
982,40.033419
983,40.065678
984,40.097937
985,40.162455
986,40.194714
987,40.226973
988,40.259232
989,40.323750
990,40.356009
991,40.388268
992,40.420527
993,40.485045
994,40.517304
995,40.549563
996,40.581822
997,40.646340
998,40.678599
999,40.710858
1000,40.743117
1001,40.807635
1002,40.839894
1003,40.872153
1004,40.904412
1005,40.968930
1006,41.001189
1007,41.033448
1008,41.065707
1009,41.130225
1010,41.162484
1011,41.194743
1012,41.227002
1013,41.291520
1014,41.323779
1015,41.356038
1016,41.388297
1017,41.452815
1018,41.485074
1019,41.517333
1020,41.549592
1021,41.614110
1022,41.646369
1023,41.678628
1024,41.710887
1025,41.775405
1026,41.807664
1027,41.839923
1028,41.872182
1029,41.936700
1030,41.968959
1031,42.001218
1032,42.033477
1033,42.097995
1034,42.130254
1035,42.162513
1036,42.194772
1037,42.259290
1038,42.291549
1039,42.323808
1040,42.356067
1041,42.420585
1042,42.452844
1043,42.517362
1044,42.581880
1045,42.614139
1046,42.678657
1047,42.710916
1048,42.775434
1049,42.807693
1050,42.872211
1051,42.904470
1052,42.968988
1053,43.033506
1054,43.065765
1055,43.130283
1056,43.162542
1057,43.227060
1058,43.259319
1059,43.323837
1060,43.356096
1061,43.420614
1062,43.485132
1063,43.517391
1064,43.581909
1065,43.614168
1066,43.678686
1067,43.710945
1068,43.775463
1069,43.807722
1070,43.872240
1071,43.904499
1072,43.969017
