frame,pkt_time,best_time
1,0.000000,0.000000
2,0.033363,0.033363
3,0.066726,0.066726
4,0.100089,0.100089
5,0.133452,0.133452
6,0.166815,0.166815
7,0.200178,0.200178
8,0.233541,0.233541
9,0.266904,0.266904
10,0.300267,0.300267
11,0.333630,0.333630
12,0.366993,0.366993
13,0.400356,0.400356
14,0.433719,0.433719
15,0.467082,0.467082
16,0.500445,0.500445
17,0.533808,0.533808
18,0.567171,0.567171
19,0.600534,0.600534
20,0.633897,0.633897
21,0.667260,0.667260
22,0.700623,0.700623
23,0.733986,0.733986
24,0.767349,0.767349
25,0.800712,0.800712
26,0.834075,0.834075
27,0.867438,0.867438
28,0.900801,0.900801
29,0.934164,0.934164
30,0.967527,0.967527
31,1.000890,1.000890
32,1.034253,1.034253
33,1.067616,1.067616
34,1.100979,1.100979
35,1.134342,1.134342
36,1.167705,1.167705
37,1.201068,1.201068
38,1.234431,1.234431
39,1.267794,1.267794
40,1.301157,1.301157
41,1.334520,1.334520
42,1.367883,1.367883
43,1.401246,1.401246
44,1.434609,1.434609
45,1.467972,1.467972
46,1.501335,1.501335
47,1.534698,1.534698
48,1.568061,1.568061
49,1.601424,1.601424
50,1.634787,1.634787
51,1.668150,1.668150
52,1.701513,1.701513
53,1.734876,1.734876
54,1.768239,1.768239
55,1.801602,1.801602
56,1.834965,1.834965
57,1.868328,1.868328
58,1.901691,1.901691
59,1.935054,1.935054
60,1.968417,1.968417
61,2.001780,2.001780
62,2.035143,2.035143
63,2.068506,2.068506
64,2.101869,2.101869
65,2.135232,2.135232
66,2.168595,2.168595
67,2.201958,2.201958
68,2.235321,2.235321
69,2.268684,2.268684
70,2.302047,2.302047
71,2.335410,2.335410
72,2.368773,2.368773
73,2.402136,2.402136
74,2.435499,2.435499
75,2.468862,2.468862
76,2.502225,2.502225
77,2.535588,2.535588
78,2.568951,2.568951
79,2.602314,2.602314
80,2.635677,2.635677
81,2.669040,2.669040
82,2.702403,2.702403
83,2.735766,2.735766
84,2.769129,2.769129
85,2.802492,2.802492
86,2.835855,2.835855
87,2.869218,2.869218
88,2.902581,2.902581
89,2.935944,2.935944
90,2.969307,2.969307
91,3.002670,3.002670
92,3.036033,3.036033
93,3.069396,3.069396
94,3.102759,3.102759
95,3.136122,3.136122
96,3.169485,3.169485
97,3.202848,3.202848
98,3.236211,3.236211
99,3.269574,3.269574
100,3.302937,3.302937
101,3.336300,3.336300
102,3.369663,3.369663
103,3.403026,3.403026
104,3.436389,3.436389
105,3.469752,3.469752
106,3.503115,3.503115
107,3.536478,3.536478
108,3.569841,3.569841
109,3.603204,3.603204
110,3.636567,3.636567
111,3.669930,3.669930
112,3.703293,3.703293
113,3.736656,3.736656
114,3.770019,3.770019
115,3.803382,3.803382
116,3.836745,3.836745
117,3.870108,3.870108
118,3.903471,3.903471
119,3.936834,3.936834
120,3.970197,3.970197
121,4.003560,4.003560
122,4.036923,4.036923
123,4.070286,4.070286
124,4.103649,4.103649
125,4.137012,4.137012
126,4.170375,4.170375
127,4.203738,4.203738
128,4.237101,4.237101
129,4.270464,4.270464
130,4.303827,4.303827
131,4.337190,4.337190
132,4.370553,4.370553
133,4.403916,4.403916
134,4.437279,4.437279
135,4.470642,4.470642
136,4.504005,4.504005
137,4.537368,4.537368
138,4.570731,4.570731
139,4.604094,4.604094
140,4.637457,4.637457
141,4.670820,4.670820
142,4.704183,4.704183
143,4.737546,4.737546
144,4.770909,4.770909
145,4.804272,4.804272
146,4.837635,4.837635
147,4.870998,4.870998
148,4.904361,4.904361
149,4.937724,4.937724
150,4.971087,4.971087
151,5.004450,5.004450
152,5.037813,5.037813
153,5.071176,5.071176
154,5.104539,5.104539
155,5.137902,5.137902
156,5.171265,5.171265
157,5.204628,5.204628
158,5.237991,5.237991
159,5.271354,5.271354
160,5.304717,5.304717
161,5.338080,5.338080
162,5.371443,5.371443
163,5.404806,5.404806
164,5.438169,5.438169
165,5.471532,5.471532
166,5.504895,5.504895
167,5.538258,5.538258
168,5.571621,5.571621
169,5.604984,5.604984
170,5.638347,5.638347
171,5.671710,5.671710
172,5.705073,5.705073
173,5.738436,5.738436
174,5.771799,5.771799
175,5.805162,5.805162
176,5.838525,5.838525
177,5.871888,5.871888
178,5.905251,5.905251
179,5.938614,5.938614
180,5.971977,5.971977
181,6.005340,6.005340
182,6.038703,6.038703
183,6.072066,6.072066
184,6.105429,6.105429
185,6.138792,6.138792
186,6.172155,6.172155
187,6.205518,6.205518
188,6.238881,6.238881
189,6.272244,6.272244
190,6.305607,6.305607
191,6.338970,6.338970
192,6.372333,6.372333
193,6.405696,6.405696
194,6.439059,6.439059
195,6.472422,6.472422
196,6.505785,6.505785
197,6.539148,6.539148
198,6.572511,6.572511
199,6.605874,6.605874
200,6.639237,6.639237
201,6.672600,6.672600
202,6.705963,6.705963
203,6.739326,6.739326
204,6.772689,6.772689
205,6.806052,6.806052
206,6.839415,6.839415
207,6.872778,6.872778
208,6.906141,6.906141
209,6.939504,6.939504
210,6.972867,6.972867
211,7.006230,7.006230
212,7.039593,7.039593
213,7.072956,7.072956
214,7.106319,7.106319
215,7.139682,7.139682
216,7.173045,7.173045
217,7.206408,7.206408
218,7.239771,7.239771
219,7.273134,7.273134
220,7.306497,7.306497
221,7.339860,7.339860
222,7.373223,7.373223
223,7.406586,7.406586
224,7.439949,7.439949
225,7.473312,7.473312
226,7.506675,7.506675
227,7.540038,7.540038
228,7.573401,7.573401
229,7.606764,7.606764
230,7.640127,7.640127
231,7.673490,7.673490
232,7.706853,7.706853
233,7.740216,7.740216
234,7.773579,7.773579
235,7.806942,7.806942
236,7.840305,7.840305
237,7.873668,7.873668
238,7.907031,7.907031
239,7.940394,7.940394
240,7.973757,7.973757
241,8.007120,8.007120
242,8.040483,8.040483
243,8.073846,8.073846
244,8.107209,8.107209
245,8.140572,8.140572
246,8.173935,8.173935
247,8.207298,8.207298
248,8.240661,8.240661
249,8.274024,8.274024
250,8.307387,8.307387
251,8.340750,8.340750
252,8.374113,8.374113
253,8.407476,8.407476
254,8.440839,8.440839
255,8.474202,8.474202
256,8.507565,8.507565
257,8.540928,8.540928
258,8.574291,8.574291
259,8.607654,8.607654
260,8.641017,8.641017
261,8.674380,8.674380
262,8.707743,8.707743
263,8.741106,8.741106
264,8.774469,8.774469
265,8.807832,8.807832
266,8.841195,8.841195
267,8.874558,8.874558
268,8.907921,8.907921
269,8.941284,8.941284
270,8.974647,8.974647
271,9.008010,9.008010
272,9.041373,9.041373
273,9.074736,9.074736
274,9.108099,9.108099
275,9.141462,9.141462
276,9.174825,9.174825
277,9.208188,9.208188
278,9.241551,9.241551
279,9.274914,9.274914
280,9.308277,9.308277
281,9.341640,9.341640
282,9.375003,9.375003
283,9.408366,9.408366
284,9.441729,9.441729
285,9.475092,9.475092
286,9.508455,9.508455
287,9.541818,9.541818
288,9.575181,9.575181
289,9.608544,9.608544
290,9.641907,9.641907
291,9.675270,9.675270
292,9.708633,9.708633
293,9.741996,9.741996
294,9.775359,9.775359
295,9.808722,9.808722
296,9.842085,9.842085
297,9.875448,9.875448
298,9.908811,9.908811
299,9.942174,9.942174
300,9.975537,9.975537
301,10.008900,10.008900
302,10.042263,10.042263
303,10.075626,10.075626
304,10.108989,10.108989
305,10.142352,10.142352
306,10.175715,10.175715
307,10.209078,10.209078
308,10.242441,10.242441
309,10.275804,10.275804
310,10.309167,10.309167
311,10.342530,10.342530
312,10.375893,10.375893
313,10.409256,10.409256
314,10.442619,10.442619
315,10.475982,10.475982
316,10.509345,10.509345
317,10.542708,10.542708
318,10.576071,10.576071
319,10.609434,10.609434
320,10.642797,10.642797
321,10.676160,10.676160
322,10.709523,10.709523
323,10.742886,10.742886
324,10.776249,10.776249
325,10.809612,10.809612
326,10.842975,10.842975
327,10.876338,10.876338
328,10.909701,10.909701
329,10.943064,10.943064
330,10.976427,10.976427
331,11.009790,11.009790
332,11.043153,11.043153
333,11.076516,11.076516
334,11.109879,11.109879
335,11.143242,11.143242
336,11.176605,11.176605
337,11.209968,11.209968
338,11.243331,11.243331
339,11.276694,11.276694
340,11.310057,11.310057
341,11.343420,11.343420
342,11.376783,11.376783
343,11.410146,11.410146
344,11.443509,11.443509
345,11.476872,11.476872
346,11.510235,11.510235
347,11.543598,11.543598
348,11.576961,11.576961
349,11.610324,11.610324
350,11.643687,11.643687
351,11.677050,11.677050
352,11.710413,11.710413
353,11.743776,11.743776
354,11.777139,11.777139
355,11.810502,11.810502
356,11.843865,11.843865
357,11.877228,11.877228
358,11.910591,11.910591
359,11.943954,11.943954
360,11.977317,11.977317
361,12.010680,12.010680
362,12.044043,12.044043
363,12.077406,12.077406
364,12.110769,12.110769
365,12.144132,12.144132
366,12.177495,12.177495
367,12.210858,12.210858
368,12.244221,12.244221
369,12.277584,12.277584
370,12.310947,12.310947
371,12.344310,12.344310
372,12.377673,12.377673
373,12.411036,12.411036
374,12.444399,12.444399
375,12.477762,12.477762
376,12.511125,12.511125
377,12.544488,12.544488
378,12.577851,12.577851
379,12.611214,12.611214
380,12.644577,12.644577
381,12.677940,12.677940
382,12.711303,12.711303
383,12.744666,12.744666
384,12.778029,12.778029
385,12.811392,12.811392
386,12.844755,12.844755
387,12.878118,12.878118
388,12.911481,12.911481
389,12.944844,12.944844
390,12.978207,12.978207
391,13.011570,13.011570
392,13.044933,13.044933
393,13.078296,13.078296
394,13.111659,13.111659
395,13.145022,13.145022
396,13.178385,13.178385
397,13.211748,13.211748
398,13.245111,13.245111
399,13.278474,13.278474
400,13.311837,13.311837
401,13.345200,13.345200
402,13.378563,13.378563
403,13.411926,13.411926
404,13.445289,13.445289
405,13.478652,13.478652
406,13.512015,13.512015
407,13.545378,13.545378
408,13.578741,13.578741
409,13.612104,13.612104
