frame,pkt_time,best_time
1,0.000000,0.000000
2,0.033362,0.033362
3,0.066724,0.066724
4,0.100086,0.100086
5,0.133448,0.133448
6,0.166810,0.166810
7,0.200172,0.200172
8,0.233534,0.233534
9,0.266896,0.266896
10,0.300258,0.300258
11,0.333620,0.333620
12,0.366982,0.366982
13,0.400344,0.400344
14,0.433706,0.433706
15,0.467068,0.467068
16,0.500430,0.500430
17,0.533792,0.533792
18,0.567154,0.567154
19,0.600516,0.600516
20,0.633878,0.633878
21,0.667240,0.667240
22,0.700602,0.700602
23,0.733964,0.733964
24,0.767326,0.767326
25,0.800688,0.800688
26,0.834050,0.834050
27,0.867412,0.867412
28,0.900774,0.900774
29,0.934136,0.934136
30,0.967498,0.967498
31,1.000860,1.000860
32,1.034222,1.034222
33,1.067584,1.067584
34,1.100946,1.100946
35,1.134308,1.134308
36,1.167670,1.167670
37,1.201032,1.201032
38,1.234394,1.234394
39,1.267756,1.267756
40,1.301118,1.301118
41,1.334480,1.334480
42,1.367842,1.367842
43,1.401204,1.401204
44,1.434566,1.434566
45,1.467928,1.467928
46,1.501290,1.501290
47,1.534652,1.534652
48,1.568014,1.568014
49,1.601376,1.601376
50,1.634738,1.634738
51,1.668100,1.668100
52,1.701462,1.701462
53,1.734824,1.734824
54,1.768186,1.768186
55,1.801548,1.801548
56,1.834910,1.834910
57,1.868272,1.868272
58,1.901634,1.901634
59,1.934996,1.934996
60,1.968358,1.968358
61,2.001720,2.001720
62,2.035082,2.035082
63,2.068444,2.068444
64,2.101806,2.101806
65,2.135168,2.135168
66,2.168530,2.168530
67,2.201892,2.201892
68,2.235254,2.235254
69,2.268616,2.268616
70,2.301978,2.301978
71,2.335340,2.335340
72,2.368702,2.368702
73,2.402064,2.402064
74,2.435426,2.435426
75,2.468788,2.468788
76,2.502150,2.502150
77,2.535512,2.535512
78,2.568874,2.568874
79,2.602236,2.602236
80,2.635598,2.635598
81,2.668960,2.668960
82,2.702322,2.702322
83,2.735684,2.735684
84,2.769046,2.769046
85,2.802408,2.802408
86,2.835770,2.835770
87,2.869132,2.869132
88,2.902494,2.902494
89,2.935856,2.935856
90,2.969218,2.969218
91,3.002580,3.002580
92,3.035942,3.035942
93,3.069304,3.069304
94,3.102666,3.102666
95,3.136028,3.136028
96,3.169390,3.169390
97,3.202752,3.202752
98,3.236114,3.236114
99,3.269476,3.269476
100,3.302838,3.302838
101,3.336200,3.336200
102,3.369562,3.369562
103,3.402924,3.402924
104,3.436286,3.436286
105,3.469648,3.469648
106,3.503010,3.503010
107,3.536372,3.536372
108,3.569734,3.569734
109,3.603096,3.603096
110,3.636458,3.636458
111,3.669820,3.669820
112,3.703182,3.703182
113,3.736544,3.736544
114,3.769906,3.769906
115,3.803268,3.803268
116,3.836630,3.836630
117,3.869992,3.869992
118,3.903354,3.903354
119,3.936716,3.936716
120,3.970078,3.970078
121,4.003440,4.003440
122,4.036802,4.036802
123,4.070164,4.070164
124,4.103526,4.103526
125,4.136888,4.136888
126,4.170250,4.170250
127,4.203612,4.203612
128,4.236974,4.236974
129,4.270336,4.270336
130,4.303698,4.303698
131,4.337060,4.337060
132,4.370422,4.370422
133,4.403784,4.403784
134,4.437146,4.437146
135,4.470508,4.470508
136,4.503870,4.503870
137,4.537232,4.537232
138,4.570594,4.570594
139,4.603956,4.603956
140,4.637318,4.637318
141,4.670680,4.670680
142,4.704042,4.704042
143,4.737404,4.737404
144,4.770766,4.770766
145,4.804128,4.804128
146,4.837490,4.837490
147,4.870852,4.870852
148,4.904214,4.904214
149,4.937576,4.937576
150,4.970938,4.970938
151,5.004300,5.004300
152,5.037662,5.037662
153,5.071024,5.071024
154,5.104386,5.104386
155,5.137748,5.137748
156,5.171110,5.171110
157,5.204472,5.204472
158,5.237834,5.237834
159,5.271196,5.271196
160,5.304558,5.304558
161,5.337920,5.337920
162,5.371282,5.371282
163,5.404644,5.404644
164,5.438006,5.438006
165,5.471368,5.471368
166,5.504730,5.504730
167,5.538092,5.538092
168,5.571454,5.571454
169,5.604816,5.604816
170,5.638178,5.638178
171,5.671540,5.671540
172,5.704902,5.704902
173,5.738264,5.738264
174,5.771626,5.771626
175,5.804988,5.804988
176,5.838350,5.838350
177,5.871712,5.871712
178,5.905074,5.905074
179,5.938436,5.938436
180,5.971798,5.971798
181,6.005160,6.005160
182,6.038522,6.038522
183,6.071884,6.071884
184,6.105246,6.105246
185,6.138608,6.138608
186,6.171970,6.171970
187,6.205332,6.205332
188,6.238694,6.238694
189,6.272056,6.272056
190,6.305418,6.305418
191,6.338780,6.338780
192,6.372142,6.372142
193,6.405504,6.405504
194,6.438866,6.438866
195,6.472228,6.472228
196,6.505590,6.505590
197,6.538952,6.538952
198,6.572314,6.572314
199,6.605676,6.605676
200,6.639038,6.639038
201,6.672400,6.672400
202,6.705762,6.705762
203,6.739124,6.739124
204,6.772486,6.772486
205,6.805848,6.805848
206,6.839210,6.839210
207,6.872572,6.872572
208,6.905934,6.905934
209,6.939296,6.939296
210,6.972658,6.972658
211,7.006020,7.006020
212,7.039382,7.039382
213,7.072744,7.072744
214,7.106106,7.106106
215,7.139468,7.139468
216,7.172830,7.172830
217,7.206192,7.206192
218,7.239554,7.239554
219,7.272916,7.272916
220,7.306278,7.306278
221,7.339640,7.339640
222,7.373002,7.373002
223,7.406364,7.406364
224,7.439726,7.439726
225,7.473088,7.473088
226,7.506450,7.506450
227,7.539812,7.539812
228,7.573174,7.573174
229,7.606536,7.606536
230,7.639898,7.639898
231,7.673260,7.673260
232,7.706622,7.706622
233,7.739984,7.739984
234,7.773346,7.773346
235,7.806708,7.806708
236,7.840070,7.840070
237,7.873432,7.873432
238,7.906794,7.906794
239,7.940156,7.940156
240,7.973518,7.973518
241,8.006880,8.006880
242,8.040242,8.040242
243,8.073604,8.073604
244,8.106966,8.106966
245,8.140328,8.140328
246,8.173690,8.173690
247,8.207052,8.207052
248,8.240414,8.240414
249,8.273776,8.273776
250,8.307138,8.307138
251,8.340500,8.340500
252,8.373862,8.373862
253,8.407224,8.407224
254,8.440586,8.440586
255,8.473948,8.473948
256,8.507310,8.507310
257,8.540672,8.540672
258,8.574034,8.574034
259,8.607396,8.607396
260,8.640758,8.640758
261,8.674120,8.674120
262,8.707482,8.707482
263,8.740844,8.740844
264,8.774206,8.774206
265,8.807568,8.807568
266,8.840930,8.840930
267,8.874292,8.874292
268,8.907654,8.907654
269,8.941016,8.941016
270,8.974378,8.974378
271,9.007740,9.007740
272,9.041102,9.041102
273,9.074464,9.074464
274,9.107826,9.107826
275,9.141188,9.141188
276,9.174550,9.174550
277,9.207912,9.207912
278,9.241274,9.241274
279,9.274636,9.274636
280,9.307998,9.307998
281,9.341360,9.341360
282,9.374722,9.374722
283,9.408084,9.408084
284,9.441446,9.441446
285,9.474808,9.474808
286,9.508170,9.508170
287,9.541532,9.541532
288,9.574894,9.574894
289,9.608256,9.608256
290,9.641618,9.641618
291,9.674980,9.674980
292,9.708342,9.708342
293,9.741704,9.741704
294,9.775066,9.775066
295,9.808428,9.808428
296,9.841790,9.841790
297,9.875152,9.875152
298,9.908514,9.908514
299,9.941876,9.941876
300,9.975238,9.975238
301,10.008600,10.008600
302,10.041962,10.041962
303,10.075324,10.075324
304,10.108686,10.108686
305,10.142048,10.142048
306,10.175410,10.175410
307,10.208772,10.208772
308,10.242134,10.242134
309,10.275496,10.275496
310,10.308858,10.308858
311,10.342220,10.342220
312,10.375582,10.375582
313,10.408944,10.408944
314,10.442306,10.442306
315,10.475668,10.475668
316,10.509030,10.509030
317,10.542392,10.542392
318,10.575754,10.575754
319,10.609116,10.609116
320,10.642478,10.642478
321,10.675840,10.675840
322,10.709202,10.709202
323,10.742564,10.742564
324,10.775926,10.775926
325,10.809288,10.809288
326,10.842650,10.842650
327,10.876012,10.876012
328,10.909374,10.909374
329,10.942736,10.942736
330,10.976098,10.976098
331,11.009460,11.009460
332,11.042822,11.042822
333,11.076184,11.076184
334,11.109546,11.109546
335,11.142908,11.142908
336,11.176270,11.176270
337,11.209632,11.209632
338,11.242994,11.242994
339,11.276356,11.276356
340,11.309718,11.309718
341,11.343080,11.343080
342,11.376442,11.376442
343,11.409804,11.409804
344,11.443166,11.443166
345,11.476528,11.476528
346,11.509890,11.509890
347,11.543252,11.543252
348,11.576614,11.576614
349,11.609976,11.609976
350,11.643338,11.643338
351,11.676700,11.676700
352,11.710062,11.710062
353,11.743424,11.743424
354,11.776786,11.776786
355,11.810148,11.810148
356,11.843510,11.843510
357,11.876872,11.876872
358,11.910234,11.910234
359,11.943596,11.943596
360,11.976958,11.976958
361,12.010320,12.010320
362,12.043682,12.043682
363,12.077044,12.077044
364,12.110406,12.110406
365,12.143768,12.143768
366,12.177130,12.177130
367,12.210492,12.210492
368,12.243854,12.243854
369,12.277216,12.277216
370,12.310578,12.310578
371,12.343940,12.343940
372,12.377302,12.377302
373,12.410664,12.410664
374,12.444026,12.444026
375,12.477388,12.477388
376,12.510750,12.510750
377,12.544112,12.544112
378,12.577474,12.577474
379,12.610836,12.610836
380,12.644198,12.644198
381,12.677560,12.677560
382,12.710922,12.710922
383,12.744284,12.744284
384,12.777646,12.777646
385,12.811008,12.811008
386,12.844370,12.844370
387,12.877732,12.877732
388,12.911094,12.911094
389,12.944456,12.944456
390,12.977818,12.977818
391,13.011180,13.011180
392,13.044542,13.044542
393,13.077904,13.077904
394,13.111266,13.111266
395,13.144628,13.144628
396,13.177990,13.177990
397,13.211352,13.211352
398,13.244714,13.244714
399,13.278076,13.278076
400,13.311438,13.311438
401,13.344800,13.344800
402,13.378162,13.378162
403,13.411524,13.411524
404,13.444886,13.444886
405,13.478248,13.478248
406,13.511610,13.511610
407,13.544972,13.544972
408,13.578334,13.578334
409,13.611696,13.611696
410,13.645058,13.645058
411,13.678420,13.678420
412,13.711782,13.711782
413,13.745144,13.745144
414,13.778506,13.778506
415,13.811868,13.811868
416,13.845230,13.845230
417,13.878592,13.878592
418,13.911954,13.911954
419,13.945316,13.945316
420,13.978678,13.978678
421,14.012040,14.012040
422,14.045402,14.045402
423,14.078764,14.078764
424,14.112126,14.112126
425,14.145488,14.145488
426,14.178850,14.178850
427,14.212212,14.212212
428,14.245574,14.245574
429,14.278936,14.278936
430,14.312298,14.312298
431,14.345660,14.345660
432,14.379022,14.379022
433,14.412384,14.412384
434,14.445746,14.445746
435,14.479108,14.479108
436,14.512470,14.512470
437,14.545832,14.545832
438,14.579194,14.579194
439,14.612556,14.612556
440,14.645918,14.645918
441,14.679280,14.679280
442,14.712642,14.712642
443,14.746004,14.746004
444,14.779366,14.779366
445,14.812728,14.812728
446,14.846090,14.846090
447,14.879452,14.879452
448,14.912814,14.912814
449,14.946176,14.946176
450,14.979538,14.979538
451,15.012900,15.012900
452,15.046262,15.046262
453,15.079624,15.079624
454,15.112986,15.112986
455,15.146348,15.146348
456,15.179710,15.179710
457,15.213072,15.213072
458,15.246434,15.246434
459,15.279796,15.279796
460,15.313158,15.313158
461,15.346520,15.346520
462,15.379882,15.379882
463,15.413244,15.413244
464,15.446606,15.446606
465,15.479968,15.479968
466,15.513330,15.513330
467,15.546692,15.546692
468,15.580054,15.580054
469,15.613416,15.613416
470,15.646778,15.646778
471,15.680140,15.680140
472,15.713502,15.713502
473,15.746864,15.746864
474,15.780226,15.780226
475,15.813588,15.813588
476,15.846950,15.846950
477,15.880312,15.880312
478,15.913674,15.913674
479,15.947036,15.947036
480,15.980398,15.980398
481,16.013760,16.013760
482,16.047122,16.047122
483,16.080484,16.080484
484,16.113846,16.113846
485,16.147208,16.147208
486,16.180570,16.180570
487,16.213932,16.213932
488,16.247294,16.247294
489,16.280656,16.280656
490,16.314018,16.314018
491,16.347380,16.347380
492,16.380742,16.380742
493,16.414104,16.414104
494,16.447466,16.447466
495,16.480828,16.480828
496,16.514190,16.514190
497,16.547552,16.547552
498,16.580914,16.580914
499,16.614276,16.614276
500,16.647638,16.647638
501,16.681000,16.681000
502,16.714362,16.714362
503,16.747724,16.747724
504,16.781086,16.781086
505,16.814448,16.814448
506,16.847810,16.847810
507,16.881172,16.881172
508,16.914534,16.914534
509,16.947896,16.947896
510,16.981258,16.981258
511,17.014620,17.014620
512,17.047982,17.047982
513,17.081344,17.081344
514,17.114706,17.114706
515,17.148068,17.148068
516,17.181430,17.181430
517,17.214792,17.214792
518,17.248154,17.248154
519,17.281516,17.281516
520,17.314878,17.314878
521,17.348240,17.348240
522,17.381602,17.381602
523,17.414964,17.414964
524,17.448326,17.448326
525,17.481688,17.481688
526,17.515050,17.515050
527,17.548412,17.548412
528,17.581774,17.581774
529,17.615136,17.615136
530,17.648498,17.648498
531,17.681860,17.681860
532,17.715222,17.715222
533,17.748584,17.748584
534,17.781946,17.781946
535,17.815308,17.815308
536,17.848670,17.848670
537,17.882032,17.882032
538,17.915394,17.915394
539,17.948756,17.948756
540,17.982118,17.982118
541,18.015480,18.015480
542,18.048842,18.048842
543,18.082204,18.082204
544,18.115566,18.115566
545,18.148928,18.148928
546,18.182290,18.182290
547,18.215652,18.215652
548,18.249014,18.249014
549,18.282376,18.282376
550,18.315738,18.315738
551,18.349100,18.349100
552,18.382462,18.382462
553,18.415824,18.415824
554,18.449186,18.449186
555,18.482548,18.482548
556,18.515910,18.515910
557,18.549272,18.549272
558,18.582634,18.582634
559,18.615996,18.615996
560,18.649358,18.649358
561,18.682720,18.682720
562,18.716082,18.716082
563,18.749444,18.749444
564,18.782806,18.782806
565,18.816168,18.816168
566,18.849530,18.849530
567,18.882892,18.882892
568,18.916254,18.916254
569,18.949616,18.949616
570,18.982978,18.982978
571,19.016340,19.016340
572,19.049702,19.049702
573,19.083064,19.083064
574,19.116426,19.116426
575,19.149788,19.149788
576,19.183150,19.183150
577,19.216512,19.216512
578,19.249874,19.249874
579,19.283236,19.283236
580,19.316598,19.316598
581,19.349960,19.349960
582,19.383322,19.383322
583,19.416684,19.416684
584,19.450046,19.450046
585,19.483408,19.483408
586,19.516770,19.516770
587,19.550132,19.550132
588,19.583494,19.583494
589,19.616856,19.616856
590,19.650218,19.650218
591,19.683580,19.683580
592,19.716942,19.716942
593,19.750304,19.750304
594,19.783666,19.783666
595,19.817028,19.817028
596,19.850390,19.850390
597,19.883752,19.883752
598,19.917114,19.917114
599,19.950476,19.950476
600,19.983838,19.983838
601,20.017200,20.017200
602,20.050562,20.050562
603,20.083924,20.083924
604,20.117286,20.117286
605,20.150648,20.150648
606,20.184010,20.184010
607,20.217372,20.217372
608,20.250734,20.250734
609,20.284096,20.284096
610,20.317458,20.317458
611,20.350820,20.350820
612,20.384182,20.384182
613,20.417544,20.417544
614,20.450906,20.450906
615,20.484268,20.484268
616,20.517630,20.517630
617,20.550992,20.550992
618,20.584354,20.584354
619,20.617716,20.617716
620,20.651078,20.651078
621,20.684440,20.684440
622,20.717802,20.717802
623,20.751164,20.751164
624,20.784526,20.784526
625,20.817888,20.817888
626,20.851250,20.851250
627,20.884612,20.884612
628,20.917974,20.917974
629,20.951336,20.951336
630,20.984698,20.984698
631,21.018060,21.018060
632,21.051422,21.051422
633,21.084784,21.084784
634,21.118146,21.118146
635,21.151508,21.151508
636,21.184870,21.184870
637,21.218232,21.218232
638,21.251594,21.251594
639,21.284956,21.284956
640,21.318318,21.318318
641,21.351680,21.351680
642,21.385042,21.385042
643,21.418404,21.418404
644,21.451766,21.451766
645,21.485128,21.485128
646,21.518490,21.518490
647,21.551852,21.551852
648,21.585214,21.585214
649,21.618576,21.618576
650,21.651938,21.651938
651,21.685300,21.685300
652,21.718662,21.718662
653,21.752024,21.752024
654,21.785386,21.785386
655,21.818748,21.818748
656,21.852110,21.852110
657,21.885472,21.885472
658,21.918834,21.918834
659,21.952196,21.952196
660,21.985558,21.985558
661,22.018920,22.018920
662,22.052282,22.052282
663,22.085644,22.085644
664,22.119006,22.119006
665,22.152368,22.152368
666,22.185730,22.185730
667,22.219092,22.219092
668,22.252454,22.252454
669,22.285816,22.285816
670,22.319178,22.319178
671,22.352540,22.352540
672,22.385902,22.385902
673,22.419264,22.419264
674,22.452626,22.452626
675,22.485988,22.485988
676,22.519350,22.519350
677,22.552712,22.552712
678,22.586074,22.586074
679,22.619436,22.619436
680,22.652798,22.652798
681,22.686160,22.686160
682,22.719522,22.719522
683,22.752884,22.752884
684,22.786246,22.786246
685,22.819608,22.819608
686,22.852970,22.852970
687,22.886332,22.886332
688,22.919694,22.919694
689,22.953056,22.953056
690,22.986418,22.986418
691,23.019780,23.019780
692,23.053142,23.053142
693,23.086504,23.086504
694,23.119866,23.119866
695,23.153228,23.153228
696,23.186590,23.186590
697,23.219952,23.219952
698,23.253314,23.253314
699,23.286676,23.286676
700,23.320038,23.320038
701,23.353400,23.353400
702,23.386762,23.386762
703,23.420124,23.420124
704,23.453486,23.453486
705,23.486848,23.486848
706,23.520210,23.520210
707,23.553572,23.553572
708,23.586934,23.586934
709,23.620296,23.620296
710,23.653658,23.653658
711,23.687020,23.687020
712,23.720382,23.720382
713,23.753744,23.753744
714,23.787106,23.787106
715,23.820468,23.820468
716,23.853830,23.853830
717,23.887192,23.887192
718,23.920554,23.920554
719,23.953916,23.953916
720,23.987278,23.987278
721,24.020640,24.020640
722,24.054002,24.054002
723,24.087364,24.087364
724,24.120726,24.120726
725,24.154088,24.154088
726,24.187450,24.187450
727,24.220812,24.220812
728,24.254174,24.254174
729,24.287536,24.287536
730,24.320898,24.320898
731,24.354260,24.354260
732,24.387622,24.387622
733,24.420984,24.420984
734,24.454346,24.454346
735,24.487708,24.487708
736,24.521070,24.521070
737,24.554432,24.554432
738,24.587794,24.587794
739,24.621156,24.621156
740,24.654518,24.654518
741,24.687880,24.687880
742,24.721242,24.721242
743,24.754604,24.754604
744,24.787966,24.787966
745,24.821328,24.821328
746,24.854690,24.854690
747,24.888052,24.888052
748,24.921414,24.921414
749,24.954776,24.954776
750,24.988138,24.988138
751,25.021500,25.021500
752,25.054862,25.054862
753,25.088224,25.088224
754,25.121586,25.121586
755,25.154948,25.154948
756,25.188310,25.188310
757,25.221672,25.221672
758,25.255034,25.255034
759,25.288396,25.288396
760,25.321758,25.321758
761,25.355120,25.355120
762,25.388482,25.388482
763,25.421844,25.421844
764,25.455206,25.455206
765,25.488568,25.488568
766,25.521930,25.521930
767,25.555292,25.555292
768,25.588654,25.588654
769,25.622016,25.622016
770,25.655378,25.655378
771,25.688740,25.688740
772,25.722102,25.722102
773,25.755464,25.755464
774,25.788826,25.788826
775,25.822188,25.822188
776,25.855550,25.855550
777,25.888912,25.888912
778,25.922274,25.922274
779,25.955636,25.955636
780,25.988998,25.988998
781,26.022360,26.022360
782,26.055722,26.055722
783,26.089084,26.089084
784,26.122446,26.122446
785,26.155808,26.155808
786,26.189170,26.189170
787,26.222532,26.222532
788,26.255894,26.255894
789,26.289256,26.289256
790,26.322618,26.322618
791,26.355980,26.355980
792,26.389342,26.389342
793,26.422704,26.422704
794,26.456066,26.456066
795,26.489428,26.489428
796,26.522790,26.522790
797,26.556152,26.556152
798,26.589514,26.589514
799,26.622876,26.622876
800,26.656238,26.656238
801,26.689600,26.689600
802,26.722962,26.722962
803,26.756324,26.756324
804,26.789686,26.789686
805,26.823048,26.823048
806,26.856410,26.856410
807,26.889772,26.889772
808,26.923134,26.923134
809,26.956496,26.956496
810,26.989858,26.989858
811,27.023220,27.023220
812,27.056582,27.056582
813,27.089944,27.089944
814,27.123306,27.123306
815,27.156668,27.156668
816,27.190030,27.190030
817,27.223392,27.223392
818,27.256754,27.256754
819,27.290116,27.290116
820,27.323478,27.323478
821,27.356840,27.356840
822,27.390202,27.390202
823,27.423564,27.423564
824,27.456926,27.456926
825,27.490288,27.490288
826,27.523650,27.523650
827,27.557012,27.557012
828,27.590374,27.590374
829,27.623736,27.623736
830,27.657098,27.657098
831,27.690460,27.690460
832,27.723822,27.723822
833,27.757184,27.757184
834,27.790546,27.790546
835,27.823908,27.823908
836,27.857270,27.857270
837,27.890632,27.890632
838,27.923994,27.923994
839,27.957356,27.957356
840,27.990718,27.990718
841,28.024080,28.024080
842,28.057442,28.057442
843,28.090804,28.090804
844,28.124166,28.124166
845,28.157528,28.157528
846,28.190890,28.190890
847,28.224252,28.224252
848,28.257614,28.257614
849,28.290976,28.290976
850,28.324338,28.324338
851,28.357700,28.357700
852,28.391062,28.391062
853,28.424424,28.424424
854,28.457786,28.457786
855,28.491148,28.491148
856,28.524510,28.524510
857,28.557872,28.557872
858,28.591234,28.591234
859,28.624596,28.624596
860,28.657958,28.657958
861,28.691320,28.691320
862,28.724682,28.724682
863,28.758044,28.758044
864,28.791406,28.791406
865,28.824768,28.824768
866,28.858130,28.858130
867,28.891492,28.891492
868,28.924854,28.924854
869,28.958216,28.958216
870,28.991578,28.991578
871,29.024940,29.024940
872,29.058302,29.058302
873,29.091664,29.091664
874,29.125026,29.125026
875,29.158388,29.158388
876,29.191750,29.191750
877,29.225112,29.225112
878,29.258474,29.258474
879,29.291836,29.291836
880,29.325198,29.325198
881,29.358560,29.358560
882,29.391922,29.391922
883,29.425284,29.425284
884,29.458646,29.458646
885,29.492008,29.492008
886,29.525370,29.525370
887,29.558732,29.558732
888,29.592094,29.592094
889,29.625456,29.625456
890,29.658818,29.658818
891,29.692180,29.692180
892,29.725542,29.725542
893,29.758904,29.758904
894,29.792266,29.792266
895,29.825628,29.825628
896,29.858990,29.858990
897,29.892352,29.892352
898,29.925714,29.925714
899,29.959076,29.959076
900,29.992438,29.992438
901,30.025800,30.025800
902,30.059162,30.059162
903,30.092524,30.092524
904,30.125886,30.125886
905,30.159248,30.159248
906,30.192610,30.192610
907,30.225972,30.225972
908,30.259334,30.259334
909,30.292696,30.292696
910,30.326058,30.326058
911,30.359420,30.359420
912,30.392782,30.392782
913,30.426144,30.426144
914,30.459506,30.459506
915,30.492868,30.492868
916,30.526230,30.526230
917,30.559592,30.559592
918,30.592954,30.592954
919,30.626316,30.626316
920,30.659678,30.659678
921,30.693040,30.693040
