frame,pkt_time,best_time
1,0.000000,0.000000
2,0.033392,0.033392
3,0.066784,0.066784
4,0.100176,0.100176
5,0.133568,0.133568
6,0.166960,0.166960
7,0.200352,0.200352
8,0.233744,0.233744
9,0.267136,0.267136
10,0.300528,0.300528
11,0.333920,0.333920
12,0.367312,0.367312
13,0.400704,0.400704
14,0.434096,0.434096
15,0.467488,0.467488
16,0.500880,0.500880
17,0.534272,0.534272
18,0.567664,0.567664
19,0.601056,0.601056
20,0.634448,0.634448
21,0.667840,0.667840
22,0.701232,0.701232
23,0.734624,0.734624
24,0.768016,0.768016
25,0.801408,0.801408
26,0.834800,0.834800
27,0.868192,0.868192
28,0.901584,0.901584
29,0.934976,0.934976
30,0.968368,0.968368
31,1.001760,1.001760
32,1.035152,1.035152
33,1.068544,1.068544
34,1.101936,1.101936
35,1.135328,1.135328
36,1.168720,1.168720
37,1.202112,1.202112
38,1.235504,1.235504
39,1.268896,1.268896
40,1.302288,1.302288
41,1.335680,1.335680
42,1.369072,1.369072
43,1.402464,1.402464
44,1.435856,1.435856
45,1.469248,1.469248
46,1.502640,1.502640
47,1.536032,1.536032
48,1.569424,1.569424
49,1.602816,1.602816
50,1.636208,1.636208
51,1.669600,1.669600
52,1.702992,1.702992
53,1.736384,1.736384
54,1.769776,1.769776
55,1.803168,1.803168
56,1.836560,1.836560
57,1.869952,1.869952
58,1.903344,1.903344
59,1.936736,1.936736
60,1.970128,1.970128
61,2.003520,2.003520
62,2.036912,2.036912
63,2.070304,2.070304
64,2.103696,2.103696
65,2.137088,2.137088
66,2.170480,2.170480
67,2.203872,2.203872
68,2.237264,2.237264
69,2.270656,2.270656
70,2.304048,2.304048
71,2.337440,2.337440
72,2.370832,2.370832
73,2.404224,2.404224
74,2.437616,2.437616
75,2.471008,2.471008
76,2.504400,2.504400
77,2.537792,2.537792
78,2.571184,2.571184
79,2.604576,2.604576
80,2.637968,2.637968
81,2.671360,2.671360
82,2.704752,2.704752
83,2.738144,2.738144
84,2.771536,2.771536
85,2.804928,2.804928
86,2.838320,2.838320
87,2.871712,2.871712
88,2.905104,2.905104
89,2.938496,2.938496
90,2.971888,2.971888
91,3.005280,3.005280
92,3.038672,3.038672
93,3.072064,3.072064
94,3.105456,3.105456
95,3.138848,3.138848
96,3.172240,3.172240
97,3.205632,3.205632
98,3.239024,3.239024
99,3.272416,3.272416
100,3.305808,3.305808
101,3.339200,3.339200
102,3.372592,3.372592
103,3.405984,3.405984
104,3.439376,3.439376
105,3.472768,3.472768
106,3.506160,3.506160
107,3.539552,3.539552
108,3.572944,3.572944
109,3.606336,3.606336
110,3.639728,3.639728
111,3.673120,3.673120
112,3.706512,3.706512
113,3.739904,3.739904
114,3.773296,3.773296
115,3.806688,3.806688
116,3.840080,3.840080
117,3.873472,3.873472
118,3.906864,3.906864
119,3.940256,3.940256
120,3.973648,3.973648
121,4.007040,4.007040
122,4.040432,4.040432
123,4.073824,4.073824
124,4.107216,4.107216
125,4.140608,4.140608
126,4.174000,4.174000
127,4.207392,4.207392
128,4.240784,4.240784
129,4.274176,4.274176
130,4.307568,4.307568
131,4.340960,4.340960
132,4.374352,4.374352
133,4.407744,4.407744
134,4.441136,4.441136
135,4.474528,4.474528
136,4.507920,4.507920
137,4.541312,4.541312
138,4.574704,4.574704
139,4.608096,4.608096
140,4.641488,4.641488
141,4.674880,4.674880
142,4.708272,4.708272
143,4.741664,4.741664
144,4.775056,4.775056
145,4.808448,4.808448
146,4.841840,4.841840
147,4.875232,4.875232
148,4.908624,4.908624
149,4.942016,4.942016
150,4.975408,4.975408
151,5.008800,5.008800
152,5.042192,5.042192
153,5.075584,5.075584
154,5.108976,5.108976
155,5.142368,5.142368
156,5.175760,5.175760
157,5.209152,5.209152
158,5.242544,5.242544
159,5.275936,5.275936
160,5.309328,5.309328
161,5.342720,5.342720
162,5.376112,5.376112
163,5.409504,5.409504
164,5.442896,5.442896
165,5.476288,5.476288
166,5.509680,5.509680
167,5.543072,5.543072
168,5.576464,5.576464
169,5.609856,5.609856
170,5.643248,5.643248
171,5.676640,5.676640
172,5.710032,5.710032
173,5.743424,5.743424
174,5.776816,5.776816
175,5.810208,5.810208
176,5.843600,5.843600
177,5.876992,5.876992
178,5.910384,5.910384
179,5.943776,5.943776
180,5.977168,5.977168
