frame,pkt_time,best_time
1,0.000000,0.000000
2,0.032258,0.032258
3,0.064516,0.064516
4,0.096774,0.096774
5,0.161290,0.161290
6,0.193548,0.193548
7,0.225806,0.225806
8,0.258064,0.258064
9,0.322580,0.322580
10,0.354838,0.354838
11,0.387096,0.387096
12,0.419354,0.419354
13,0.483870,0.483870
14,0.516128,0.516128
15,0.548386,0.548386
16,0.580644,0.580644
17,0.645160,0.645160
18,0.677418,0.677418
19,0.709676,0.709676
20,0.741934,0.741934
21,0.806450,0.806450
22,0.838708,0.838708
23,0.870966,0.870966
24,0.903224,0.903224
25,0.967740,0.967740
26,0.999998,0.999998
27,1.032256,1.032256
28,1.064514,1.064514
29,1.129030,1.129030
30,1.161288,1.161288
31,1.193546,1.193546
32,1.225804,1.225804
33,1.290320,1.290320
34,1.322578,1.322578
35,1.354836,1.354836
36,1.387094,1.387094
37,1.451610,1.451610
38,1.483868,1.483868
39,1.516126,1.516126
40,1.548384,1.548384
41,1.612900,1.612900
42,1.645158,1.645158
43,1.677416,1.677416
44,1.709674,1.709674
45,1.774190,1.774190
46,1.806448,1.806448
47,1.838706,1.838706
48,1.870964,1.870964
49,1.935480,1.935480
50,1.967738,1.967738
51,1.999996,1.999996
52,2.032254,2.032254
53,2.096770,2.096770
54,2.129028,2.129028
55,2.161286,2.161286
56,2.193544,2.193544
57,2.258060,2.258060
58,2.290318,2.290318
59,2.322576,2.322576
60,2.354834,2.354834
61,2.387092,2.387092
62,2.451608,2.451608
63,2.483866,2.483866
64,2.516124,2.516124
65,2.548382,2.548382
66,2.612898,2.612898
67,2.645156,2.645156
68,2.677414,2.677414
69,2.709672,2.709672
70,2.774188,2.774188
71,2.806446,2.806446
72,2.838704,2.838704
73,2.870962,2.870962
74,2.935478,2.935478
75,2.967736,2.967736
76,2.999994,2.999994
77,3.064510,3.064510
78,3.096768,3.096768
79,3.129026,3.129026
80,3.161284,3.161284
81,3.193542,3.193542
82,3.258058,3.258058
83,3.290316,3.290316
84,3.322574,3.322574
85,3.354832,3.354832
86,3.419348,3.419348
87,3.451606,3.451606
88,3.483864,3.483864
89,3.516122,3.516122
90,3.580638,3.580638
91,3.612896,3.612896
92,3.645154,3.645154
93,3.677412,3.677412
94,3.741928,3.741928
95,3.774186,3.774186
96,3.806444,3.806444
97,3.838702,3.838702
98,3.903218,3.903218
99,3.935476,3.935476
100,3.967734,3.967734
101,3.999992,3.999992
102,4.064508,4.064508
103,4.096766,4.096766
104,4.129024,4.129024
105,4.161282,4.161282
106,4.225798,4.225798
107,4.258056,4.258056
108,4.290314,4.290314
109,4.322572,4.322572
110,4.387088,4.387088
111,4.419346,4.419346
112,4.451604,4.451604
113,4.483862,4.483862
114,4.548378,4.548378
115,4.580636,4.580636
116,4.612894,4.612894
117,4.645152,4.645152
118,4.709668,4.709668
119,4.741926,4.741926
120,4.774184,4.774184
121,4.806442,4.806442
122,4.870958,4.870958
123,4.903216,4.903216
124,4.935474,4.935474
125,4.967732,4.967732
126,5.032248,5.032248
127,5.064506,5.064506
128,5.096764,5.096764
129,5.129022,5.129022
130,5.193538,5.193538
131,5.225796,5.225796
132,5.258054,5.258054
133,5.290312,5.290312
134,5.354828,5.354828
135,5.387086,5.387086
136,5.419344,5.419344
137,5.451602,5.451602
138,5.516118,5.516118
139,5.548376,5.548376
140,5.580634,5.580634
141,5.612892,5.612892
142,5.677408,5.677408
143,5.709666,5.709666
144,5.741924,5.741924
145,5.774182,5.774182
146,5.838698,5.838698
147,5.870956,5.870956
148,5.903214,5.903214
149,5.935472,5.935472
150,5.999988,5.999988
151,6.032246,6.032246
152,6.064504,6.064504
153,6.096762,6.096762
154,6.129020,6.129020
155,6.193536,6.193536
156,6.225794,6.225794
157,6.258052,6.258052
158,6.290310,6.290310
159,6.354826,6.354826
160,6.387084,6.387084
161,6.419342,6.419342
162,6.483858,6.483858
163,6.516116,6.516116
164,6.548374,6.548374
165,6.580632,6.580632
166,6.645148,6.645148
167,6.677406,6.677406
168,6.709664,6.709664
169,6.741922,6.741922
170,6.806438,6.806438
171,6.838696,6.838696
172,6.870954,6.870954
173,6.903212,6.903212
174,6.935470,6.935470
175,6.999986,6.999986
176,7.032244,7.032244
177,7.064502,7.064502
178,7.096760,7.096760
179,7.161276,7.161276
180,7.193534,7.193534
181,7.225792,7.225792
182,7.258050,7.258050
183,7.322566,7.322566
184,7.354824,7.354824
185,7.387082,7.387082
186,7.419340,7.419340
187,7.483856,7.483856
188,7.516114,7.516114
189,7.548372,7.548372
190,7.580630,7.580630
191,7.645146,7.645146
192,7.677404,7.677404
193,7.709662,7.709662
194,7.741920,7.741920
195,7.806436,7.806436
196,7.838694,7.838694
197,7.870952,7.870952
198,7.903210,7.903210
199,7.967726,7.967726
200,7.999984,7.999984
201,8.032242,8.032242
202,8.064500,8.064500
203,8.129016,8.129016
204,8.161274,8.161274
205,8.193532,8.193532
206,8.225790,8.225790
207,8.290306,8.290306
208,8.322564,8.322564
209,8.354822,8.354822
210,8.387080,8.387080
211,8.451596,8.451596
212,8.483854,8.483854
213,8.516112,8.516112
214,8.548370,8.548370
215,8.612886,8.612886
216,8.645144,8.645144
217,8.677402,8.677402
218,8.709660,8.709660
219,8.774176,8.774176
220,8.806434,8.806434
221,8.838692,8.838692
222,8.870950,8.870950
223,8.935466,8.935466
224,8.967724,8.967724
225,8.999982,8.999982
226,9.032240,9.032240
227,9.096756,9.096756
228,9.129014,9.129014
229,9.161272,9.161272
230,9.193530,9.193530
231,9.258046,9.258046
232,9.290304,9.290304
233,9.322562,9.322562
234,9.354820,9.354820
235,9.419336,9.419336
236,9.451594,9.451594
237,9.483852,9.483852
238,9.516110,9.516110
239,9.580626,9.580626
240,9.612884,9.612884
241,9.645142,9.645142
242,9.677400,9.677400
243,9.741916,9.741916
244,9.774174,9.774174
245,9.806432,9.806432
246,9.838690,9.838690
247,9.870948,9.870948
248,9.935464,9.935464
249,9.967722,9.967722
250,9.999980,9.999980
251,10.032238,10.032238
252,10.096754,10.096754
253,10.129012,10.129012
254,10.161270,10.161270
255,10.193528,10.193528
256,10.258044,10.258044
257,10.290302,10.290302
258,10.322560,10.322560
259,10.354818,10.354818
260,10.419334,10.419334
261,10.451592,10.451592
262,10.483850,10.483850
263,10.516108,10.516108
264,10.580624,10.580624
265,10.612882,10.612882
266,10.645140,10.645140
267,10.677398,10.677398
268,10.741914,10.741914
269,10.774172,10.774172
270,10.806430,10.806430
271,10.838688,10.838688
272,10.903204,10.903204
273,10.935462,10.935462
274,10.967720,10.967720
275,10.999978,10.999978
276,11.064494,11.064494
277,11.096752,11.096752
278,11.129010,11.129010
279,11.161268,11.161268
280,11.225784,11.225784
281,11.258042,11.258042
282,11.290300,11.290300
283,11.322558,11.322558
284,11.387074,11.387074
285,11.419332,11.419332
286,11.451590,11.451590
287,11.483848,11.483848
288,11.548364,11.548364
289,11.580622,11.580622
290,11.612880,11.612880
291,11.645138,11.645138
292,11.709654,11.709654
293,11.741912,11.741912
294,11.774170,11.774170
295,11.806428,11.806428
296,11.870944,11.870944
297,11.903202,11.903202
298,11.935460,11.935460
299,11.967718,11.967718
300,12.032234,12.032234
301,12.064492,12.064492
302,12.096750,12.096750
303,12.129008,12.129008
304,12.193524,12.193524
305,12.225782,12.225782
306,12.258040,12.258040
307,12.290298,12.290298
308,12.354814,12.354814
309,12.387072,12.387072
310,12.419330,12.419330
311,12.451588,12.451588
312,12.516104,12.516104
313,12.548362,12.548362
314,12.580620,12.580620
315,12.612878,12.612878
316,12.677394,12.677394
317,12.709652,12.709652
318,12.741910,12.741910
319,12.774168,12.774168
320,12.838684,12.838684
321,12.870942,12.870942
322,12.903200,12.903200
323,12.935458,12.935458
324,12.999974,12.999974
325,13.032232,13.032232
326,13.064490,13.064490
327,13.096748,13.096748
328,13.161264,13.161264
329,13.193522,13.193522
330,13.225780,13.225780
331,13.258038,13.258038
332,13.322554,13.322554
333,13.354812,13.354812
334,13.387070,13.387070
335,13.419328,13.419328
336,13.483844,13.483844
337,13.516102,13.516102
338,13.548360,13.548360
339,13.580618,13.580618
340,13.645134,13.645134
341,13.677392,13.677392
342,13.709650,13.709650
343,13.741908,13.741908
344,13.774166,13.774166
345,13.838682,13.838682
346,13.870940,13.870940
347,13.903198,13.903198
348,13.935456,13.935456
349,13.999972,13.999972
350,14.032230,14.032230
351,14.064488,14.064488
352,14.096746,14.096746
353,14.161262,14.161262
354,14.193520,14.193520
355,14.225778,14.225778
356,14.258036,14.258036
357,14.322552,14.322552
358,14.354810,14.354810
359,14.387068,14.387068
360,14.419326,14.419326
361,14.483842,14.483842
362,14.516100,14.516100
363,14.548358,14.548358
364,14.580616,14.580616
365,14.645132,14.645132
366,14.677390,14.677390
367,14.709648,14.709648
368,14.741906,14.741906
369,14.806422,14.806422
370,14.838680,14.838680
371,14.870938,14.870938
372,14.903196,14.903196
373,14.967712,14.967712
374,14.999970,14.999970
375,15.032228,15.032228
376,15.064486,15.064486
377,15.129002,15.129002
378,15.161260,15.161260
379,15.193518,15.193518
380,15.225776,15.225776
381,15.290292,15.290292
382,15.322550,15.322550
383,15.354808,15.354808
384,15.387066,15.387066
385,15.451582,15.451582
386,15.483840,15.483840
387,15.516098,15.516098
388,15.548356,15.548356
389,15.612872,15.612872
390,15.645130,15.645130
391,15.677388,15.677388
392,15.709646,15.709646
393,15.774162,15.774162
394,15.806420,15.806420
395,15.838678,15.838678
396,15.870936,15.870936
397,15.935452,15.935452
398,15.967710,15.967710
399,15.999968,15.999968
400,16.032226,16.032226
401,16.096742,16.096742
402,16.129000,16.129000
403,16.161258,16.161258
404,16.193516,16.193516
405,16.258032,16.258032
406,16.290290,16.290290
407,16.322548,16.322548
408,16.354806,16.354806
409,16.419322,16.419322
410,16.451580,16.451580
411,16.483838,16.483838
412,16.516096,16.516096
413,16.580612,16.580612
414,16.612870,16.612870
415,16.645128,16.645128
416,16.677386,16.677386
417,16.741902,16.741902
418,16.774160,16.774160
419,16.806418,16.806418
420,16.838676,16.838676
421,16.870934,16.870934
422,16.935450,16.935450
423,16.967708,16.967708
424,16.999966,16.999966
425,17.032224,17.032224
426,17.096740,17.096740
427,17.128998,17.128998
428,17.161256,17.161256
429,17.193514,17.193514
430,17.258030,17.258030
431,17.290288,17.290288
432,17.322546,17.322546
433,17.354804,17.354804
434,17.419320,17.419320
435,17.451578,17.451578
436,17.483836,17.483836
437,17.516094,17.516094
438,17.580610,17.580610
439,17.612868,17.612868
440,17.645126,17.645126
441,17.709642,17.709642
442,17.741900,17.741900
443,17.774158,17.774158
444,17.806416,17.806416
445,17.838674,17.838674
446,17.903190,17.903190
447,17.935448,17.935448
448,17.967706,17.967706
449,17.999964,17.999964
450,18.064480,18.064480
451,18.096738,18.096738
452,18.128996,18.128996
453,18.161254,18.161254
454,18.225770,18.225770
455,18.258028,18.258028
456,18.290286,18.290286
457,18.322544,18.322544
458,18.387060,18.387060
459,18.419318,18.419318
460,18.451576,18.451576
461,18.483834,18.483834
462,18.548350,18.548350
463,18.580608,18.580608
464,18.612866,18.612866
465,18.645124,18.645124
466,18.709640,18.709640
467,18.741898,18.741898
468,18.774156,18.774156
469,18.806414,18.806414
470,18.870930,18.870930
471,18.903188,18.903188
472,18.935446,18.935446
473,18.967704,18.967704
474,19.032220,19.032220
475,19.064478,19.064478
476,19.096736,19.096736
477,19.128994,19.128994
478,19.193510,19.193510
479,19.225768,19.225768
480,19.258026,19.258026
481,19.290284,19.290284
482,19.354800,19.354800
483,19.387058,19.387058
484,19.419316,19.419316
485,19.451574,19.451574
486,19.516090,19.516090
487,19.548348,19.548348
488,19.580606,19.580606
489,19.612864,19.612864
490,19.677380,19.677380
491,19.709638,19.709638
492,19.741896,19.741896
493,19.774154,19.774154
494,19.838670,19.838670
495,19.870928,19.870928
496,19.903186,19.903186
497,19.935444,19.935444
498,19.999960,19.999960
499,20.032218,20.032218
500,20.064476,20.064476
501,20.096734,20.096734
502,20.161250,20.161250
503,20.193508,20.193508
504,20.225766,20.225766
505,20.258024,20.258024
506,20.322540,20.322540
507,20.354798,20.354798
508,20.387056,20.387056
509,20.419314,20.419314
510,20.483830,20.483830
511,20.516088,20.516088
512,20.548346,20.548346
513,20.580604,20.580604
514,20.645120,20.645120
515,20.677378,20.677378
516,20.709636,20.709636
517,20.741894,20.741894
518,20.774152,20.774152
519,20.838668,20.838668
520,20.870926,20.870926
521,20.903184,20.903184
522,20.935442,20.935442
523,20.999958,20.999958
524,21.032216,21.032216
525,21.064474,21.064474
526,21.096732,21.096732
527,21.161248,21.161248
528,21.193506,21.193506
529,21.225764,21.225764
530,21.258022,21.258022
531,21.322538,21.322538
532,21.354796,21.354796
533,21.387054,21.387054
534,21.419312,21.419312
535,21.483828,21.483828
536,21.516086,21.516086
537,21.548344,21.548344
538,21.580602,21.580602
539,21.645118,21.645118
540,21.677376,21.677376
541,21.741892,21.741892
542,21.774150,21.774150
543,21.806408,21.806408
544,21.838666,21.838666
545,21.870924,21.870924
546,21.903182,21.903182
547,21.967698,21.967698
548,21.999956,21.999956
549,22.032214,22.032214
550,22.064472,22.064472
551,22.128988,22.128988
552,22.161246,22.161246
553,22.193504,22.193504
554,22.225762,22.225762
555,22.290278,22.290278
556,22.322536,22.322536
557,22.354794,22.354794
558,22.387052,22.387052
559,22.451568,22.451568
560,22.483826,22.483826
561,22.516084,22.516084
562,22.548342,22.548342
563,22.612858,22.612858
564,22.645116,22.645116
565,22.677374,22.677374
566,22.709632,22.709632
567,22.774148,22.774148
568,22.806406,22.806406
569,22.838664,22.838664
570,22.870922,22.870922
571,22.935438,22.935438
572,22.967696,22.967696
573,22.999954,22.999954
574,23.032212,23.032212
575,23.096728,23.096728
576,23.128986,23.128986
577,23.161244,23.161244
