frame,pkt_time,best_time
1,0.000000,0.000000
2,0.033422,0.033422
3,0.066844,0.066844
4,0.100266,0.100266
5,0.133688,0.133688
6,0.167110,0.167110
7,0.200532,0.200532
8,0.233954,0.233954
9,0.267376,0.267376
10,0.300798,0.300798
11,0.334220,0.334220
12,0.367642,0.367642
13,0.401064,0.401064
14,0.434486,0.434486
15,0.467908,0.467908
16,0.501330,0.501330
17,0.534752,0.534752
18,0.568174,0.568174
19,0.601596,0.601596
20,0.635018,0.635018
21,0.668440,0.668440
22,0.701862,0.701862
23,0.735284,0.735284
24,0.768706,0.768706
25,0.802128,0.802128
26,0.835550,0.835550
27,0.868972,0.868972
28,0.902394,0.902394
29,0.935816,0.935816
30,0.969238,0.969238
31,1.002660,1.002660
32,1.036082,1.036082
33,1.069504,1.069504
34,1.102926,1.102926
35,1.136348,1.136348
36,1.169770,1.169770
37,1.203192,1.203192
38,1.236614,1.236614
39,1.270036,1.270036
40,1.303458,1.303458
41,1.336880,1.336880
42,1.370302,1.370302
43,1.403724,1.403724
44,1.437146,1.437146
45,1.470568,1.470568
46,1.503990,1.503990
47,1.537412,1.537412
48,1.570834,1.570834
49,1.604256,1.604256
50,1.637678,1.637678
51,1.671100,1.671100
52,1.704522,1.704522
53,1.737944,1.737944
54,1.771366,1.771366
55,1.804788,1.804788
56,1.838210,1.838210
57,1.871632,1.871632
58,1.905054,1.905054
59,1.938476,1.938476
60,1.971898,1.971898
61,2.005320,2.005320
62,2.038742,2.038742
63,2.072164,2.072164
64,2.105586,2.105586
65,2.139008,2.139008
66,2.172430,2.172430
67,2.205852,2.205852
68,2.239274,2.239274
69,2.272696,2.272696
70,2.306118,2.306118
71,2.339540,2.339540
72,2.372962,2.372962
73,2.406384,2.406384
74,2.439806,2.439806
75,2.473228,2.473228
76,2.506650,2.506650
77,2.540072,2.540072
78,2.573494,2.573494
79,2.606916,2.606916
80,2.640338,2.640338
81,2.673760,2.673760
82,2.707182,2.707182
83,2.740604,2.740604
84,2.774026,2.774026
85,2.807448,2.807448
86,2.840870,2.840870
87,2.874292,2.874292
88,2.907714,2.907714
89,2.941136,2.941136
90,2.974558,2.974558
91,3.007980,3.007980
92,3.041402,3.041402
93,3.074824,3.074824
94,3.108246,3.108246
95,3.141668,3.141668
96,3.175090,3.175090
97,3.208512,3.208512
98,3.241934,3.241934
99,3.275356,3.275356
100,3.308778,3.308778
101,3.342200,3.342200
102,3.375622,3.375622
103,3.409044,3.409044
104,3.442466,3.442466
105,3.475888,3.475888
106,3.509310,3.509310
107,3.542732,3.542732
108,3.576154,3.576154
109,3.609576,3.609576
110,3.642998,3.642998
111,3.676420,3.676420
112,3.709842,3.709842
113,3.743264,3.743264
114,3.776686,3.776686
115,3.810108,3.810108
116,3.843530,3.843530
117,3.876952,3.876952
118,3.910374,3.910374
119,3.943796,3.943796
120,3.977218,3.977218
121,4.010640,4.010640
122,4.044062,4.044062
123,4.077484,4.077484
124,4.110906,4.110906
125,4.144328,4.144328
126,4.177750,4.177750
127,4.211172,4.211172
128,4.244594,4.244594
129,4.278016,4.278016
130,4.311438,4.311438
131,4.344860,4.344860
132,4.378282,4.378282
133,4.411704,4.411704
134,4.445126,4.445126
135,4.478548,4.478548
136,4.511970,4.511970
137,4.545392,4.545392
138,4.578814,4.578814
139,4.612236,4.612236
140,4.645658,4.645658
141,4.679080,4.679080
142,4.712502,4.712502
143,4.745924,4.745924
144,4.779346,4.779346
145,4.812768,4.812768
146,4.846190,4.846190
147,4.879612,4.879612
148,4.913034,4.913034
149,4.946456,4.946456
150,4.979878,4.979878
151,5.013300,5.013300
152,5.046722,5.046722
153,5.080144,5.080144
154,5.113566,5.113566
155,5.146988,5.146988
156,5.180410,5.180410
157,5.213832,5.213832
158,5.247254,5.247254
159,5.280676,5.280676
160,5.314098,5.314098
161,5.347520,5.347520
162,5.380942,5.380942
163,5.414364,5.414364
164,5.447786,5.447786
165,5.481208,5.481208
166,5.514630,5.514630
167,5.548052,5.548052
168,5.581474,5.581474
169,5.614896,5.614896
170,5.648318,5.648318
171,5.681740,5.681740
172,5.715162,5.715162
173,5.748584,5.748584
174,5.782006,5.782006
175,5.815428,5.815428
176,5.848850,5.848850
177,5.882272,5.882272
178,5.915694,5.915694
179,5.949116,5.949116
180,5.982538,5.982538
181,6.015960,6.015960
182,6.049382,6.049382
183,6.082804,6.082804
184,6.116226,6.116226
185,6.149648,6.149648
186,6.183070,6.183070
187,6.216492,6.216492
188,6.249914,6.249914
189,6.283336,6.283336
190,6.316758,6.316758
191,6.350180,6.350180
192,6.383602,6.383602
193,6.417024,6.417024
194,6.450446,6.450446
195,6.483868,6.483868
196,6.517290,6.517290
197,6.550712,6.550712
198,6.584134,6.584134
199,6.617556,6.617556
200,6.650978,6.650978
201,6.684400,6.684400
202,6.717822,6.717822
203,6.751244,6.751244
204,6.784666,6.784666
205,6.818088,6.818088
206,6.851510,6.851510
207,6.884932,6.884932
208,6.918354,6.918354
209,6.951776,6.951776
210,6.985198,6.985198
211,7.018620,7.018620
212,7.052042,7.052042
213,7.085464,7.085464
214,7.118886,7.118886
215,7.152308,7.152308
216,7.185730,7.185730
217,7.219152,7.219152
218,7.252574,7.252574
219,7.285996,7.285996
220,7.319418,7.319418
221,7.352840,7.352840
222,7.386262,7.386262
223,7.419684,7.419684
224,7.453106,7.453106
225,7.486528,7.486528
226,7.519950,7.519950
227,7.553372,7.553372
228,7.586794,7.586794
229,7.620216,7.620216
230,7.653638,7.653638
231,7.687060,7.687060
232,7.720482,7.720482
233,7.753904,7.753904
234,7.787326,7.787326
235,7.820748,7.820748
236,7.854170,7.854170
237,7.887592,7.887592
238,7.921014,7.921014
239,7.954436,7.954436
240,7.987858,7.987858
241,8.021280,8.021280
242,8.054702,8.054702
243,8.088124,8.088124
244,8.121546,8.121546
245,8.154968,8.154968
246,8.188390,8.188390
247,8.221812,8.221812
248,8.255234,8.255234
249,8.288656,8.288656
250,8.322078,8.322078
251,8.355500,8.355500
252,8.388922,8.388922
253,8.422344,8.422344
254,8.455766,8.455766
255,8.489188,8.489188
256,8.522610,8.522610
257,8.556032,8.556032
258,8.589454,8.589454
259,8.622876,8.622876
260,8.656298,8.656298
261,8.689720,8.689720
262,8.723142,8.723142
263,8.756564,8.756564
264,8.789986,8.789986
265,8.823408,8.823408
266,8.856830,8.856830
267,8.890252,8.890252
268,8.923674,8.923674
269,8.957096,8.957096
270,8.990518,8.990518
271,9.023940,9.023940
272,9.057362,9.057362
273,9.090784,9.090784
274,9.124206,9.124206
275,9.157628,9.157628
276,9.191050,9.191050
277,9.224472,9.224472
278,9.257894,9.257894
279,9.291316,9.291316
280,9.324738,9.324738
281,9.358160,9.358160
282,9.391582,9.391582
283,9.425004,9.425004
284,9.458426,9.458426
285,9.491848,9.491848
286,9.525270,9.525270
287,9.558692,9.558692
288,9.592114,9.592114
289,9.625536,9.625536
290,9.658958,9.658958
291,9.692380,9.692380
292,9.725802,9.725802
293,9.759224,9.759224
294,9.792646,9.792646
295,9.826068,9.826068
296,9.859490,9.859490
297,9.892912,9.892912
298,9.926334,9.926334
299,9.959756,9.959756
300,9.993178,9.993178
301,10.026600,10.026600
302,10.060022,10.060022
303,10.093444,10.093444
304,10.126866,10.126866
305,10.160288,10.160288
306,10.193710,10.193710
307,10.227132,10.227132
308,10.260554,10.260554
309,10.293976,10.293976
310,10.327398,10.327398
311,10.360820,10.360820
312,10.394242,10.394242
313,10.427664,10.427664
314,10.461086,10.461086
315,10.494508,10.494508
316,10.527930,10.527930
317,10.561352,10.561352
318,10.594774,10.594774
319,10.628196,10.628196
320,10.661618,10.661618
321,10.695040,10.695040
322,10.728462,10.728462
323,10.761884,10.761884
324,10.795306,10.795306
325,10.828728,10.828728
326,10.862150,10.862150
327,10.895572,10.895572
328,10.928994,10.928994
329,10.962416,10.962416
330,10.995838,10.995838
331,11.029260,11.029260
332,11.062682,11.062682
333,11.096104,11.096104
334,11.129526,11.129526
335,11.162948,11.162948
336,11.196370,11.196370
337,11.229792,11.229792
338,11.263214,11.263214
339,11.296636,11.296636
340,11.330058,11.330058
341,11.363480,11.363480
342,11.396902,11.396902
343,11.430324,11.430324
344,11.463746,11.463746
345,11.497168,11.497168
346,11.530590,11.530590
347,11.564012,11.564012
348,11.597434,11.597434
349,11.630856,11.630856
350,11.664278,11.664278
351,11.697700,11.697700
352,11.731122,11.731122
353,11.764544,11.764544
354,11.797966,11.797966
355,11.831388,11.831388
356,11.864810,11.864810
357,11.898232,11.898232
358,11.931654,11.931654
359,11.965076,11.965076
360,11.998498,11.998498
361,12.031920,12.031920
362,12.065342,12.065342
363,12.098764,12.098764
364,12.132186,12.132186
365,12.165608,12.165608
366,12.199030,12.199030
367,12.232452,12.232452
368,12.265874,12.265874
369,12.299296,12.299296
370,12.332718,12.332718
371,12.366140,12.366140
372,12.399562,12.399562
373,12.432984,12.432984
374,12.466406,12.466406
375,12.499828,12.499828
376,12.533250,12.533250
377,12.566672,12.566672
378,12.600094,12.600094
379,12.633516,12.633516
380,12.666938,12.666938
381,12.700360,12.700360
382,12.733782,12.733782
