name,time
ball,00:08.0
car,01:00.0
manu,01:55.0
tima,02:21.0
tima,02:54.0
tima,02:56.0
brush,03:04.0
manu,03:37.0
manu,03:47.0
car,05:06.0
zem,06:47.0
tima,06:53.0
manu,07:54.0
manu,07:55.0
zem,08:47.0
zem,08:50.0
zem,08:52.0
zem,08:53.0
zem,09:44.0
zem,09:46.0
zem,11:01.0
