frame,time
1,0.025
2,0.059
3,0.092
4,0.125
5,0.159
6,0.192
7,0.225
8,0.259
9,0.292
10,0.325
11,0.359
12,0.392
13,0.425
14,0.459
15,0.492
16,0.526
17,0.559
18,0.592
19,0.626
20,0.659
21,0.692
22,0.726
23,0.759
24,0.792
25,0.826
26,0.859
27,0.892
28,0.926
29,0.959
30,0.992
31,1.026
32,1.059
33,1.092
34,1.126
35,1.159
36,1.192
37,1.226
38,1.259
39,1.292
40,1.326
41,1.359
42,1.392
43,1.426
44,1.459
45,1.492
46,1.526
47,1.559
48,1.593
49,1.626
50,1.659
51,1.693
52,1.726
53,1.759
54,1.793
55,1.826
56,1.859
57,1.893
58,1.926
59,1.959
60,1.993
61,2.026
62,2.059
63,2.093
64,2.126
65,2.159
66,2.193
67,2.226
68,2.259
69,2.293
70,2.326
71,2.359
72,2.393
73,2.426
74,2.459
75,2.493
76,2.526
77,2.559
78,2.593
79,2.626
80,2.660
81,2.693
82,2.726
83,2.760
84,2.793
85,2.826
86,2.860
87,2.893
88,2.926
89,2.960
90,2.993
91,3.026
92,3.060
93,3.093
94,3.126
95,3.160
96,3.193
97,3.226
98,3.260
99,3.293
100,3.326
101,3.360
102,3.393
103,3.426
104,3.460
105,3.493
106,3.526
107,3.560
108,3.593
109,3.627
110,3.660
111,3.693
112,3.727
113,3.760
114,3.793
115,3.827
116,3.860
117,3.893
118,3.927
119,3.960
120,3.993
121,4.027
122,4.060
123,4.093
124,4.127
125,4.160
126,4.193
127,4.227
128,4.260
129,4.293
130,4.327
131,4.360
132,4.393
133,4.427
134,4.460
135,4.493
136,4.527
137,4.560
138,4.593
139,4.627
140,4.660
141,4.694
142,4.727
143,4.760
144,4.794
145,4.827
146,4.860
147,4.894
148,4.927
149,4.960
150,4.994
151,5.027
152,5.060
153,5.094
154,5.127
155,5.160
156,5.194
157,5.227
158,5.260
159,5.294
160,5.327
161,5.360
162,5.394
163,5.427
164,5.460
165,5.494
166,5.527
167,5.560
168,5.594
169,5.627
170,5.660
171,5.694
172,5.727
173,5.761
174,5.794
175,5.827
176,5.861
177,5.894
178,5.927
179,5.961
180,5.994
181,6.027
182,6.061
183,6.094
184,6.127
185,6.161
186,6.194
187,6.227
188,6.261
189,6.294
190,6.327
191,6.361
192,6.394
193,6.427
194,6.461
195,6.494
196,6.527
197,6.561
198,6.594
199,6.627
200,6.661
201,6.694
202,6.727
203,6.761
204,6.794
205,6.828
206,6.861
207,6.894
208,6.928
209,6.961
210,6.994
211,7.028
212,7.061
213,7.094
214,7.128
215,7.161
216,7.194
217,7.228
218,7.261
219,7.294
220,7.328
221,7.361
222,7.394
223,7.428
224,7.461
225,7.494
226,7.528
227,7.561
228,7.594
229,7.628
230,7.661
231,7.694
232,7.728
233,7.761
234,7.795
235,7.828
236,7.861
237,7.895
238,7.928
239,7.961
240,7.995
241,8.028
242,8.061
243,8.095
244,8.128
245,8.161
246,8.195
247,8.228
248,8.261
249,8.295
250,8.328
251,8.361
252,8.395
253,8.428
254,8.461
255,8.495
256,8.528
257,8.561
258,8.595
259,8.628
260,8.661
261,8.695
262,8.728
263,8.761
264,8.795
265,8.828
266,8.862
267,8.895
268,8.928
269,8.962
270,8.995
271,9.028
272,9.062
273,9.095
274,9.128
275,9.162
276,9.195
277,9.228
278,9.262
279,9.295
280,9.328
281,9.362
282,9.395
283,9.428
284,9.462
285,9.495
286,9.528
287,9.562
288,9.595
289,9.628
290,9.662
291,9.695
292,9.728
293,9.762
