code,start,stop,type,orient
posture,86251,214393,si,1
posture,214394,358343,si,3
posture,358344,365197,si,2
posture,365198,468227,si,1
posture,468228,488651,si,2
posture,488652,522465,c,NaN
posture,522466,682421,si,1
posture,682422,862303,si,3
posture,862304,939286,si,2
posture,939287,952492,c,NaN
posture,952493,1036717,si,2
not-in-frame,NaN,NaN,NIF,NIF
