code,start,stop,type,orient
not-in-frame,NaN,NaN,NIF,NIF
posture,15096,91376,si,2
posture,91377,94643,si,3
posture,94644,674057,si,2
posture,674058,678710,st,1
posture,678711,707948,st,2
posture,707949,937893,si,3
