code,start,stop,type,orient
posture,41130,240315,si,1
posture,236908,240315,p,2
posture,240315,243886,si,2
posture,243886,787879,si,1
posture,787879,790539,p,1
posture,790539,790539,si,1
posture,851041,855872,p,2
not-in-frame,855872,856294,NIF,NIF
posture,856854,861102,p,3
posture,862650,866457,si,1
posture,866889,869152,p,1
posture,869152,997584,si,1
posture,998051,1002481,p,2
posture,1002790,1105284,si,1
posture,1105624,1109964,p,3
posture,1109964,1192169,si,1
