subid,frame_num,face_openpose,hand_openpose,nose_conf,wrist_conf
161438-Baby_Scene.json,0,False,False,,
161438-Baby_Scene.json,1,False,False,,
161438-Baby_Scene.json,10,False,True,0.0,0.657425
161438-Baby_Scene.json,100,True,False,0.579579,0.0
161438-Baby_Scene.json,1000,True,False,0.139139,0.0
161438-Baby_Scene.json,10000,False,False,,
161438-Baby_Scene.json,10001,True,True,0.111752,0.1726145
161438-Baby_Scene.json,10002,True,True,0.409508,0.1311465
161438-Baby_Scene.json,10003,False,True,0.0,0.263818
161438-Baby_Scene.json,10004,False,False,,
161438-Baby_Scene.json,10005,False,False,,
161438-Baby_Scene.json,10006,False,False,,
161438-Baby_Scene.json,10007,False,False,,
161438-Baby_Scene.json,10008,False,False,,
161438-Baby_Scene.json,10009,False,False,,
161438-Baby_Scene.json,1001,True,False,0.122461,0.0
161438-Baby_Scene.json,10010,False,False,,
161438-Baby_Scene.json,10011,False,False,,
161438-Baby_Scene.json,10012,False,False,0.0,0.0
161438-Baby_Scene.json,10013,False,False,,
161438-Baby_Scene.json,10014,False,False,,
161438-Baby_Scene.json,10015,False,False,,
161438-Baby_Scene.json,10016,False,False,,
161438-Baby_Scene.json,10017,False,False,,
161438-Baby_Scene.json,10018,False,False,,
161438-Baby_Scene.json,10019,False,False,,
161438-Baby_Scene.json,1002,True,False,0.146523,0.0
161438-Baby_Scene.json,10020,False,False,,
161438-Baby_Scene.json,10021,False,False,,
161438-Baby_Scene.json,10022,False,False,,
161438-Baby_Scene.json,10023,False,True,0.0,0.12431
161438-Baby_Scene.json,10024,False,False,,
161438-Baby_Scene.json,10025,False,False,,
161438-Baby_Scene.json,10026,True,True,0.219067,0.1964125
161438-Baby_Scene.json,10027,True,True,0.343136,0.2539605
161438-Baby_Scene.json,10028,False,False,,
161438-Baby_Scene.json,10029,False,False,,
161438-Baby_Scene.json,1003,True,False,0.207843,0.0
161438-Baby_Scene.json,10030,False,True,0.0,0.237138
161438-Baby_Scene.json,10031,False,False,,
161438-Baby_Scene.json,10032,False,True,0.0,0.2908065
161438-Baby_Scene.json,10033,False,True,0.0,0.272941
161438-Baby_Scene.json,10034,False,True,0.0,0.268729
161438-Baby_Scene.json,10035,False,False,,
161438-Baby_Scene.json,10036,False,False,,
