subid,frame_num,face_openpose,hand_openpose,nose_conf,wrist_conf
161540-Baby_Scene.json,0,False,False,,
161540-Baby_Scene.json,1,True,True,0.04093725,0.147675
161540-Baby_Scene.json,10,False,True,0.0,0.100051
161540-Baby_Scene.json,100,False,False,,
161540-Baby_Scene.json,1000,False,False,,
161540-Baby_Scene.json,10000,True,False,0.098115,0.0
161540-Baby_Scene.json,10001,False,False,,
161540-Baby_Scene.json,10002,False,False,,
161540-Baby_Scene.json,10003,False,False,,
161540-Baby_Scene.json,10004,False,False,,
161540-Baby_Scene.json,10005,True,False,0.179538,0.0
161540-Baby_Scene.json,10006,True,False,0.145341,0.0
161540-Baby_Scene.json,10007,True,True,0.2356785,0.0947144
161540-Baby_Scene.json,10008,False,False,0.0,0.0
161540-Baby_Scene.json,10009,False,False,,
161540-Baby_Scene.json,1001,False,False,,
161540-Baby_Scene.json,10010,False,True,0.0,0.0540155
161540-Baby_Scene.json,10011,False,False,,
161540-Baby_Scene.json,10012,False,False,,
161540-Baby_Scene.json,10013,False,False,,
161540-Baby_Scene.json,10014,True,False,0.121071,0.0
161540-Baby_Scene.json,10015,False,True,0.0,0.085699
161540-Baby_Scene.json,10016,True,False,0.25853,0.0
161540-Baby_Scene.json,10017,False,False,,
161540-Baby_Scene.json,10018,False,True,0.0,0.0864915
161540-Baby_Scene.json,10019,False,False,,
161540-Baby_Scene.json,1002,False,False,,
161540-Baby_Scene.json,10020,True,False,0.455756,0.0
161540-Baby_Scene.json,10021,False,False,0.0,0.0
161540-Baby_Scene.json,10022,False,False,0.0,0.0
161540-Baby_Scene.json,10023,True,False,0.299783,0.0
161540-Baby_Scene.json,10024,False,False,,
161540-Baby_Scene.json,10025,False,True,0.0,0.0600715
161540-Baby_Scene.json,10026,False,False,0.0,0.0
161540-Baby_Scene.json,10027,False,False,0.0,0.0
161540-Baby_Scene.json,10028,False,False,,
161540-Baby_Scene.json,10029,False,True,0.0,0.0586705
161540-Baby_Scene.json,1003,False,False,,
161540-Baby_Scene.json,10030,False,False,,
161540-Baby_Scene.json,10031,False,False,0.0,0.0
161540-Baby_Scene.json,10032,False,False,0.0,0.0
161540-Baby_Scene.json,10033,False,False,0.0,0.0
161540-Baby_Scene.json,10034,False,False,,
161540-Baby_Scene.json,10035,False,False,0.0,0.0
161540-Baby_Scene.json,10036,False,True,0.0,0.050397
161540-Baby_Scene.json,10037,False,False,0.0,0.0
