subid,frame_num,face_openpose,hand_openpose,nose_conf,wrist_conf
161436-Baby_Scene.json,0,True,False,0.462963,0.0
161436-Baby_Scene.json,1,True,False,0.45707,0.0
161436-Baby_Scene.json,10,False,False,,
161436-Baby_Scene.json,100,False,False,,
161436-Baby_Scene.json,1000,False,False,,
161436-Baby_Scene.json,10000,False,False,,
161436-Baby_Scene.json,10001,False,False,,
161436-Baby_Scene.json,10002,True,False,0.553997,0.0
161436-Baby_Scene.json,10003,True,True,0.597887,0.138688
161436-Baby_Scene.json,10004,True,False,0.5212,0.0
161436-Baby_Scene.json,10005,True,False,0.516168,0.0
161436-Baby_Scene.json,10006,True,False,0.396068,0.0
161436-Baby_Scene.json,10007,True,False,0.295469,0.0
161436-Baby_Scene.json,10008,True,False,0.547167,0.0
161436-Baby_Scene.json,10009,True,False,0.594804,0.0
161436-Baby_Scene.json,1001,False,False,,
161436-Baby_Scene.json,10010,True,False,0.47507,0.0
161436-Baby_Scene.json,10011,True,False,0.451613,0.0
161436-Baby_Scene.json,10012,True,True,0.259957,0.0297757
161436-Baby_Scene.json,10013,False,False,,
161436-Baby_Scene.json,10014,True,False,0.360159,0.0
161436-Baby_Scene.json,10015,False,False,,
161436-Baby_Scene.json,10016,True,True,0.39342,0.02953485
161436-Baby_Scene.json,10017,False,False,,
161436-Baby_Scene.json,10018,True,False,0.309454,0.0
161436-Baby_Scene.json,10019,True,True,0.5027,0.0466843
161436-Baby_Scene.json,1002,False,False,,
161436-Baby_Scene.json,10020,False,False,,
161436-Baby_Scene.json,10021,True,True,0.1389995,0.0866774
161436-Baby_Scene.json,10022,True,False,0.304057,0.0
161436-Baby_Scene.json,10023,False,False,,
161436-Baby_Scene.json,10024,True,False,0.20611,0.0
161436-Baby_Scene.json,10025,True,True,0.178729,0.0373532
161436-Baby_Scene.json,10026,True,False,0.227828,0.0
161436-Baby_Scene.json,10027,False,False,,
161436-Baby_Scene.json,10028,False,False,,
161436-Baby_Scene.json,10029,False,False,,
161436-Baby_Scene.json,1003,False,False,,
161436-Baby_Scene.json,10030,True,False,0.190449,0.0
161436-Baby_Scene.json,10031,False,False,,
161436-Baby_Scene.json,10032,True,False,0.246661,0.0
161436-Baby_Scene.json,10033,False,False,,
161436-Baby_Scene.json,10034,False,False,,
161436-Baby_Scene.json,10035,False,False,,
161436-Baby_Scene.json,10036,False,False,,
161436-Baby_Scene.json,10037,False,False,,
161436-Baby_Scene.json,10038,False,False,,
161436-Baby_Scene.json,10039,False,False,,
161436-Baby_Scene.json,1004,False,False,,
161436-Baby_Scene.json,10040,False,True,0.0,0.1441865
161436-Baby_Scene.json,10041,False,False,,
161436-Baby_Scene.json,10042,False,False,,
161436-Baby_Scene.json,10043,False,False,0.0,0.0
161436-Baby_Scene.json,10044,True,False,0.135101,0.0
161436-Baby_Scene.json,10045,False,False,,
161436-Baby_Scene.json,10046,True,True,0.470942,0.0164645
161436-Baby_Scene.json,10047,True,True,0.1362726333,0.03978635
161436-Baby_Scene.json,10048,True,False,0.258889,0.0
161436-Baby_Scene.json,10049,True,True,0.248754,0.03432625
161436-Baby_Scene.json,1005,False,False,,
161436-Baby_Scene.json,10050,True,False,0.403547,0.0
161436-Baby_Scene.json,10051,True,True,0.307377,0.1646005
161436-Baby_Scene.json,10052,True,False,0.23342,0.0
161436-Baby_Scene.json,10053,False,False,,
161436-Baby_Scene.json,10054,False,True,0.0,0.066494
161436-Baby_Scene.json,10055,False,False,,
161436-Baby_Scene.json,10056,True,False,0.2529465,0.0
161436-Baby_Scene.json,10057,True,False,0.291737,0.0
161436-Baby_Scene.json,10058,False,False,,
161436-Baby_Scene.json,10059,True,False,0.277548,0.0
161436-Baby_Scene.json,1006,False,False,,
161436-Baby_Scene.json,10060,True,True,0.140261,0.015742875
161436-Baby_Scene.json,10061,True,True,0.1768405,0.0492668
161436-Baby_Scene.json,10062,True,False,0.2543435,0.0
161436-Baby_Scene.json,10063,False,False,0.0,0.0
161436-Baby_Scene.json,10064,False,False,0.0,0.0
161436-Baby_Scene.json,10065,False,False,,
161436-Baby_Scene.json,10066,False,False,,
161436-Baby_Scene.json,10067,False,False,,
161436-Baby_Scene.json,10068,False,False,,
161436-Baby_Scene.json,10069,False,False,,
161436-Baby_Scene.json,1007,False,False,,
161436-Baby_Scene.json,10070,True,False,0.350352,0.0
161436-Baby_Scene.json,10071,True,False,0.25681,0.0
161436-Baby_Scene.json,10072,False,False,,
161436-Baby_Scene.json,10073,True,False,0.357587,0.0
161436-Baby_Scene.json,10074,True,False,0.247733,0.0
161436-Baby_Scene.json,10075,False,False,,
161436-Baby_Scene.json,10076,True,True,0.182372,0.03809465
161436-Baby_Scene.json,10077,False,False,,
161436-Baby_Scene.json,10078,False,False,,
161436-Baby_Scene.json,10079,True,True,0.0839729,0.136858
161436-Baby_Scene.json,1008,True,False,0.488294,0.0
161436-Baby_Scene.json,10080,False,True,0.0,0.1703525
161436-Baby_Scene.json,10081,False,False,,
161436-Baby_Scene.json,10082,False,False,,
161436-Baby_Scene.json,10083,False,True,0.0,0.098466
161436-Baby_Scene.json,10084,False,False,,
161436-Baby_Scene.json,10085,False,False,,
161436-Baby_Scene.json,10086,True,False,0.178987,0.0
161436-Baby_Scene.json,10087,False,False,,
161436-Baby_Scene.json,10088,False,False,,
161436-Baby_Scene.json,10089,False,False,,
161436-Baby_Scene.json,1009,True,False,0.478092,0.0
161436-Baby_Scene.json,10090,False,False,,
161436-Baby_Scene.json,10091,False,False,,
161436-Baby_Scene.json,10092,False,False,,
161436-Baby_Scene.json,10093,False,False,,
161436-Baby_Scene.json,10094,True,False,0.319192,0.0
161436-Baby_Scene.json,10095,True,False,0.698879,0.0
161436-Baby_Scene.json,10096,True,False,0.514267,0.0
161436-Baby_Scene.json,10097,False,False,0.0,0.0
161436-Baby_Scene.json,10098,False,False,,
161436-Baby_Scene.json,10099,False,False,,
161436-Baby_Scene.json,101,False,True,0.0,0.091374
161436-Baby_Scene.json,1010,True,False,0.429149,0.0
161436-Baby_Scene.json,10100,False,False,,
161436-Baby_Scene.json,10101,False,False,,
161436-Baby_Scene.json,10102,False,False,,
161436-Baby_Scene.json,10103,True,False,0.292644,0.0
161436-Baby_Scene.json,10104,False,False,,
161436-Baby_Scene.json,10105,False,False,,
161436-Baby_Scene.json,10106,False,False,,
161436-Baby_Scene.json,10107,False,False,,
161436-Baby_Scene.json,10108,False,False,,
161436-Baby_Scene.json,10109,False,False,0.0,0.0
161436-Baby_Scene.json,1011,False,False,,
161436-Baby_Scene.json,10110,False,False,,
161436-Baby_Scene.json,10111,False,False,,
161436-Baby_Scene.json,10112,False,False,,
161436-Baby_Scene.json,10113,False,False,,
161436-Baby_Scene.json,10114,False,False,,
161436-Baby_Scene.json,10115,False,False,,
161436-Baby_Scene.json,10116,False,False,,
161436-Baby_Scene.json,10117,False,False,,
161436-Baby_Scene.json,10118,True,True,0.0386786,0.0551465
161436-Baby_Scene.json,10119,True,True,0.103274,0.1428855
161436-Baby_Scene.json,1012,False,False,,
161436-Baby_Scene.json,10120,False,False,,
161436-Baby_Scene.json,10121,False,False,,
161436-Baby_Scene.json,10122,False,False,,
161436-Baby_Scene.json,10123,True,True,0.450108,0.0898985
161436-Baby_Scene.json,10124,True,True,0.539472,0.2477624
161436-Baby_Scene.json,10125,True,True,0.111114,0.101292
161436-Baby_Scene.json,10126,True,True,0.12635,0.1573155
161436-Baby_Scene.json,10127,True,False,0.624526,0.0
161436-Baby_Scene.json,10128,True,False,0.61943,0.0
161436-Baby_Scene.json,10129,True,True,0.722241,0.1439925
161436-Baby_Scene.json,1013,False,False,,
161436-Baby_Scene.json,10130,True,False,0.704499,0.0
161436-Baby_Scene.json,10131,True,True,0.591182,0.108826
161436-Baby_Scene.json,10132,True,True,0.463137,0.1522565
161436-Baby_Scene.json,10133,True,True,0.602834,0.0867935
161436-Baby_Scene.json,10134,True,True,0.657759,0.082334
161436-Baby_Scene.json,10135,True,False,0.574149,0.0
161436-Baby_Scene.json,10136,False,False,,
161436-Baby_Scene.json,10137,False,False,,
161436-Baby_Scene.json,10138,True,False,0.617936,0.0
161436-Baby_Scene.json,10139,True,False,0.549967,0.0
161436-Baby_Scene.json,1014,False,False,,
161436-Baby_Scene.json,10140,True,False,0.411299,0.0
161436-Baby_Scene.json,10141,False,False,,
161436-Baby_Scene.json,10142,True,False,0.1042995,0.0
161436-Baby_Scene.json,10143,True,True,0.255136,0.10942095
161436-Baby_Scene.json,10144,False,False,0.0,0.0
161436-Baby_Scene.json,10145,False,False,,
161436-Baby_Scene.json,10146,False,False,,
161436-Baby_Scene.json,10147,False,False,,
161436-Baby_Scene.json,10148,False,False,,
161436-Baby_Scene.json,10149,False,False,,
161436-Baby_Scene.json,1015,True,False,0.411367,0.0
161436-Baby_Scene.json,10150,False,True,0.0,0.0663365
161436-Baby_Scene.json,10151,False,False,,
161436-Baby_Scene.json,10152,False,False,,
161436-Baby_Scene.json,10153,False,False,0.0,0.0
161436-Baby_Scene.json,10154,False,False,,
161436-Baby_Scene.json,10155,False,False,,
161436-Baby_Scene.json,10156,False,True,0.0,0.05318
161436-Baby_Scene.json,10157,True,False,0.268183,0.0
161436-Baby_Scene.json,10158,True,False,0.280015,0.0
161436-Baby_Scene.json,10159,True,False,0.218268,0.0
161436-Baby_Scene.json,1016,True,False,0.650992,0.0
161436-Baby_Scene.json,10160,False,False,,
161436-Baby_Scene.json,10161,False,False,,
161436-Baby_Scene.json,10162,False,False,0.0,0.0
161436-Baby_Scene.json,10163,False,True,0.0,0.061588
161436-Baby_Scene.json,10164,True,True,0.110035,0.0280688
161436-Baby_Scene.json,10165,False,False,,
161436-Baby_Scene.json,10166,False,True,0.0,0.0323956
161436-Baby_Scene.json,10167,True,False,0.474103,0.0
161436-Baby_Scene.json,10168,False,False,,
161436-Baby_Scene.json,10169,True,True,0.0888375,0.0333115
161436-Baby_Scene.json,1017,True,False,0.404524,0.0
161436-Baby_Scene.json,10170,True,True,0.2048,0.020199175
161436-Baby_Scene.json,10171,False,False,,
161436-Baby_Scene.json,10172,False,False,,
161436-Baby_Scene.json,10173,False,True,0.0,0.03498965
161436-Baby_Scene.json,10174,False,False,,
161436-Baby_Scene.json,10175,False,False,,
161436-Baby_Scene.json,10176,False,False,,
161436-Baby_Scene.json,10177,False,False,,
161436-Baby_Scene.json,10178,False,False,,
161436-Baby_Scene.json,10179,False,False,,
161436-Baby_Scene.json,1018,True,False,0.3102605,0.0
161436-Baby_Scene.json,10180,False,False,,
161436-Baby_Scene.json,10181,False,False,0.0,0.0
161436-Baby_Scene.json,10182,False,False,,
161436-Baby_Scene.json,10183,False,True,0.0,0.2514105
161436-Baby_Scene.json,10184,False,False,,
161436-Baby_Scene.json,10185,False,False,,
161436-Baby_Scene.json,10186,False,False,,
161436-Baby_Scene.json,10187,False,False,,
161436-Baby_Scene.json,10188,False,False,,
161436-Baby_Scene.json,10189,False,True,0.0,0.139949
161436-Baby_Scene.json,1019,True,False,0.313779,0.0
161436-Baby_Scene.json,10190,False,False,,
161436-Baby_Scene.json,10191,False,True,0.0,0.091043
161436-Baby_Scene.json,10192,False,False,,
161436-Baby_Scene.json,10193,False,False,,
161436-Baby_Scene.json,10194,False,False,,
161436-Baby_Scene.json,10195,False,False,0.0,0.0
161436-Baby_Scene.json,10196,True,True,0.1852385,0.11091975
161436-Baby_Scene.json,10197,False,False,,
161436-Baby_Scene.json,10198,False,True,0.0,0.2261205
161436-Baby_Scene.json,10199,False,False,,
161436-Baby_Scene.json,102,False,False,,
161436-Baby_Scene.json,1020,True,False,0.200812,0.0
161436-Baby_Scene.json,10200,False,False,0.0,0.0
161436-Baby_Scene.json,10201,False,False,,
161436-Baby_Scene.json,10202,False,False,0.0,0.0
161436-Baby_Scene.json,10203,False,False,0.0,0.0
161436-Baby_Scene.json,10204,False,False,,
161436-Baby_Scene.json,10205,False,False,0.0,0.0
161436-Baby_Scene.json,10206,True,False,0.25716,0.0
161436-Baby_Scene.json,10207,False,False,,
161436-Baby_Scene.json,10208,False,False,,
161436-Baby_Scene.json,10209,False,False,,
161436-Baby_Scene.json,1021,True,False,0.437806,0.0
161436-Baby_Scene.json,10210,False,False,,
161436-Baby_Scene.json,10211,False,False,,
161436-Baby_Scene.json,10212,False,False,,
161436-Baby_Scene.json,10213,False,True,0.0,0.0277215
161436-Baby_Scene.json,10214,False,False,0.0,0.0
161436-Baby_Scene.json,10215,False,True,0.0,0.229281
161436-Baby_Scene.json,10216,False,True,0.0,0.288084
161436-Baby_Scene.json,10217,False,False,,
161436-Baby_Scene.json,10218,False,False,,
161436-Baby_Scene.json,10219,False,False,,
161436-Baby_Scene.json,1022,False,False,,
161436-Baby_Scene.json,10220,False,False,,
161436-Baby_Scene.json,10221,False,False,,
161436-Baby_Scene.json,10222,False,False,,
161436-Baby_Scene.json,10223,True,True,0.145055,0.289131
161436-Baby_Scene.json,10224,False,False,,
161436-Baby_Scene.json,10225,True,False,0.0693227,0.0
161436-Baby_Scene.json,10226,False,False,,
161436-Baby_Scene.json,10227,False,False,,
161436-Baby_Scene.json,10228,False,False,,
161436-Baby_Scene.json,10229,True,False,0.280547,0.0
161436-Baby_Scene.json,1023,False,False,,
161436-Baby_Scene.json,10230,True,True,0.164266,0.080605
161436-Baby_Scene.json,10231,True,True,0.213493,0.071541
161436-Baby_Scene.json,10232,True,False,0.353161,0.0
161436-Baby_Scene.json,10233,False,False,,
161436-Baby_Scene.json,10234,False,False,,
161436-Baby_Scene.json,10235,True,True,0.537869,0.0605375
161436-Baby_Scene.json,10236,True,True,0.357463,0.2048525
161436-Baby_Scene.json,10237,True,True,0.643434,0.068911
161436-Baby_Scene.json,10238,True,False,0.548741,0.0
161436-Baby_Scene.json,10239,True,True,0.563633,0.0339394
161436-Baby_Scene.json,1024,False,False,,
161436-Baby_Scene.json,10240,False,False,,
