subid,frame_num,face_openpose,hand_openpose,nose_conf,wrist_conf
161534-Baby_Scene.json,0,False,False,,
161534-Baby_Scene.json,1,False,False,,
161534-Baby_Scene.json,10,True,False,0.194106,0.0
161534-Baby_Scene.json,100,True,False,0.294128,0.0
161534-Baby_Scene.json,1000,False,False,,
161534-Baby_Scene.json,10000,False,False,,
161534-Baby_Scene.json,10001,True,False,0.324234,0.0
161534-Baby_Scene.json,10002,False,False,,
161534-Baby_Scene.json,10003,False,False,,
161534-Baby_Scene.json,10004,True,True,0.0596547667,0.0974170167
161534-Baby_Scene.json,10005,False,True,0.0,0.0941885
161534-Baby_Scene.json,10006,True,False,0.241249,0.0
161534-Baby_Scene.json,10007,False,False,,
161534-Baby_Scene.json,10008,True,True,0.077338,0.14552925
161534-Baby_Scene.json,10009,True,False,0.130255,0.0
161534-Baby_Scene.json,1001,False,False,,
161534-Baby_Scene.json,10010,True,False,0.18901,0.0
161534-Baby_Scene.json,10011,False,False,,
161534-Baby_Scene.json,10012,True,False,0.2118605,0.0
161534-Baby_Scene.json,10013,True,False,0.203962,0.0
161534-Baby_Scene.json,10014,False,False,,
161534-Baby_Scene.json,10015,False,False,,
161534-Baby_Scene.json,10016,False,False,,
161534-Baby_Scene.json,10017,False,False,0.0,0.0
161534-Baby_Scene.json,10018,True,True,0.107017,0.270638
161534-Baby_Scene.json,10019,True,True,0.257209,0.0738415
161534-Baby_Scene.json,1002,False,False,,
161534-Baby_Scene.json,10020,False,False,,
161534-Baby_Scene.json,10021,False,True,0.0,0.14699575
161534-Baby_Scene.json,10022,False,False,,
161534-Baby_Scene.json,10023,False,False,,
161534-Baby_Scene.json,10024,False,False,,
161534-Baby_Scene.json,10025,False,False,0.0,0.0
161534-Baby_Scene.json,10026,True,True,0.086636,0.028683
161534-Baby_Scene.json,10027,False,False,,
161534-Baby_Scene.json,10028,False,False,,
161534-Baby_Scene.json,10029,False,False,,
161534-Baby_Scene.json,1003,False,False,,
161534-Baby_Scene.json,10030,False,True,0.0,0.1202515
161534-Baby_Scene.json,10031,True,False,0.36165,0.0
161534-Baby_Scene.json,10032,False,False,,
161534-Baby_Scene.json,10033,False,False,,
161534-Baby_Scene.json,10034,False,True,0.0,0.266558
161534-Baby_Scene.json,10035,False,False,0.0,0.0
161534-Baby_Scene.json,10036,False,True,0.0,0.03678385
161534-Baby_Scene.json,10037,False,True,0.0,0.13313475
161534-Baby_Scene.json,10038,True,True,0.06766522,0.076518
161534-Baby_Scene.json,10039,False,True,0.0,0.28934625
161534-Baby_Scene.json,1004,False,False,,
161534-Baby_Scene.json,10040,True,True,0.0517145,0.125380325
161534-Baby_Scene.json,10041,False,True,0.0,0.1599645
161534-Baby_Scene.json,10042,False,False,0.0,0.0
161534-Baby_Scene.json,10043,True,True,0.621562,0.20147065
161534-Baby_Scene.json,10044,True,True,0.2756975,0.50357525
161534-Baby_Scene.json,10045,True,True,0.641124,0.231854
161534-Baby_Scene.json,10046,True,True,0.305201,0.069651
161534-Baby_Scene.json,10047,True,True,0.3529535,0.40755375
161534-Baby_Scene.json,10048,True,True,0.15605655,0.3938055
161534-Baby_Scene.json,10049,True,True,0.2886525,0.12322625
161534-Baby_Scene.json,1005,False,False,,
