subid,frame_num,face_openpose,hand_openpose,nose_conf,wrist_conf
161434-Baby_Scene.json,0,False,False,,
161434-Baby_Scene.json,1,False,False,,
161434-Baby_Scene.json,10,True,True,0.0995136,0.0579315
161434-Baby_Scene.json,100,False,True,0.0,0.523807
161434-Baby_Scene.json,1000,False,False,,
161434-Baby_Scene.json,10000,True,True,0.0948456667,0.043495
161434-Baby_Scene.json,10001,False,False,0.0,0.0
161434-Baby_Scene.json,10002,False,False,,
161434-Baby_Scene.json,10003,True,True,0.0602849,0.044879
161434-Baby_Scene.json,10004,True,True,0.0562708,0.0826115
161434-Baby_Scene.json,10005,False,False,,
161434-Baby_Scene.json,10006,False,False,,
161434-Baby_Scene.json,10007,True,False,0.106866,0.0
161434-Baby_Scene.json,10008,False,False,,
161434-Baby_Scene.json,10009,False,False,0.0,0.0
161434-Baby_Scene.json,1001,False,False,,
161434-Baby_Scene.json,10010,False,False,0.0,0.0
161434-Baby_Scene.json,10011,False,False,0.0,0.0
161434-Baby_Scene.json,10012,False,False,,
161434-Baby_Scene.json,10013,False,False,,
161434-Baby_Scene.json,10014,False,False,,
161434-Baby_Scene.json,10015,False,False,,
161434-Baby_Scene.json,10016,False,False,,
161434-Baby_Scene.json,10017,False,False,,
161434-Baby_Scene.json,10018,False,False,,
161434-Baby_Scene.json,10019,False,False,,
161434-Baby_Scene.json,1002,False,False,,
161434-Baby_Scene.json,10020,False,False,,
161434-Baby_Scene.json,10021,False,False,,
161434-Baby_Scene.json,10022,False,False,,
161434-Baby_Scene.json,10023,False,False,,
161434-Baby_Scene.json,10024,False,False,,
161434-Baby_Scene.json,10025,False,False,,
161434-Baby_Scene.json,10026,False,False,,
161434-Baby_Scene.json,10027,True,True,0.0976994,0.22591
161434-Baby_Scene.json,10028,True,True,0.0918185,0.292998
161434-Baby_Scene.json,10029,False,False,,
161434-Baby_Scene.json,1003,False,False,,
161434-Baby_Scene.json,10030,False,False,,
161434-Baby_Scene.json,10031,False,False,,
161434-Baby_Scene.json,10032,False,False,,
161434-Baby_Scene.json,10033,False,False,,
161434-Baby_Scene.json,10034,False,False,,
