subid,frame_num,face_openpose,hand_openpose,nose_conf,wrist_conf
161430-Baby_Scene.json,0,False,True,0.0,0.190069
161430-Baby_Scene.json,1,False,True,0.0,0.165948
161430-Baby_Scene.json,10,False,True,0.0,0.113027
161430-Baby_Scene.json,100,False,False,,
161430-Baby_Scene.json,1000,False,False,,
161430-Baby_Scene.json,10000,False,False,,
161430-Baby_Scene.json,10001,False,False,,
161430-Baby_Scene.json,10002,False,False,,
161430-Baby_Scene.json,10003,False,False,,
161430-Baby_Scene.json,10004,False,False,,
161430-Baby_Scene.json,10005,False,False,,
161430-Baby_Scene.json,10006,False,False,,
161430-Baby_Scene.json,10007,False,False,,
161430-Baby_Scene.json,10008,False,False,,
161430-Baby_Scene.json,10009,False,False,,
161430-Baby_Scene.json,1001,False,False,,
161430-Baby_Scene.json,10010,False,False,,
161430-Baby_Scene.json,10011,False,False,,
161430-Baby_Scene.json,10012,False,False,,
161430-Baby_Scene.json,10013,False,False,,
161430-Baby_Scene.json,10014,False,False,,
161430-Baby_Scene.json,10015,False,False,,
161430-Baby_Scene.json,10016,False,False,,
161430-Baby_Scene.json,10017,False,False,,
161430-Baby_Scene.json,10018,False,False,,
161430-Baby_Scene.json,10019,False,False,,
161430-Baby_Scene.json,1002,False,False,,
161430-Baby_Scene.json,10020,False,False,,
161430-Baby_Scene.json,10021,False,False,,
161430-Baby_Scene.json,10022,False,False,,
161430-Baby_Scene.json,10023,False,False,,
161430-Baby_Scene.json,10024,False,False,,
161430-Baby_Scene.json,10025,False,False,,
161430-Baby_Scene.json,10026,False,False,,
161430-Baby_Scene.json,10027,False,False,,
161430-Baby_Scene.json,10028,False,False,,
161430-Baby_Scene.json,10029,False,False,,
161430-Baby_Scene.json,1003,False,False,,
161430-Baby_Scene.json,10030,False,False,,
161430-Baby_Scene.json,10031,True,False,0.322774,0.0
161430-Baby_Scene.json,10032,False,False,,
161430-Baby_Scene.json,10033,False,False,,
161430-Baby_Scene.json,10034,False,False,,
161430-Baby_Scene.json,10035,False,False,,
161430-Baby_Scene.json,10036,False,False,,
161430-Baby_Scene.json,10037,False,False,,
161430-Baby_Scene.json,10038,False,False,,
161430-Baby_Scene.json,10039,False,False,,
161430-Baby_Scene.json,1004,False,False,,
161430-Baby_Scene.json,10040,False,False,0.0,0.0
161430-Baby_Scene.json,10041,False,False,,
161430-Baby_Scene.json,10042,False,False,,
161430-Baby_Scene.json,10043,False,False,,
161430-Baby_Scene.json,10044,False,False,,
161430-Baby_Scene.json,10045,False,False,,
161430-Baby_Scene.json,10046,False,False,,
161430-Baby_Scene.json,10047,False,False,,
161430-Baby_Scene.json,10048,False,False,,
161430-Baby_Scene.json,10049,False,False,,
161430-Baby_Scene.json,1005,False,False,,
161430-Baby_Scene.json,10050,False,False,,
161430-Baby_Scene.json,10051,False,False,,
161430-Baby_Scene.json,10052,False,False,,
161430-Baby_Scene.json,10053,False,False,,
161430-Baby_Scene.json,10054,False,True,0.0,0.2143765
161430-Baby_Scene.json,10055,False,False,,
161430-Baby_Scene.json,10056,True,False,0.104236,0.0
161430-Baby_Scene.json,10057,True,False,0.145778,0.0
161430-Baby_Scene.json,10058,False,False,,
161430-Baby_Scene.json,10059,False,False,,
161430-Baby_Scene.json,1006,False,False,,
161430-Baby_Scene.json,10060,False,False,,
161430-Baby_Scene.json,10061,False,False,,
161430-Baby_Scene.json,10062,False,False,,
161430-Baby_Scene.json,10063,False,False,,
161430-Baby_Scene.json,10064,False,True,0.0,0.070716
161430-Baby_Scene.json,10065,False,True,0.0,0.1218373333
161430-Baby_Scene.json,10066,False,True,0.0,0.2435095
161430-Baby_Scene.json,10067,False,True,0.0,0.15373825
161430-Baby_Scene.json,10068,False,True,0.0,0.2775435
161430-Baby_Scene.json,10069,True,True,0.108215,0.2059905
161430-Baby_Scene.json,1007,False,False,,
161430-Baby_Scene.json,10070,True,True,0.15858,0.3105275
161430-Baby_Scene.json,10071,True,True,0.0913286,0.229244
161430-Baby_Scene.json,10072,True,True,0.197531,0.220068
161430-Baby_Scene.json,10073,True,True,0.0661586,0.198726
161430-Baby_Scene.json,10074,False,True,0.0,0.2762525
161430-Baby_Scene.json,10075,True,True,0.1137375,0.0582395
161430-Baby_Scene.json,10076,False,True,0.0,0.0921115
161430-Baby_Scene.json,10077,False,False,,
161430-Baby_Scene.json,10078,False,False,,
161430-Baby_Scene.json,10079,False,False,,
161430-Baby_Scene.json,1008,False,False,,
161430-Baby_Scene.json,10080,False,False,,
161430-Baby_Scene.json,10081,True,False,0.57436,0.0
161430-Baby_Scene.json,10082,True,False,0.380736,0.0
161430-Baby_Scene.json,10083,False,False,,
161430-Baby_Scene.json,10084,False,True,0.0,0.0471436
161430-Baby_Scene.json,10085,False,False,0.0,0.0
161430-Baby_Scene.json,10086,False,True,0.0,0.0309735
161430-Baby_Scene.json,10087,False,True,0.0,0.2587875
161430-Baby_Scene.json,10088,True,True,0.120538,0.3001665
161430-Baby_Scene.json,10089,True,True,0.139696,0.121634
161430-Baby_Scene.json,1009,False,False,,
161430-Baby_Scene.json,10090,True,True,0.3730035,0.25427975
161430-Baby_Scene.json,10091,True,True,0.748391,0.32901
161430-Baby_Scene.json,10092,True,True,0.3667745,0.22302525
161430-Baby_Scene.json,10093,True,True,0.758586,0.312653
161430-Baby_Scene.json,10094,True,True,0.744189,0.337343
161430-Baby_Scene.json,10095,True,True,0.397441,0.1623585
161430-Baby_Scene.json,10096,True,True,0.639862,0.318778
161430-Baby_Scene.json,10097,True,True,0.394355,0.238451
161430-Baby_Scene.json,10098,True,True,0.314245,0.0623785
161430-Baby_Scene.json,10099,True,True,0.268315,0.162033
161430-Baby_Scene.json,101,False,False,,
161430-Baby_Scene.json,1010,False,False,,
161430-Baby_Scene.json,10100,True,True,0.35659,0.0737485
161430-Baby_Scene.json,10101,True,True,0.146868,0.155125
161430-Baby_Scene.json,10102,False,False,0.0,0.0
161430-Baby_Scene.json,10103,True,True,0.0591752,0.090343
161430-Baby_Scene.json,10104,False,False,0.0,0.0
161430-Baby_Scene.json,10105,False,False,0.0,0.0
161430-Baby_Scene.json,10106,False,False,,
161430-Baby_Scene.json,10107,False,False,0.0,0.0
161430-Baby_Scene.json,10108,False,False,0.0,0.0
161430-Baby_Scene.json,10109,False,False,0.0,0.0
161430-Baby_Scene.json,1011,False,False,,
161430-Baby_Scene.json,10110,False,False,0.0,0.0
161430-Baby_Scene.json,10111,False,False,,
161430-Baby_Scene.json,10112,False,False,,
161430-Baby_Scene.json,10113,False,False,0.0,0.0
161430-Baby_Scene.json,10114,False,False,,
161430-Baby_Scene.json,10115,False,False,0.0,0.0
161430-Baby_Scene.json,10116,True,False,0.248808,0.0
161430-Baby_Scene.json,10117,True,False,0.170362,0.0
161430-Baby_Scene.json,10118,True,False,0.359683,0.0
161430-Baby_Scene.json,10119,True,False,0.2216425,0.0
161430-Baby_Scene.json,1012,False,False,,
161430-Baby_Scene.json,10120,True,False,0.414011,0.0
161430-Baby_Scene.json,10121,True,False,0.439456,0.0
161430-Baby_Scene.json,10122,False,False,,
161430-Baby_Scene.json,10123,False,False,,
161430-Baby_Scene.json,10124,False,False,,
161430-Baby_Scene.json,10125,False,False,,
161430-Baby_Scene.json,10126,False,False,,
