subid,frame_num,face_openpose,hand_openpose,nose_conf,wrist_conf
161532-Baby_Scene.json,0,False,False,0.0,0.0
161532-Baby_Scene.json,1,False,True,0.0,0.160183
161532-Baby_Scene.json,10,False,False,0.0,0.0
161532-Baby_Scene.json,100,True,True,0.041721,0.1460028333
161532-Baby_Scene.json,1000,False,False,,
161532-Baby_Scene.json,10000,False,False,,
161532-Baby_Scene.json,10001,False,False,,
161532-Baby_Scene.json,10002,False,False,,
161532-Baby_Scene.json,10003,False,False,,
161532-Baby_Scene.json,10004,False,False,,
161532-Baby_Scene.json,10005,False,False,,
161532-Baby_Scene.json,10006,False,False,,
161532-Baby_Scene.json,10007,False,False,,
161532-Baby_Scene.json,10008,False,False,,
161532-Baby_Scene.json,10009,False,False,,
161532-Baby_Scene.json,1001,False,False,,
161532-Baby_Scene.json,10010,False,False,,
161532-Baby_Scene.json,10011,False,True,0.0,0.061093
161532-Baby_Scene.json,10012,False,False,,
161532-Baby_Scene.json,10013,False,True,0.0,0.13684
161532-Baby_Scene.json,10014,False,False,,
161532-Baby_Scene.json,10015,False,False,,
161532-Baby_Scene.json,10016,False,False,,
161532-Baby_Scene.json,10017,True,False,0.128098,0.0
161532-Baby_Scene.json,10018,False,False,,
161532-Baby_Scene.json,10019,False,False,,
161532-Baby_Scene.json,1002,False,False,,
161532-Baby_Scene.json,10020,False,False,,
161532-Baby_Scene.json,10021,False,False,,
161532-Baby_Scene.json,10022,False,False,,
161532-Baby_Scene.json,10023,False,False,,
161532-Baby_Scene.json,10024,False,False,,
161532-Baby_Scene.json,10025,False,False,,
161532-Baby_Scene.json,10026,False,False,,
161532-Baby_Scene.json,10027,False,False,,
161532-Baby_Scene.json,10028,False,False,,
161532-Baby_Scene.json,10029,False,False,,
161532-Baby_Scene.json,1003,False,False,,
161532-Baby_Scene.json,10030,False,False,,
161532-Baby_Scene.json,10031,False,False,,
161532-Baby_Scene.json,10032,False,False,,
161532-Baby_Scene.json,10033,False,False,,
161532-Baby_Scene.json,10034,False,False,,
161532-Baby_Scene.json,10035,False,False,,
161532-Baby_Scene.json,10036,False,False,,
161532-Baby_Scene.json,10037,False,False,,
161532-Baby_Scene.json,10038,False,False,,
161532-Baby_Scene.json,10039,False,False,,
161532-Baby_Scene.json,1004,False,False,,
161532-Baby_Scene.json,10040,True,True,0.115495,0.104059
161532-Baby_Scene.json,10041,False,False,,
161532-Baby_Scene.json,10042,False,False,,
161532-Baby_Scene.json,10043,False,False,,
161532-Baby_Scene.json,10044,False,False,,
161532-Baby_Scene.json,10045,False,False,,
161532-Baby_Scene.json,10046,False,False,,
161532-Baby_Scene.json,10047,False,False,,
161532-Baby_Scene.json,10048,False,False,,
161532-Baby_Scene.json,10049,False,False,,
161532-Baby_Scene.json,1005,False,False,,
161532-Baby_Scene.json,10050,False,False,,
161532-Baby_Scene.json,10051,False,False,,
161532-Baby_Scene.json,10052,False,False,,
161532-Baby_Scene.json,10053,False,False,,
161532-Baby_Scene.json,10054,False,False,,
161532-Baby_Scene.json,10055,False,False,,
161532-Baby_Scene.json,10056,False,False,,
161532-Baby_Scene.json,10057,False,False,,
161532-Baby_Scene.json,10058,False,False,,
161532-Baby_Scene.json,10059,False,False,,
161532-Baby_Scene.json,1006,False,False,,
161532-Baby_Scene.json,10060,False,False,,
161532-Baby_Scene.json,10061,False,False,,
161532-Baby_Scene.json,10062,False,False,,
161532-Baby_Scene.json,10063,False,False,,
161532-Baby_Scene.json,10064,False,False,,
161532-Baby_Scene.json,10065,False,False,,
161532-Baby_Scene.json,10066,False,False,,
161532-Baby_Scene.json,10067,False,False,,
161532-Baby_Scene.json,10068,False,False,,
161532-Baby_Scene.json,10069,False,False,,
161532-Baby_Scene.json,1007,False,False,,
161532-Baby_Scene.json,10070,True,False,0.0570934,0.0
161532-Baby_Scene.json,10071,False,False,,
161532-Baby_Scene.json,10072,False,False,,
161532-Baby_Scene.json,10073,False,False,,
161532-Baby_Scene.json,10074,False,False,,
161532-Baby_Scene.json,10075,False,False,,
161532-Baby_Scene.json,10076,False,False,,
161532-Baby_Scene.json,10077,False,False,,
161532-Baby_Scene.json,10078,False,False,,
161532-Baby_Scene.json,10079,False,False,,
161532-Baby_Scene.json,1008,False,False,,
161532-Baby_Scene.json,10080,False,False,,
161532-Baby_Scene.json,10081,False,False,,
161532-Baby_Scene.json,10082,False,False,,
161532-Baby_Scene.json,10083,False,False,,
161532-Baby_Scene.json,10084,False,True,0.0,0.1137511
161532-Baby_Scene.json,10085,False,False,0.0,0.0
161532-Baby_Scene.json,10086,False,False,,
161532-Baby_Scene.json,10087,True,True,0.146289,0.051651
161532-Baby_Scene.json,10088,True,False,0.201829,0.0
161532-Baby_Scene.json,10089,True,True,0.288144,0.187194
161532-Baby_Scene.json,1009,False,False,,
161532-Baby_Scene.json,10090,True,True,0.244172,0.0695655
161532-Baby_Scene.json,10091,False,False,,
161532-Baby_Scene.json,10092,False,False,,
161532-Baby_Scene.json,10093,False,False,,
161532-Baby_Scene.json,10094,False,False,,
161532-Baby_Scene.json,10095,False,False,,
161532-Baby_Scene.json,10096,False,False,,
161532-Baby_Scene.json,10097,False,False,,
161532-Baby_Scene.json,10098,False,False,,
161532-Baby_Scene.json,10099,False,False,,
161532-Baby_Scene.json,101,True,True,0.1851413333,0.0588921667
161532-Baby_Scene.json,1010,False,False,,
161532-Baby_Scene.json,10100,False,False,,
161532-Baby_Scene.json,10101,False,False,,
161532-Baby_Scene.json,10102,False,False,,
161532-Baby_Scene.json,10103,False,False,,
161532-Baby_Scene.json,10104,False,False,,
161532-Baby_Scene.json,10105,True,False,0.259689,0.0
161532-Baby_Scene.json,10106,False,False,,
161532-Baby_Scene.json,10107,True,True,0.345734,0.0614815
161532-Baby_Scene.json,10108,False,False,,
161532-Baby_Scene.json,10109,False,False,,
161532-Baby_Scene.json,1011,False,False,,
161532-Baby_Scene.json,10110,False,False,,
161532-Baby_Scene.json,10111,False,False,,
161532-Baby_Scene.json,10112,False,False,,
161532-Baby_Scene.json,10113,False,False,,
161532-Baby_Scene.json,10114,False,False,,
161532-Baby_Scene.json,10115,False,False,,
161532-Baby_Scene.json,10116,False,False,,
161532-Baby_Scene.json,10117,False,False,,
161532-Baby_Scene.json,10118,True,True,0.197213,0.11131805
161532-Baby_Scene.json,10119,True,True,0.26535,0.087936
161532-Baby_Scene.json,1012,False,False,,
161532-Baby_Scene.json,10120,False,False,,
161532-Baby_Scene.json,10121,False,False,,
161532-Baby_Scene.json,10122,False,False,,
161532-Baby_Scene.json,10123,True,True,0.42006,0.11220855
161532-Baby_Scene.json,10124,True,True,0.55929,0.1258065
161532-Baby_Scene.json,10125,True,True,0.463489,0.052749
161532-Baby_Scene.json,10126,True,True,0.407598,0.2344232
161532-Baby_Scene.json,10127,False,False,,
161532-Baby_Scene.json,10128,False,False,,
161532-Baby_Scene.json,10129,False,False,,
161532-Baby_Scene.json,1013,False,False,,
161532-Baby_Scene.json,10130,False,False,,
161532-Baby_Scene.json,10131,True,False,0.387525,0.0
161532-Baby_Scene.json,10132,True,False,0.294503,0.0
161532-Baby_Scene.json,10133,False,False,,
161532-Baby_Scene.json,10134,False,False,,
161532-Baby_Scene.json,10135,True,False,0.320774,0.0
161532-Baby_Scene.json,10136,True,False,0.480629,0.0
161532-Baby_Scene.json,10137,False,True,0.0,0.225188
161532-Baby_Scene.json,10138,False,False,,
161532-Baby_Scene.json,10139,True,True,0.052337,0.237772
161532-Baby_Scene.json,1014,False,False,,
161532-Baby_Scene.json,10140,False,True,0.0,0.2449315
161532-Baby_Scene.json,10141,False,False,,
161532-Baby_Scene.json,10142,True,True,0.0895578,0.228986
161532-Baby_Scene.json,10143,False,False,0.0,0.0
161532-Baby_Scene.json,10144,False,False,,
161532-Baby_Scene.json,10145,False,False,,
161532-Baby_Scene.json,10146,False,True,0.0,0.0702539667
161532-Baby_Scene.json,10147,True,True,0.2145095,0.020659025
161532-Baby_Scene.json,10148,True,True,0.0522799,0.0603265
161532-Baby_Scene.json,10149,False,True,0.0,0.207316
161532-Baby_Scene.json,1015,False,False,,
161532-Baby_Scene.json,10150,False,False,,
161532-Baby_Scene.json,10151,False,False,,
161532-Baby_Scene.json,10152,False,False,,
161532-Baby_Scene.json,10153,False,True,0.0,0.1205575
161532-Baby_Scene.json,10154,False,False,,
161532-Baby_Scene.json,10155,False,True,0.0,0.2845075
161532-Baby_Scene.json,10156,False,False,,
161532-Baby_Scene.json,10157,False,False,,
161532-Baby_Scene.json,10158,False,False,,
161532-Baby_Scene.json,10159,False,False,,
161532-Baby_Scene.json,1016,False,False,,
161532-Baby_Scene.json,10160,False,True,0.0,0.206602
161532-Baby_Scene.json,10161,False,False,,
161532-Baby_Scene.json,10162,True,False,0.177642,0.0
161532-Baby_Scene.json,10163,False,False,,
161532-Baby_Scene.json,10164,False,False,,
161532-Baby_Scene.json,10165,False,False,,
161532-Baby_Scene.json,10166,False,False,,
161532-Baby_Scene.json,10167,False,False,,
161532-Baby_Scene.json,10168,False,False,,
161532-Baby_Scene.json,10169,True,True,0.173332,0.097084
161532-Baby_Scene.json,1017,False,False,,
161532-Baby_Scene.json,10170,True,True,0.211813,0.1127282
161532-Baby_Scene.json,10171,True,True,0.361924,0.207348
161532-Baby_Scene.json,10172,True,True,0.14556,0.0874835
161532-Baby_Scene.json,10173,True,True,0.136628,0.075139
161532-Baby_Scene.json,10174,False,False,,
161532-Baby_Scene.json,10175,False,False,,
161532-Baby_Scene.json,10176,False,False,,
161532-Baby_Scene.json,10177,False,False,,
161532-Baby_Scene.json,10178,False,False,,
161532-Baby_Scene.json,10179,False,False,,
161532-Baby_Scene.json,1018,False,False,,
161532-Baby_Scene.json,10180,False,False,,
161532-Baby_Scene.json,10181,False,False,,
161532-Baby_Scene.json,10182,False,False,,
161532-Baby_Scene.json,10183,False,False,,
161532-Baby_Scene.json,10184,False,False,,
161532-Baby_Scene.json,10185,False,False,,
161532-Baby_Scene.json,10186,False,False,,
161532-Baby_Scene.json,10187,False,False,,
161532-Baby_Scene.json,10188,False,False,,
161532-Baby_Scene.json,10189,False,False,,
161532-Baby_Scene.json,1019,False,False,,
161532-Baby_Scene.json,10190,False,False,,
161532-Baby_Scene.json,10191,False,False,,
161532-Baby_Scene.json,10192,False,False,,
161532-Baby_Scene.json,10193,False,False,,
161532-Baby_Scene.json,10194,False,False,,
161532-Baby_Scene.json,10195,False,False,,
161532-Baby_Scene.json,10196,False,False,,
161532-Baby_Scene.json,10197,False,False,,
161532-Baby_Scene.json,10198,False,False,,
161532-Baby_Scene.json,10199,False,False,,
161532-Baby_Scene.json,102,False,False,,
161532-Baby_Scene.json,1020,False,False,,
161532-Baby_Scene.json,10200,False,False,,
161532-Baby_Scene.json,10201,False,False,,
161532-Baby_Scene.json,10202,False,False,,
161532-Baby_Scene.json,10203,False,False,,
161532-Baby_Scene.json,10204,False,False,,
161532-Baby_Scene.json,10205,True,False,0.244429,0.0
161532-Baby_Scene.json,10206,True,False,0.386593,0.0
161532-Baby_Scene.json,10207,False,False,,
161532-Baby_Scene.json,10208,False,False,,
161532-Baby_Scene.json,10209,False,False,,
161532-Baby_Scene.json,1021,False,False,,
