frame,time
1,0.000000
2,0.000000
3,0.032258
4,0.064516
5,0.096774
6,0.161290
7,0.193548
8,0.225806
9,0.258064
10,0.322580
11,0.354838
12,0.387096
13,0.419354
14,0.483870
15,0.516128
16,0.548386
17,0.580644
18,0.645160
19,0.677418
20,0.709676
21,0.741934
22,0.806450
23,0.838708
24,0.870966
25,0.903224
26,0.967740
27,0.999998
28,1.032256
29,1.064514
30,1.129030
31,1.161288
32,1.193546
33,1.258062
34,1.290320
35,1.322578
36,1.354836
37,1.419352
38,1.451610
39,1.483868
40,1.516126
41,1.580642
42,1.612900
43,1.645158
44,1.677416
45,1.709674
46,1.774190
47,1.806448
48,1.838706
49,1.870964
50,1.935480
51,1.999996
52,2.032254
53,2.064512
54,2.096770
55,2.129028
56,2.161286
57,2.193544
58,2.258060
59,2.290318
60,2.322576
61,2.354834
62,2.419350
63,2.451608
64,2.483866
65,2.516124
66,2.580640
67,2.612898
68,2.645156
69,2.677414
70,2.741930
71,2.774188
72,2.806446
73,2.838704
74,2.903220
75,2.935478
76,2.967736
77,2.999994
78,3.064510
79,3.096768
80,3.129026
81,3.161284
82,3.225800
83,3.258058
84,3.290316
85,3.322574
86,3.387090
87,3.419348
88,3.451606
89,3.483864
90,3.548380
91,3.580638
92,3.612896
93,3.645154
94,3.709670
95,3.741928
96,3.774186
97,3.806444
98,3.870960
99,3.903218
100,3.935476
101,3.967734
102,4.032250
103,4.064508
104,4.096766
105,4.129024
106,4.193540
107,4.225798
108,4.258056
109,4.290314
110,4.354830
111,4.387088
112,4.419346
113,4.451604
114,4.516120
115,4.548378
116,4.612894
117,4.645152
118,4.709668
119,4.741926
120,4.806442
121,4.838700
122,4.903216
123,4.967732
124,4.999990
125,5.064506
126,5.096764
127,5.161280
128,5.193538
129,5.258054
130,5.290312
131,5.354828
132,5.387086
133,5.451602
134,5.516118
135,5.548376
136,5.612892
137,5.645150
138,5.709666
139,5.741924
140,5.806440
141,5.838698
142,5.903214
143,5.967730
144,5.999988
145,6.064504
146,6.096762
147,6.161278
148,6.193536
149,6.258052
150,6.290310
151,6.322568
152,6.354826
153,6.419342
154,6.451600
155,6.483858
156,6.516116
157,6.580632
158,6.612890
159,6.645148
160,6.677406
161,6.741922
162,6.774180
163,6.806438
164,6.838696
165,6.903212
166,6.935470
167,6.967728
168,6.999986
169,7.064502
170,7.096760
171,7.129018
172,7.161276
173,7.225792
174,7.258050
175,7.290308
176,7.322566
177,7.387082
178,7.419340
179,7.451598
180,7.483856
181,7.548372
182,7.580630
183,7.645146
184,7.709662
185,7.741920
186,7.806436
187,7.838694
188,7.903210
189,7.935468
190,7.999984
191,8.032242
192,8.096758
193,8.129016
194,8.161274
195,8.193532
196,8.225790
197,8.290306
198,8.322564
199,8.387080
200,8.419338
201,8.451596
202,8.483854
203,8.548370
204,8.580628
205,8.612886
206,8.645144
207,8.709660
208,8.741918
209,8.774176
210,8.806434
211,8.838692
212,8.903208
213,8.935466
214,8.999982
215,9.032240
216,9.096756
217,9.129014
218,9.193530
219,9.258046
220,9.290304
221,9.354820
222,9.387078
223,9.451594
224,9.483852
225,9.548368
226,9.612884
227,9.645142
228,9.677400
229,9.709658
230,9.741916
231,9.806432
232,9.838690
233,9.870948
234,9.903206
235,9.967722
236,9.999980
237,10.032238
238,10.096754
239,10.129012
240,10.161270
241,10.193528
242,10.225786
243,10.290302
244,10.322560
245,10.354818
246,10.419334
247,10.483850
248,10.516108
249,10.580624
250,10.612882
251,10.677398
252,10.709656
253,10.774172
254,10.806430
255,10.870946
256,10.935462
257,10.967720
258,11.032236
259,11.064494
260,11.129010
261,11.161268
262,11.225784
263,11.258042
264,11.290300
265,11.354816
266,11.387074
267,11.419332
268,11.451590
269,11.516106
270,11.548364
271,11.580622
272,11.612880
273,11.677396
274,11.709654
275,11.741912
276,11.774170
277,11.838686
278,11.870944
279,11.903202
280,11.935460
281,11.999976
282,12.032234
283,12.064492
284,12.096750
285,12.161266
286,12.193524
287,12.225782
288,12.258040
289,12.322556
290,12.354814
291,12.387072
292,12.419330
293,12.483846
294,12.516104
295,12.548362
296,12.580620
297,12.645136
298,12.677394
299,12.709652
300,12.741910
301,12.806426
302,12.838684
303,12.870942
304,12.903200
305,12.967716
306,12.999974
307,13.032232
308,13.064490
309,13.129006
310,13.161264
311,13.193522
312,13.225780
313,13.290296
314,13.322554
315,13.354812
316,13.387070
317,13.451586
318,13.483844
319,13.516102
320,13.548360
321,13.612876
322,13.645134
323,13.709650
324,13.774166
325,13.806424
326,13.870940
327,13.903198
328,13.967714
329,13.999972
330,14.064488
331,14.096746
332,14.161262
333,14.225778
334,14.258036
335,14.322552
336,14.354810
337,14.419326
338,14.451584
339,14.516100
340,14.548358
341,14.612874
342,14.645132
343,14.709648
344,14.774164
345,14.806422
346,14.870938
347,14.903196
348,14.967712
349,14.999970
350,15.064486
351,15.096744
352,15.161260
353,15.225776
354,15.258034
355,15.322550
356,15.354808
357,15.419324
358,15.451582
359,15.516098
360,15.548356
361,15.612872
362,15.677388
363,15.709646
364,15.741904
365,15.774162
366,15.838678
367,15.870936
368,15.903194
369,15.935452
370,15.999968
371,16.032226
372,16.064484
373,16.096742
374,16.161258
375,16.193516
376,16.225774
377,16.258032
378,16.322548
379,16.354806
380,16.387064
381,16.419322
382,16.483838
383,16.516096
384,16.548354
385,16.580612
386,16.645128
387,16.677386
388,16.709644
389,16.741902
390,16.806418
391,16.838676
392,16.870934
393,16.903192
394,16.967708
395,16.999966
396,17.032224
397,17.064482
398,17.096740
399,17.161256
400,17.193514
401,17.225772
402,17.290288
403,17.322546
404,17.354804
405,17.387062
406,17.451578
407,17.483836
408,17.516094
409,17.548352
410,17.580610
411,17.645126
412,17.677384
413,17.709642
414,17.774158
415,17.806416
416,17.870932
417,17.903190
418,17.967706
419,17.999964
420,18.064480
421,18.096738
422,18.161254
423,18.225770
424,18.258028
425,18.322544
426,18.354802
427,18.419318
428,18.451576
429,18.516092
430,18.548350
431,18.612866
432,18.645124
433,18.709640
434,18.774156
435,18.806414
436,18.870930
437,18.903188
438,18.967704
439,18.999962
440,19.064478
441,19.096736
442,19.161252
443,19.225768
444,19.258026
445,19.322542
446,19.354800
447,19.419316
448,19.451574
449,19.516090
450,19.548348
451,19.612864
452,19.677380
453,19.709638
454,19.774154
455,19.806412
456,19.870928
457,19.903186
458,19.967702
459,19.999960
460,20.064476
461,20.128992
462,20.161250
463,20.225766
464,20.258024
465,20.322540
466,20.354798
467,20.419314
468,20.451572
469,20.483830
470,20.516088
471,20.580604
472,20.612862
473,20.645120
474,20.677378
475,20.741894
476,20.774152
477,20.806410
478,20.838668
479,20.903184
480,20.935442
481,20.967700
482,20.999958
483,21.064474
484,21.096732
485,21.128990
486,21.161248
487,21.225764
488,21.258022
489,21.290280
490,21.322538
491,21.387054
492,21.419312
493,21.451570
494,21.483828
495,21.548344
496,21.580602
497,21.612860
498,21.645118
499,21.709634
500,21.741892
501,21.774150
502,21.806408
503,21.870924
504,21.903182
505,21.967698
506,22.032214
507,22.064472
508,22.128988
509,22.161246
510,22.225762
511,22.258020
512,22.322536
513,22.354794
514,22.419310
515,22.483826
516,22.516084
517,22.580600
518,22.612858
519,22.677374
520,22.709632
521,22.774148
522,22.806406
523,22.870922
524,22.903180
525,22.967696
526,23.032212
527,23.064470
528,23.128986
529,23.161244
530,23.225760
531,23.258018
532,23.290276
533,23.354792
534,23.387050
535,23.419308
536,23.451566
537,23.516082
538,23.548340
539,23.580598
540,23.612856
541,23.677372
542,23.709630
543,23.741888
544,23.774146
545,23.838662
546,23.870920
547,23.903178
548,23.935436
549,23.999952
550,24.032210
551,24.064468
552,24.096726
553,24.161242
554,24.193500
555,24.225758
556,24.258016
557,24.322532
558,24.354790
559,24.387048
560,24.419306
561,24.483822
562,24.516080
563,24.548338
564,24.580596
565,24.612854
566,24.677370
567,24.709628
568,24.741886
569,24.774144
570,24.838660
571,24.870918
572,24.903176
573,24.935434
574,24.999950
575,25.032208
576,25.064466
577,25.096724
578,25.161240
579,25.193498
580,25.225756
581,25.290272
582,25.322530
583,25.354788
584,25.387046
585,25.451562
586,25.483820
587,25.516078
588,25.548336
589,25.612852
590,25.645110
591,25.677368
592,25.709626
593,25.774142
594,25.806400
595,25.838658
596,25.870916
597,25.935432
598,25.967690
599,25.999948
600,26.032206
601,26.096722
602,26.128980
603,26.161238
604,26.193496
605,26.258012
606,26.290270
607,26.322528
608,26.354786
609,26.419302
610,26.451560
611,26.483818
612,26.516076
613,26.580592
614,26.612850
615,26.645108
616,26.677366
617,26.709624
618,26.774140
619,26.806398
620,26.838656
621,26.870914
622,26.935430
623,26.967688
624,26.999946
625,27.032204
626,27.096720
627,27.128978
628,27.161236
629,27.193494
630,27.258010
631,27.290268
632,27.322526
633,27.354784
634,27.419300
635,27.451558
636,27.483816
637,27.516074
638,27.580590
639,27.612848
640,27.645106
641,27.677364
642,27.741880
643,27.774138
644,27.806396
645,27.870912
646,27.903170
647,27.935428
648,27.967686
649,27.999944
650,28.064460
651,28.096718
652,28.128976
653,28.161234
654,28.225750
655,28.258008
656,28.290266
657,28.322524
658,28.387040
659,28.419298
660,28.451556
661,28.483814
662,28.548330
663,28.580588
664,28.612846
665,28.645104
666,28.709620
667,28.741878
668,28.774136
669,28.806394
670,28.870910
671,28.903168
672,28.935426
673,28.967684
674,29.032200
675,29.064458
676,29.096716
677,29.128974
678,29.193490
679,29.225748
680,29.258006
681,29.290264
682,29.354780
683,29.387038
684,29.419296
685,29.451554
686,29.516070
687,29.548328
688,29.580586
689,29.612844
690,29.677360
691,29.709618
692,29.741876
693,29.774134
694,29.838650
695,29.870908
696,29.935424
697,29.967682
698,30.032198
699,30.064456
700,30.128972
701,30.161230
702,30.225746
703,30.258004
704,30.322520
705,30.387036
706,30.419294
707,30.483810
708,30.516068
709,30.580584
710,30.612842
711,30.677358
712,30.709616
713,30.774132
714,30.838648
715,30.870906
716,30.935422
717,30.967680
718,31.032196
719,31.064454
720,31.128970
721,31.161228
722,31.225744
723,31.290260
724,31.322518
725,31.387034
726,31.419292
727,31.483808
728,31.516066
729,31.548324
730,31.580582
731,31.612840
732,31.677356
733,31.709614
734,31.741872
735,31.774130
736,31.838646
737,31.870904
738,31.903162
739,31.935420
740,31.999936
741,32.032194
742,32.064452
743,32.096710
744,32.161226
745,32.193484
746,32.225742
747,32.258000
748,32.322516
749,32.354774
750,32.387032
751,32.419290
752,32.483806
753,32.516064
754,32.548322
755,32.580580
756,32.645096
757,32.677354
758,32.709612
759,32.741870
760,32.806386
761,32.838644
762,32.870902
763,32.903160
764,32.967676
765,32.999934
766,33.032192
767,33.064450
768,33.128966
769,33.161224
770,33.193482
771,33.225740
772,33.290256
773,33.322514
774,33.354772
775,33.387030
776,33.451546
777,33.483804
778,33.516062
779,33.548320
780,33.612836
781,33.645094
782,33.677352
783,33.709610
784,33.774126
785,33.806384
786,33.838642
787,33.870900
788,33.935416
789,33.967674
790,33.999932
791,34.064448
792,34.096706
793,34.128964
794,34.161222
795,34.193480
796,34.257996
797,34.290254
798,34.322512
799,34.354770
800,34.419286
801,34.451544
802,34.483802
803,34.516060
804,34.580576
805,34.612834
806,34.645092
807,34.677350
808,34.741866
809,34.774124
810,34.806382
811,34.838640
812,34.903156
813,34.935414
814,34.967672
815,34.999930
816,35.064446
817,35.096704
818,35.128962
819,35.161220
820,35.225736
821,35.257994
822,35.290252
823,35.322510
824,35.387026
825,35.419284
826,35.451542
827,35.483800
828,35.516058
829,35.580574
830,35.612832
831,35.645090
832,35.709606
833,35.741864
834,35.774122
835,35.806380
836,35.838638
837,35.903154
838,35.935412
839,35.967670
840,35.999928
841,36.064444
842,36.096702
843,36.128960
844,36.161218
845,36.225734
846,36.257992
847,36.290250
848,36.322508
849,36.387024
850,36.419282
851,36.451540
852,36.483798
853,36.548314
854,36.580572
855,36.612830
856,36.645088
857,36.709604
858,36.741862
859,36.774120
860,36.806378
861,36.870894
862,36.903152
863,36.935410
864,36.967668
865,37.032184
866,37.064442
867,37.096700
868,37.128958
869,37.193474
870,37.225732
871,37.257990
872,37.290248
873,37.354764
874,37.387022
875,37.419280
876,37.451538
877,37.516054
878,37.548312
879,37.580570
880,37.612828
881,37.677344
882,37.709602
883,37.741860
884,37.774118
885,37.838634
886,37.870892
887,37.903150
888,37.935408
889,37.999924
890,38.032182
891,38.064440
892,38.096698
893,38.161214
894,38.193472
895,38.225730
896,38.257988
897,38.322504
898,38.354762
899,38.387020
900,38.419278
901,38.483794
902,38.516052
903,38.548310
904,38.580568
905,38.645084
906,38.677342
907,38.709600
908,38.741858
909,38.806374
910,38.838632
911,38.870890
912,38.903148
913,38.967664
914,38.999922
915,39.032180
916,39.064438
917,39.128954
918,39.161212
919,39.193470
920,39.225728
921,39.290244
922,39.322502
923,39.354760
924,39.387018
925,39.451534
926,39.483792
927,39.516050
928,39.548308
929,39.612824
930,39.645082
931,39.677340
932,39.709598
933,39.774114
934,39.806372
935,39.838630
936,39.870888
937,39.935404
938,39.967662
939,39.999920
940,40.032178
941,40.096694
942,40.128952
943,40.161210
944,40.193468
945,40.225726
946,40.290242
947,40.322500
948,40.387016
949,40.419274
950,40.451532
951,40.483790
952,40.516048
953,40.580564
954,40.612822
955,40.645080
956,40.677338
957,40.709596
958,40.774112
959,40.806370
960,40.838628
961,40.870886
962,40.935402
963,40.967660
964,40.999918
965,41.064434
966,41.096692
967,41.128950
968,41.161208
969,41.225724
970,41.257982
971,41.290240
972,41.322498
973,41.387014
974,41.419272
975,41.451530
976,41.483788
977,41.516046
978,41.580562
979,41.612820
980,41.645078
981,41.677336
982,41.741852
983,41.774110
984,41.806368
985,41.838626
986,41.903142
987,41.935400
988,41.967658
989,41.999916
990,42.064432
991,42.096690
992,42.128948
993,42.161206
994,42.225722
995,42.257980
996,42.290238
997,42.322496
998,42.387012
999,42.419270
1000,42.451528
1001,42.483786
1002,42.548302
1003,42.580560
1004,42.612818
1005,42.645076
1006,42.709592
1007,42.741850
1008,42.774108
1009,42.806366
1010,42.870882
1011,42.903140
1012,42.935398
1013,42.967656
1014,43.032172
1015,43.064430
1016,43.096688
1017,43.128946
1018,43.193462
1019,43.225720
1020,43.257978
1021,43.290236
1022,43.354752
1023,43.387010
1024,43.419268
1025,43.451526
1026,43.516042
1027,43.548300
1028,43.580558
1029,43.612816
1030,43.677332
1031,43.709590
1032,43.741848
1033,43.774106
1034,43.838622
1035,43.870880
1036,43.903138
1037,43.935396
1038,43.999912
1039,44.032170
1040,44.064428
1041,44.096686
1042,44.161202
1043,44.193460
1044,44.225718
1045,44.257976
1046,44.322492
1047,44.354750
1048,44.387008
1049,44.419266
1050,44.483782
1051,44.516040
1052,44.548298
1053,44.580556
1054,44.645072
1055,44.677330
1056,44.709588
1057,44.741846
1058,44.806362
1059,44.838620
1060,44.870878
1061,44.903136
1062,44.967652
1063,44.999910
1064,45.032168
1065,45.064426
1066,45.096684
1067,45.161200
1068,45.193458
1069,45.225716
1070,45.257974
1071,45.322490
1072,45.354748
