frame,time
1,0.000000
2,0.000000
3,0.033422
4,0.066844
5,0.100266
6,0.133688
7,0.167110
8,0.200532
9,0.233954
10,0.267376
11,0.300798
12,0.334220
13,0.367642
14,0.401064
15,0.434486
16,0.467908
17,0.501330
18,0.534752
19,0.568174
20,0.601596
21,0.635018
22,0.668440
23,0.701862
24,0.735284
25,0.768706
26,0.802128
27,0.835550
28,0.868972
29,0.902394
30,0.935816
31,0.969238
32,1.002660
33,1.036082
34,1.069504
35,1.102926
36,1.136348
37,1.169770
38,1.203192
39,1.236614
40,1.270036
41,1.303458
42,1.336880
43,1.370302
44,1.403724
45,1.437146
46,1.470568
47,1.503990
48,1.537412
49,1.570834
50,1.604256
51,1.637678
52,1.671100
53,1.704522
54,1.737944
55,1.771366
56,1.804788
57,1.838210
58,1.871632
59,1.905054
60,1.938476
61,1.971898
62,2.005320
63,2.038742
64,2.072164
65,2.105586
66,2.139008
67,2.172430
68,2.205852
69,2.239274
70,2.272696
71,2.306118
72,2.339540
73,2.372962
74,2.406384
75,2.439806
76,2.473228
77,2.506650
78,2.540072
79,2.573494
80,2.606916
81,2.640338
82,2.673760
83,2.707182
84,2.740604
85,2.774026
86,2.807448
87,2.840870
88,2.874292
89,2.907714
90,2.941136
91,2.974558
92,3.007980
93,3.041402
94,3.074824
95,3.108246
96,3.141668
97,3.175090
98,3.208512
99,3.241934
100,3.275356
101,3.308778
102,3.342200
103,3.375622
104,3.409044
105,3.442466
106,3.475888
107,3.509310
108,3.542732
109,3.576154
110,3.609576
111,3.642998
112,3.676420
113,3.709842
114,3.743264
115,3.776686
116,3.810108
117,3.843530
118,3.876952
119,3.910374
120,3.943796
121,3.977218
122,4.010640
123,4.044062
124,4.077484
125,4.110906
126,4.144328
127,4.177750
128,4.211172
129,4.244594
130,4.278016
131,4.311438
132,4.344860
133,4.378282
134,4.411704
135,4.445126
136,4.478548
137,4.511970
138,4.545392
139,4.578814
140,4.612236
141,4.645658
142,4.679080
143,4.712502
144,4.745924
145,4.779346
146,4.812768
147,4.846190
148,4.879612
149,4.913034
150,4.946456
151,4.979878
152,5.013300
153,5.046722
154,5.080144
155,5.113566
156,5.146988
157,5.180410
158,5.213832
159,5.247254
160,5.280676
161,5.314098
162,5.347520
163,5.380942
164,5.414364
165,5.447786
166,5.481208
167,5.514630
168,5.548052
169,5.581474
170,5.614896
171,5.648318
172,5.681740
173,5.715162
174,5.748584
175,5.782006
176,5.815428
177,5.848850
178,5.882272
179,5.915694
180,5.949116
181,5.982538
182,6.015960
183,6.049382
184,6.082804
185,6.116226
186,6.149648
187,6.183070
188,6.216492
189,6.249914
190,6.283336
191,6.316758
192,6.350180
193,6.383602
194,6.417024
195,6.450446
196,6.483868
197,6.517290
198,6.550712
199,6.584134
200,6.617556
201,6.650978
202,6.684400
203,6.717822
204,6.751244
205,6.784666
206,6.818088
207,6.851510
208,6.884932
209,6.918354
210,6.951776
211,6.985198
212,7.018620
213,7.052042
214,7.085464
215,7.118886
216,7.152308
217,7.185730
218,7.219152
219,7.252574
220,7.285996
221,7.319418
222,7.352840
223,7.386262
224,7.419684
225,7.453106
226,7.486528
227,7.519950
228,7.553372
229,7.586794
230,7.620216
231,7.653638
232,7.687060
233,7.720482
234,7.753904
235,7.787326
236,7.820748
237,7.854170
238,7.887592
239,7.921014
240,7.954436
241,7.987858
242,8.021280
243,8.054702
244,8.088124
245,8.121546
246,8.154968
247,8.188390
248,8.221812
249,8.255234
250,8.288656
251,8.322078
252,8.355500
253,8.388922
254,8.422344
255,8.455766
256,8.489188
257,8.522610
258,8.556032
259,8.589454
260,8.622876
261,8.656298
262,8.689720
263,8.723142
264,8.756564
265,8.789986
266,8.823408
267,8.856830
268,8.890252
269,8.923674
270,8.957096
271,8.990518
272,9.023940
273,9.057362
274,9.090784
275,9.124206
276,9.157628
277,9.191050
278,9.224472
279,9.257894
280,9.291316
281,9.324738
282,9.358160
283,9.391582
284,9.425004
285,9.458426
286,9.491848
287,9.525270
288,9.558692
289,9.592114
290,9.625536
291,9.658958
292,9.692380
293,9.725802
294,9.759224
295,9.792646
296,9.826068
297,9.859490
298,9.892912
299,9.926334
300,9.959756
301,9.993178
302,10.026600
303,10.060022
304,10.093444
305,10.126866
306,10.160288
307,10.193710
308,10.227132
309,10.260554
310,10.293976
311,10.327398
312,10.360820
313,10.394242
314,10.427664
315,10.461086
316,10.494508
317,10.527930
318,10.561352
319,10.594774
320,10.628196
321,10.661618
322,10.695040
323,10.728462
324,10.761884
325,10.795306
326,10.828728
327,10.862150
328,10.895572
329,10.928994
330,10.962416
331,10.995838
332,11.029260
333,11.062682
334,11.096104
335,11.129526
336,11.162948
337,11.196370
338,11.229792
339,11.263214
340,11.296636
341,11.330058
342,11.363480
343,11.396902
344,11.430324
345,11.463746
346,11.497168
347,11.530590
348,11.564012
349,11.597434
350,11.630856
351,11.664278
352,11.697700
353,11.731122
354,11.764544
355,11.797966
356,11.831388
357,11.864810
358,11.898232
359,11.931654
360,11.965076
361,11.998498
362,12.031920
363,12.065342
364,12.098764
365,12.132186
366,12.165608
367,12.199030
368,12.232452
369,12.265874
370,12.299296
371,12.332718
372,12.366140
373,12.399562
374,12.432984
375,12.466406
376,12.499828
377,12.533250
378,12.566672
379,12.600094
380,12.633516
381,12.666938
382,12.700360
383,12.733782
384,12.767204
385,12.800626
386,12.834048
387,12.867470
388,12.900892
389,12.934314
390,12.967736
391,13.001158
392,13.034580
393,13.068002
394,13.101424
395,13.134846
396,13.168268
397,13.201690
398,13.235112
399,13.268534
400,13.301956
401,13.335378
402,13.368800
403,13.402222
404,13.435644
405,13.469066
406,13.502488
407,13.535910
408,13.569332
409,13.602754
410,13.636176
411,13.669598
412,13.703020
413,13.736442
414,13.769864
415,13.803286
416,13.836708
417,13.870130
418,13.903552
419,13.936974
420,13.970396
421,14.003818
422,14.037240
423,14.070662
424,14.104084
425,14.137506
426,14.170928
427,14.204350
428,14.237772
429,14.271194
430,14.304616
431,14.338038
432,14.371460
433,14.404882
434,14.438304
435,14.471726
436,14.505148
437,14.538570
438,14.571992
439,14.605414
440,14.638836
441,14.672258
442,14.705680
443,14.739102
444,14.772524
445,14.805946
446,14.839368
447,14.872790
448,14.906212
449,14.939634
450,14.973056
451,15.006478
452,15.039900
453,15.073322
454,15.106744
455,15.140166
456,15.173588
457,15.207010
458,15.240432
459,15.273854
460,15.307276
461,15.340698
462,15.374120
463,15.407542
464,15.440964
465,15.474386
466,15.507808
467,15.541230
468,15.574652
469,15.608074
470,15.641496
471,15.674918
472,15.708340
473,15.741762
474,15.775184
475,15.808606
476,15.842028
477,15.875450
478,15.908872
479,15.942294
480,15.975716
481,16.009138
482,16.042560
483,16.075982
484,16.109404
485,16.142826
486,16.176248
487,16.209670
488,16.243092
489,16.276514
490,16.309936
491,16.343358
492,16.376780
493,16.410202
494,16.443624
495,16.477046
496,16.510468
497,16.543890
498,16.577312
499,16.610734
500,16.644156
501,16.677578
502,16.711000
503,16.744422
504,16.777844
505,16.811266
506,16.844688
507,16.878110
508,16.911532
509,16.944954
510,16.978376
511,17.011798
512,17.045220
513,17.078642
514,17.116667
515,17.150089
516,17.183511
517,17.216933
518,17.250355
519,17.283777
520,17.317199
521,17.350621
522,17.384043
523,17.417465
524,17.450887
525,17.484309
526,17.517731
527,17.551153
528,17.584575
529,17.617997
530,17.651419
531,17.684841
532,17.718263
533,17.751685
534,17.785107
535,17.818529
536,17.851951
537,17.885373
538,17.918795
539,17.952217
540,17.985639
541,18.019061
542,18.052483
543,18.085905
544,18.119327
545,18.152749
546,18.186171
547,18.219593
548,18.253015
549,18.286437
550,18.319859
551,18.353281
552,18.386703
553,18.420125
554,18.453547
555,18.486969
556,18.520391
557,18.553813
558,18.587235
559,18.620657
560,18.654079
561,18.687501
562,18.720923
563,18.754345
564,18.787767
565,18.821189
566,18.854611
567,18.888033
568,18.921455
569,18.954877
570,18.988299
571,19.021721
572,19.055143
573,19.088565
574,19.121987
575,19.155409
576,19.188831
577,19.222253
578,19.255675
579,19.289097
580,19.322519
581,19.355941
582,19.389363
583,19.422785
584,19.456207
585,19.489629
586,19.523051
587,19.556473
588,19.589895
589,19.623317
590,19.656739
591,19.690161
592,19.723583
593,19.757005
594,19.790427
595,19.823849
596,19.857271
597,19.890693
598,19.924115
599,19.957537
600,19.990959
601,20.024381
602,20.057803
603,20.091225
604,20.124647
605,20.158069
606,20.191491
607,20.224913
608,20.258335
609,20.291757
610,20.325179
611,20.358601
612,20.392023
613,20.425445
614,20.458867
615,20.492289
616,20.525711
617,20.559133
618,20.592555
619,20.625977
620,20.659399
621,20.692821
622,20.726243
623,20.759665
624,20.793087
625,20.826509
626,20.859931
627,20.893353
628,20.926775
629,20.960197
630,20.993619
631,21.027041
632,21.060463
633,21.093885
634,21.127307
635,21.160729
636,21.194151
637,21.227573
638,21.260995
639,21.294417
640,21.327839
641,21.361261
642,21.394683
643,21.428105
644,21.461527
645,21.494949
646,21.528371
647,21.561793
648,21.595215
649,21.628637
650,21.662059
651,21.695481
652,21.728903
653,21.762325
654,21.795747
655,21.829169
656,21.862591
657,21.896013
658,21.929435
659,21.962857
660,21.996279
661,22.029701
662,22.063123
663,22.096545
664,22.129967
665,22.163389
666,22.196811
667,22.230233
668,22.263655
669,22.297077
670,22.330499
671,22.363921
672,22.397343
673,22.430765
674,22.464187
675,22.497609
676,22.531031
677,22.564453
678,22.597875
679,22.631297
680,22.664719
681,22.698141
682,22.731563
683,22.764985
684,22.798407
685,22.831829
686,22.865251
687,22.898673
688,22.932095
689,22.965517
690,22.998939
691,23.032361
692,23.065783
693,23.099205
694,23.132627
695,23.166049
696,23.199471
697,23.232893
698,23.266315
699,23.299737
700,23.333159
701,23.366581
702,23.400003
703,23.433425
704,23.466847
705,23.500269
706,23.533691
707,23.567113
708,23.600535
709,23.633957
710,23.667379
711,23.700801
712,23.734223
713,23.767645
714,23.801067
715,23.834489
716,23.867911
717,23.901333
718,23.934755
719,23.968177
720,24.001599
721,24.035021
722,24.068443
723,24.101865
724,24.135287
725,24.168709
726,24.202131
727,24.235553
728,24.268975
729,24.302397
730,24.335819
731,24.369241
732,24.402663
733,24.436085
734,24.469507
735,24.502929
736,24.536351
737,24.569773
738,24.603195
739,24.636617
740,24.670039
741,24.703461
742,24.736883
743,24.770305
744,24.803727
745,24.837149
746,24.870571
747,24.903993
748,24.937415
749,24.970837
750,25.004259
751,25.037681
752,25.071103
753,25.104525
754,25.137947
755,25.171369
756,25.204791
757,25.238213
758,25.271635
759,25.305057
760,25.338479
761,25.371901
762,25.405323
763,25.438745
764,25.472167
765,25.505589
766,25.539011
767,25.572433
768,25.605855
769,25.639277
770,25.672699
771,25.706121
772,25.739543
773,25.772965
774,25.806387
775,25.839809
776,25.873231
777,25.906653
778,25.940075
779,25.973497
780,26.006919
781,26.040341
782,26.073763
783,26.107185
784,26.140607
785,26.174029
786,26.207451
787,26.240873
788,26.274295
789,26.307717
790,26.341139
791,26.374561
792,26.407983
793,26.441405
794,26.474827
795,26.508249
796,26.541671
797,26.575093
798,26.608515
799,26.641937
800,26.675359
801,26.708781
802,26.742203
803,26.775625
804,26.809047
805,26.842469
806,26.875891
807,26.909313
808,26.942735
809,26.976157
810,27.009579
811,27.043001
812,27.076423
813,27.109845
814,27.143267
815,27.176689
816,27.210111
817,27.243533
818,27.276955
819,27.310377
820,27.343799
821,27.377221
822,27.410643
823,27.444065
824,27.477487
825,27.510909
826,27.544331
827,27.577753
828,27.611175
829,27.644597
830,27.678019
831,27.711441
832,27.744863
833,27.778285
834,27.811707
835,27.845129
836,27.878551
837,27.911973
838,27.945395
839,27.978817
840,28.012239
841,28.045661
842,28.079083
843,28.112505
844,28.145927
845,28.179349
846,28.212771
847,28.246193
848,28.279615
849,28.313037
850,28.346459
851,28.379881
852,28.413303
853,28.446725
854,28.480147
855,28.513569
856,28.546991
857,28.580413
858,28.613835
859,28.647257
860,28.680679
861,28.714101
862,28.747523
863,28.780945
864,28.814367
865,28.847789
866,28.881211
867,28.914633
868,28.948055
869,28.981477
870,29.014899
871,29.048321
872,29.081743
873,29.115165
874,29.148587
875,29.182009
876,29.215431
877,29.248853
878,29.282275
879,29.315697
880,29.349119
881,29.382541
882,29.415963
883,29.449385
884,29.482807
885,29.516229
886,29.549651
887,29.583073
888,29.616495
889,29.649917
890,29.683339
891,29.716761
892,29.750183
893,29.783605
894,29.817027
895,29.850449
896,29.883871
897,29.917293
898,29.950715
899,29.984137
900,30.017559
901,30.050981
902,30.084403
903,30.117825
904,30.151247
905,30.184669
906,30.218091
907,30.251513
908,30.284935
909,30.318357
910,30.351779
911,30.385201
912,30.418623
913,30.452045
914,30.485467
915,30.518889
916,30.552311
917,30.585733
918,30.619155
919,30.652577
920,30.685999
921,30.719421
922,30.752843
923,30.786265
924,30.819687
925,30.853109
926,30.886531
927,30.919953
928,30.953375
929,30.986797
930,31.020219
931,31.053641
932,31.087063
933,31.120485
934,31.153907
935,31.187329
936,31.220751
937,31.254173
938,31.287595
939,31.321017
940,31.354439
941,31.387861
942,31.421283
943,31.454705
944,31.488127
945,31.521549
946,31.554971
947,31.588393
948,31.621815
949,31.655237
950,31.688659
951,31.722081
952,31.755503
953,31.788925
954,31.822347
955,31.855769
956,31.889191
957,31.922613
958,31.956035
959,31.989457
960,32.022879
961,32.056301
962,32.089723
963,32.123145
964,32.156567
965,32.189989
966,32.223411
967,32.256833
968,32.290255
969,32.323677
970,32.357099
971,32.390521
972,32.423943
973,32.457365
974,32.490787
975,32.524209
976,32.557631
977,32.591053
978,32.624475
979,32.657897
980,32.691319
981,32.724741
982,32.758163
983,32.791585
984,32.825007
985,32.858429
986,32.891851
987,32.925273
988,32.958695
989,32.992117
990,33.025539
991,33.058961
992,33.092383
993,33.125805
994,33.159227
995,33.192649
996,33.226071
997,33.259493
998,33.292915
999,33.326337
1000,33.359759
1001,33.393181
1002,33.426603
1003,33.460025
1004,33.493447
1005,33.526869
1006,33.560291
1007,33.593713
1008,33.627135
1009,33.660557
1010,33.693979
1011,33.727401
1012,33.760823
1013,33.794245
1014,33.827667
1015,33.861089
1016,33.894511
1017,33.927933
1018,33.961355
1019,33.994777
1020,34.028199
1021,34.061621
1022,34.095043
1023,34.128465
1024,34.161887
1025,34.195309
1026,34.228731
1027,34.262153
1028,34.295575
1029,34.328997
1030,34.362419
1031,34.395841
1032,34.429263
1033,34.462685
1034,34.496107
1035,34.529529
1036,34.562951
1037,34.596373
1038,34.629795
1039,34.663217
1040,34.696639
1041,34.730061
1042,34.763483
1043,34.796905
1044,34.830327
1045,34.863749
1046,34.897171
1047,34.930593
1048,34.964015
1049,34.997437
1050,35.030859
1051,35.064281
1052,35.097703
1053,35.131125
1054,35.164547
1055,35.197969
1056,35.231391
1057,35.264813
1058,35.298235
1059,35.331657
1060,35.365079
1061,35.398501
1062,35.431923
1063,35.465345
1064,35.498767
1065,35.532189
1066,35.565611
1067,35.599033
1068,35.632455
1069,35.665877
1070,35.699299
1071,35.732721
1072,35.766143
