frame,pkt_time,best_time
1,0.000000,0.000000
2,0.032258,0.032258
3,0.064517,0.064517
4,0.096775,0.096775
5,0.161292,0.161292
6,0.193551,0.193551
7,0.225809,0.225809
8,0.258068,0.258068
9,0.322585,0.322585
10,0.354843,0.354843
11,0.387102,0.387102
12,0.419360,0.419360
13,0.483877,0.483877
14,0.516135,0.516135
15,0.548394,0.548394
16,0.580652,0.580652
17,0.645169,0.645169
18,0.677428,0.677428
19,0.709686,0.709686
20,0.741945,0.741945
21,0.806462,0.806462
22,0.838720,0.838720
23,0.870979,0.870979
24,0.903237,0.903237
25,0.967754,0.967754
26,1.000012,1.000012
27,1.032271,1.032271
28,1.064529,1.064529
29,1.129046,1.129046
30,1.161305,1.161305
31,1.193563,1.193563
32,1.225822,1.225822
33,1.290339,1.290339
34,1.322597,1.322597
35,1.354856,1.354856
36,1.387114,1.387114
37,1.451631,1.451631
38,1.483889,1.483889
39,1.516148,1.516148
40,1.548406,1.548406
41,1.612923,1.612923
42,1.645182,1.645182
43,1.677440,1.677440
44,1.709699,1.709699
45,1.774216,1.774216
46,1.806474,1.806474
47,1.838733,1.838733
48,1.870991,1.870991
49,1.935508,1.935508
50,1.967766,1.967766
51,2.032283,2.032283
52,2.064542,2.064542
53,2.096800,2.096800
54,2.129059,2.129059
55,2.161317,2.161317
56,2.193576,2.193576
57,2.258093,2.258093
58,2.290351,2.290351
59,2.322610,2.322610
60,2.354868,2.354868
61,2.419385,2.419385
62,2.451643,2.451643
63,2.483902,2.483902
64,2.516160,2.516160
65,2.580677,2.580677
66,2.612936,2.612936
67,2.645194,2.645194
68,2.677453,2.677453
69,2.741970,2.741970
70,2.774228,2.774228
71,2.806487,2.806487
72,2.838745,2.838745
73,2.871004,2.871004
74,2.935520,2.935520
75,2.967779,2.967779
76,3.000037,3.000037
77,3.032296,3.032296
78,3.096813,3.096813
79,3.129071,3.129071
80,3.161330,3.161330
81,3.193588,3.193588
82,3.258105,3.258105
83,3.290364,3.290364
84,3.322622,3.322622
85,3.387139,3.387139
86,3.419398,3.419398
87,3.451656,3.451656
88,3.483914,3.483914
89,3.548431,3.548431
90,3.580690,3.580690
91,3.612948,3.612948
92,3.645207,3.645207
93,3.709724,3.709724
94,3.741982,3.741982
95,3.774241,3.774241
96,3.806499,3.806499
97,3.871016,3.871016
98,3.903275,3.903275
99,3.935533,3.935533
100,3.967791,3.967791
101,4.000050,4.000050
102,4.064567,4.064567
103,4.096825,4.096825
104,4.129084,4.129084
105,4.193601,4.193601
106,4.225859,4.225859
107,4.258118,4.258118
108,4.290376,4.290376
109,4.322635,4.322635
110,4.387152,4.387152
111,4.419410,4.419410
112,4.451668,4.451668
113,4.483927,4.483927
114,4.548444,4.548444
115,4.580702,4.580702
116,4.612961,4.612961
117,4.645219,4.645219
118,4.709736,4.709736
119,4.741995,4.741995
120,4.774253,4.774253
121,4.806512,4.806512
122,4.871029,4.871029
123,4.903287,4.903287
124,4.935545,4.935545
125,4.967804,4.967804
126,5.032321,5.032321
127,5.064579,5.064579
128,5.096838,5.096838
129,5.129096,5.129096
130,5.193613,5.193613
131,5.225872,5.225872
132,5.258130,5.258130
133,5.290389,5.290389
134,5.354906,5.354906
135,5.387164,5.387164
136,5.419422,5.419422
137,5.451681,5.451681
138,5.516198,5.516198
139,5.548456,5.548456
140,5.580715,5.580715
141,5.612973,5.612973
142,5.677490,5.677490
143,5.709749,5.709749
144,5.742007,5.742007
145,5.774266,5.774266
146,5.838783,5.838783
147,5.871041,5.871041
148,5.903299,5.903299
149,5.935558,5.935558
150,6.000075,6.000075
151,6.032333,6.032333
152,6.064592,6.064592
153,6.096850,6.096850
154,6.161367,6.161367
155,6.193626,6.193626
156,6.225884,6.225884
157,6.258143,6.258143
158,6.322660,6.322660
159,6.354918,6.354918
160,6.387176,6.387176
161,6.419435,6.419435
162,6.483952,6.483952
163,6.516210,6.516210
164,6.548469,6.548469
165,6.580727,6.580727
166,6.645244,6.645244
167,6.677503,6.677503
168,6.709761,6.709761
169,6.742020,6.742020
170,6.806537,6.806537
171,6.838795,6.838795
172,6.871053,6.871053
173,6.903312,6.903312
174,6.967829,6.967829
175,7.000087,7.000087
176,7.032346,7.032346
177,7.064604,7.064604
178,7.129121,7.129121
179,7.161380,7.161380
180,7.193638,7.193638
181,7.225897,7.225897
182,7.290414,7.290414
183,7.322672,7.322672
184,7.354930,7.354930
185,7.387189,7.387189
186,7.419447,7.419447
187,7.483964,7.483964
188,7.516223,7.516223
189,7.548481,7.548481
190,7.612998,7.612998
191,7.645257,7.645257
192,7.677515,7.677515
193,7.709774,7.709774
194,7.742032,7.742032
195,7.806549,7.806549
196,7.838807,7.838807
197,7.871066,7.871066
198,7.903324,7.903324
199,7.967841,7.967841
200,8.032358,8.032358
201,8.064617,8.064617
202,8.096875,8.096875
203,8.129134,8.129134
204,8.161392,8.161392
205,8.193651,8.193651
206,8.225909,8.225909
207,8.290426,8.290426
208,8.322684,8.322684
209,8.354943,8.354943
210,8.387201,8.387201
211,8.451718,8.451718
212,8.483977,8.483977
213,8.516235,8.516235
214,8.548494,8.548494
215,8.613011,8.613011
216,8.645269,8.645269
217,8.677528,8.677528
218,8.709786,8.709786
219,8.774303,8.774303
220,8.806561,8.806561
221,8.838820,8.838820
222,8.871078,8.871078
223,8.935595,8.935595
224,8.967854,8.967854
225,9.000112,9.000112
226,9.032371,9.032371
227,9.096888,9.096888
228,9.129146,9.129146
229,9.161405,9.161405
230,9.193663,9.193663
231,9.258180,9.258180
232,9.290438,9.290438
233,9.322697,9.322697
234,9.354955,9.354955
235,9.419472,9.419472
236,9.451731,9.451731
237,9.483989,9.483989
238,9.516248,9.516248
239,9.580765,9.580765
240,9.613023,9.613023
241,9.645282,9.645282
242,9.677540,9.677540
243,9.742057,9.742057
244,9.774316,9.774316
245,9.806574,9.806574
246,9.838832,9.838832
247,9.903349,9.903349
248,9.935608,9.935608
249,9.967866,9.967866
250,10.000125,10.000125
251,10.064642,10.064642
252,10.096900,10.096900
253,10.129159,10.129159
254,10.161417,10.161417
255,10.225934,10.225934
256,10.258193,10.258193
257,10.290451,10.290451
258,10.322709,10.322709
259,10.387226,10.387226
260,10.419485,10.419485
261,10.451743,10.451743
262,10.484002,10.484002
263,10.548519,10.548519
264,10.580777,10.580777
265,10.613036,10.613036
266,10.645294,10.645294
267,10.709811,10.709811
268,10.742070,10.742070
269,10.774328,10.774328
270,10.806586,10.806586
271,10.871103,10.871103
272,10.903362,10.903362
273,10.935620,10.935620
274,10.967879,10.967879
275,11.032396,11.032396
276,11.064654,11.064654
277,11.096913,11.096913
278,11.129171,11.129171
279,11.193688,11.193688
280,11.225947,11.225947
281,11.258205,11.258205
282,11.290463,11.290463
283,11.354980,11.354980
284,11.387239,11.387239
285,11.419497,11.419497
286,11.451756,11.451756
287,11.516273,11.516273
288,11.548531,11.548531
289,11.580790,11.580790
290,11.613048,11.613048
291,11.677565,11.677565
292,11.709824,11.709824
293,11.742082,11.742082
294,11.774340,11.774340
295,11.838857,11.838857
296,11.871116,11.871116
297,11.903374,11.903374
298,11.935633,11.935633
299,12.000150,12.000150
300,12.032408,12.032408
301,12.064667,12.064667
302,12.096925,12.096925
303,12.161442,12.161442
304,12.193701,12.193701
305,12.225959,12.225959
306,12.258217,12.258217
307,12.322734,12.322734
308,12.354993,12.354993
309,12.387251,12.387251
310,12.419510,12.419510
311,12.484027,12.484027
312,12.516285,12.516285
313,12.548544,12.548544
314,12.580802,12.580802
315,12.645319,12.645319
316,12.677578,12.677578
317,12.709836,12.709836
318,12.742094,12.742094
319,12.806611,12.806611
320,12.838870,12.838870
321,12.871128,12.871128
322,12.903387,12.903387
323,12.967904,12.967904
324,13.000162,13.000162
325,13.032421,13.032421
326,13.064679,13.064679
327,13.129196,13.129196
328,13.161455,13.161455
329,13.193713,13.193713
330,13.225971,13.225971
331,13.258230,13.258230
332,13.322747,13.322747
333,13.355005,13.355005
334,13.387264,13.387264
335,13.419522,13.419522
336,13.484039,13.484039
337,13.516298,13.516298
338,13.548556,13.548556
339,13.613073,13.613073
340,13.645332,13.645332
341,13.677590,13.677590
342,13.709848,13.709848
343,13.742107,13.742107
344,13.806624,13.806624
345,13.838882,13.838882
346,13.871141,13.871141
347,13.903399,13.903399
348,13.967916,13.967916
349,14.000175,14.000175
350,14.032433,14.032433
351,14.096950,14.096950
352,14.129209,14.129209
353,14.161467,14.161467
354,14.193725,14.193725
355,14.258242,14.258242
356,14.290501,14.290501
357,14.322759,14.322759
358,14.355018,14.355018
359,14.419535,14.419535
360,14.451793,14.451793
361,14.484052,14.484052
362,14.516310,14.516310
363,14.580827,14.580827
364,14.613086,14.613086
365,14.645344,14.645344
366,14.677602,14.677602
367,14.742119,14.742119
368,14.774378,14.774378
369,14.806636,14.806636
370,14.838895,14.838895
371,14.871153,14.871153
372,14.935670,14.935670
373,14.967929,14.967929
374,15.000187,15.000187
375,15.032446,15.032446
376,15.096963,15.096963
377,15.129221,15.129221
378,15.161479,15.161479
379,15.193738,15.193738
380,15.258255,15.258255
381,15.290513,15.290513
382,15.322772,15.322772
383,15.355030,15.355030
384,15.419547,15.419547
385,15.451806,15.451806
386,15.484064,15.484064
387,15.516323,15.516323
388,15.580840,15.580840
389,15.613098,15.613098
390,15.645356,15.645356
391,15.677615,15.677615
392,15.742132,15.742132
393,15.774390,15.774390
394,15.806649,15.806649
395,15.838907,15.838907
396,15.903424,15.903424
397,15.935683,15.935683
398,15.967941,15.967941
399,16.000200,16.000200
400,16.064717,16.064717
401,16.096975,16.096975
402,16.129233,16.129233
403,16.193750,16.193750
404,16.226009,16.226009
405,16.258267,16.258267
406,16.290526,16.290526
407,16.322784,16.322784
408,16.387301,16.387301
409,16.419560,16.419560
410,16.451818,16.451818
411,16.484077,16.484077
412,16.548594,16.548594
413,16.580852,16.580852
414,16.613111,16.613111
415,16.645369,16.645369
416,16.709886,16.709886
417,16.742144,16.742144
418,16.774403,16.774403
419,16.806661,16.806661
420,16.871178,16.871178
421,16.903437,16.903437
422,16.935695,16.935695
423,16.967954,16.967954
424,17.032471,17.032471
425,17.064729,17.064729
426,17.096988,17.096988
427,17.129246,17.129246
428,17.193763,17.193763
429,17.226021,17.226021
430,17.258280,17.258280
431,17.290538,17.290538
432,17.355055,17.355055
433,17.387314,17.387314
434,17.419572,17.419572
435,17.451831,17.451831
436,17.516348,17.516348
437,17.548606,17.548606
438,17.580865,17.580865
439,17.613123,17.613123
440,17.677640,17.677640
441,17.709898,17.709898
442,17.742157,17.742157
443,17.774415,17.774415
444,17.838932,17.838932
445,17.871191,17.871191
446,17.903449,17.903449
447,17.935708,17.935708
448,18.000225,18.000225
449,18.032483,18.032483
450,18.064742,18.064742
451,18.097000,18.097000
452,18.161517,18.161517
453,18.193775,18.193775
454,18.226034,18.226034
455,18.258292,18.258292
456,18.322809,18.322809
457,18.355068,18.355068
458,18.387326,18.387326
459,18.419585,18.419585
460,18.484102,18.484102
461,18.516360,18.516360
462,18.548619,18.548619
463,18.580877,18.580877
464,18.645394,18.645394
465,18.677652,18.677652
466,18.709911,18.709911
467,18.742169,18.742169
468,18.806686,18.806686
469,18.838945,18.838945
470,18.871203,18.871203
471,18.903462,18.903462
472,18.967979,18.967979
473,19.000237,19.000237
474,19.032496,19.032496
475,19.064754,19.064754
476,19.129271,19.129271
477,19.161529,19.161529
478,19.193788,19.193788
479,19.226046,19.226046
480,19.290563,19.290563
481,19.322822,19.322822
482,19.355080,19.355080
483,19.387339,19.387339
484,19.451856,19.451856
485,19.484114,19.484114
486,19.516373,19.516373
487,19.548631,19.548631
488,19.613148,19.613148
489,19.645406,19.645406
490,19.742182,19.742182
491,19.774440,19.774440
492,19.806699,19.806699
493,19.838957,19.838957
494,19.871216,19.871216
495,19.903474,19.903474
496,19.935733,19.935733
497,19.967991,19.967991
498,20.000250,20.000250
499,20.032508,20.032508
500,20.097025,20.097025
501,20.129283,20.129283
502,20.161542,20.161542
503,20.193800,20.193800
504,20.258317,20.258317
505,20.290576,20.290576
506,20.355093,20.355093
507,20.419610,20.419610
508,20.451868,20.451868
509,20.516385,20.516385
510,20.548643,20.548643
511,20.613160,20.613160
512,20.645419,20.645419
513,20.709936,20.709936
514,20.742194,20.742194
515,20.806711,20.806711
516,20.838970,20.838970
517,20.871228,20.871228
518,20.935745,20.935745
519,20.968004,20.968004
520,21.000262,21.000262
521,21.032520,21.032520
522,21.097037,21.097037
523,21.129296,21.129296
524,21.161554,21.161554
525,21.193813,21.193813
526,21.258330,21.258330
527,21.290588,21.290588
528,21.322847,21.322847
529,21.355105,21.355105
530,21.419622,21.419622
531,21.451881,21.451881
532,21.484139,21.484139
533,21.516397,21.516397
534,21.580914,21.580914
535,21.613173,21.613173
536,21.645431,21.645431
537,21.677690,21.677690
538,21.742207,21.742207
539,21.774465,21.774465
540,21.806724,21.806724
541,21.871241,21.871241
542,21.903499,21.903499
543,21.935758,21.935758
544,21.968016,21.968016
545,22.032533,22.032533
546,22.064791,22.064791
547,22.097050,22.097050
548,22.129308,22.129308
549,22.193825,22.193825
550,22.226084,22.226084
551,22.258342,22.258342
552,22.322859,22.322859
553,22.355118,22.355118
554,22.419635,22.419635
555,22.451893,22.451893
556,22.516410,22.516410
557,22.548668,22.548668
558,22.613185,22.613185
559,22.645444,22.645444
560,22.709961,22.709961
561,22.742219,22.742219
562,22.774478,22.774478
563,22.806736,22.806736
564,22.871253,22.871253
565,22.903512,22.903512
566,22.935770,22.935770
567,23.000287,23.000287
568,23.032545,23.032545
569,23.064804,23.064804
570,23.097062,23.097062
571,23.129321,23.129321
572,23.193838,23.193838
573,23.226096,23.226096
574,23.258355,23.258355
575,23.290613,23.290613
576,23.355130,23.355130
577,23.387389,23.387389
