frame,pkt_time,best_time
1,0.000000,0.000000
2,0.032258,0.032258
3,0.064516,0.064516
4,0.096774,0.096774
5,0.161290,0.161290
6,0.193548,0.193548
7,0.225806,0.225806
8,0.258064,0.258064
9,0.322580,0.322580
10,0.354838,0.354838
11,0.387096,0.387096
12,0.451612,0.451612
13,0.483870,0.483870
14,0.516128,0.516128
15,0.548386,0.548386
16,0.612902,0.612902
17,0.645160,0.645160
18,0.709676,0.709676
19,0.741934,0.741934
20,0.806450,0.806450
21,0.838708,0.838708
22,0.903224,0.903224
23,0.967740,0.967740
24,0.999998,0.999998
25,1.064514,1.064514
26,1.096772,1.096772
27,1.161288,1.161288
28,1.193546,1.193546
29,1.258062,1.258062
30,1.290320,1.290320
31,1.354836,1.354836
32,1.419352,1.419352
33,1.451610,1.451610
34,1.516126,1.516126
35,1.548384,1.548384
36,1.580642,1.580642
37,1.645158,1.645158
38,1.677416,1.677416
39,1.709674,1.709674
40,1.741932,1.741932
41,1.806448,1.806448
42,1.838706,1.838706
43,1.870964,1.870964
44,1.903222,1.903222
45,1.967738,1.967738
46,1.999996,1.999996
47,2.032254,2.032254
48,2.064512,2.064512
49,2.129028,2.129028
50,2.161286,2.161286
51,2.193544,2.193544
52,2.225802,2.225802
53,2.290318,2.290318
54,2.322576,2.322576
55,2.354834,2.354834
56,2.387092,2.387092
57,2.451608,2.451608
58,2.483866,2.483866
59,2.516124,2.516124
60,2.548382,2.548382
61,2.612898,2.612898
62,2.645156,2.645156
63,2.677414,2.677414
64,2.709672,2.709672
65,2.774188,2.774188
66,2.806446,2.806446
67,2.838704,2.838704
68,2.870962,2.870962
69,2.935478,2.935478
70,2.967736,2.967736
71,3.032252,3.032252
72,3.064510,3.064510
73,3.129026,3.129026
74,3.161284,3.161284
75,3.225800,3.225800
76,3.290316,3.290316
77,3.322574,3.322574
78,3.387090,3.387090
79,3.419348,3.419348
80,3.483864,3.483864
81,3.516122,3.516122
82,3.580638,3.580638
83,3.612896,3.612896
84,3.677412,3.677412
85,3.741928,3.741928
86,3.774186,3.774186
87,3.838702,3.838702
88,3.870960,3.870960
89,3.935476,3.935476
90,3.967734,3.967734
91,4.032250,4.032250
92,4.064508,4.064508
93,4.129024,4.129024
94,4.193540,4.193540
95,4.225798,4.225798
96,4.290314,4.290314
97,4.322572,4.322572
98,4.387088,4.387088
99,4.419346,4.419346
100,4.483862,4.483862
101,4.516120,4.516120
102,4.580636,4.580636
103,4.645152,4.645152
104,4.677410,4.677410
105,4.741926,4.741926
106,4.774184,4.774184
107,4.838700,4.838700
108,4.870958,4.870958
109,4.935474,4.935474
110,4.967732,4.967732
111,5.032248,5.032248
112,5.096764,5.096764
113,5.129022,5.129022
114,5.193538,5.193538
115,5.225796,5.225796
116,5.290312,5.290312
117,5.354828,5.354828
118,5.387086,5.387086
119,5.419344,5.419344
120,5.483860,5.483860
121,5.516118,5.516118
122,5.580634,5.580634
123,5.645150,5.645150
124,5.677408,5.677408
125,5.741924,5.741924
126,5.774182,5.774182
127,5.838698,5.838698
128,5.870956,5.870956
129,5.935472,5.935472
130,5.967730,5.967730
131,6.032246,6.032246
132,6.096762,6.096762
133,6.129020,6.129020
134,6.193536,6.193536
135,6.225794,6.225794
136,6.290310,6.290310
137,6.322568,6.322568
138,6.387084,6.387084
139,6.419342,6.419342
140,6.483858,6.483858
141,6.548374,6.548374
142,6.580632,6.580632
143,6.645148,6.645148
144,6.677406,6.677406
145,6.741922,6.741922
146,6.774180,6.774180
147,6.838696,6.838696
148,6.870954,6.870954
149,6.935470,6.935470
150,6.999986,6.999986
151,7.032244,7.032244
152,7.096760,7.096760
153,7.129018,7.129018
154,7.193534,7.193534
155,7.225792,7.225792
156,7.290308,7.290308
157,7.322566,7.322566
158,7.387082,7.387082
159,7.451598,7.451598
160,7.483856,7.483856
161,7.548372,7.548372
162,7.580630,7.580630
163,7.645146,7.645146
164,7.677404,7.677404
165,7.741920,7.741920
166,7.774178,7.774178
167,7.838694,7.838694
168,7.903210,7.903210
169,7.935468,7.935468
170,7.999984,7.999984
171,8.032242,8.032242
172,8.096758,8.096758
173,8.129016,8.129016
174,8.193532,8.193532
175,8.225790,8.225790
176,8.290306,8.290306
177,8.354822,8.354822
178,8.387080,8.387080
179,8.451596,8.451596
180,8.483854,8.483854
181,8.548370,8.548370
182,8.580628,8.580628
183,8.645144,8.645144
184,8.677402,8.677402
185,8.741918,8.741918
186,8.806434,8.806434
187,8.838692,8.838692
188,8.903208,8.903208
189,8.935466,8.935466
190,8.999982,8.999982
191,9.032240,9.032240
192,9.096756,9.096756
193,9.129014,9.129014
194,9.193530,9.193530
195,9.258046,9.258046
196,9.290304,9.290304
197,9.354820,9.354820
198,9.387078,9.387078
199,9.451594,9.451594
200,9.483852,9.483852
201,9.548368,9.548368
202,9.580626,9.580626
203,9.645142,9.645142
204,9.677400,9.677400
205,9.741916,9.741916
206,9.806432,9.806432
207,9.838690,9.838690
208,9.903206,9.903206
209,9.935464,9.935464
210,9.999980,9.999980
211,10.032238,10.032238
212,10.096754,10.096754
213,10.129012,10.129012
214,10.193528,10.193528
215,10.258044,10.258044
216,10.290302,10.290302
217,10.354818,10.354818
218,10.387076,10.387076
219,10.451592,10.451592
220,10.483850,10.483850
221,10.548366,10.548366
222,10.580624,10.580624
223,10.645140,10.645140
224,10.677398,10.677398
225,10.741914,10.741914
226,10.774172,10.774172
227,10.806430,10.806430
228,10.838688,10.838688
229,10.903204,10.903204
230,10.935462,10.935462
231,10.967720,10.967720
232,10.999978,10.999978
233,11.032236,11.032236
234,11.096752,11.096752
235,11.129010,11.129010
236,11.161268,11.161268
237,11.193526,11.193526
238,11.258042,11.258042
239,11.290300,11.290300
240,11.322558,11.322558
241,11.354816,11.354816
242,11.419332,11.419332
243,11.451590,11.451590
244,11.483848,11.483848
245,11.516106,11.516106
246,11.580622,11.580622
247,11.612880,11.612880
248,11.645138,11.645138
249,11.677396,11.677396
250,11.741912,11.741912
251,11.774170,11.774170
252,11.806428,11.806428
253,11.870944,11.870944
254,11.903202,11.903202
255,11.935460,11.935460
256,11.967718,11.967718
257,11.999976,11.999976
258,12.064492,12.064492
259,12.096750,12.096750
260,12.129008,12.129008
261,12.161266,12.161266
262,12.225782,12.225782
263,12.258040,12.258040
264,12.290298,12.290298
265,12.322556,12.322556
266,12.387072,12.387072
267,12.419330,12.419330
268,12.451588,12.451588
269,12.483846,12.483846
270,12.548362,12.548362
271,12.580620,12.580620
272,12.612878,12.612878
273,12.645136,12.645136
274,12.709652,12.709652
275,12.741910,12.741910
276,12.774168,12.774168
277,12.806426,12.806426
278,12.870942,12.870942
279,12.903200,12.903200
280,12.935458,12.935458
281,12.967716,12.967716
282,13.032232,13.032232
283,13.064490,13.064490
284,13.096748,13.096748
285,13.129006,13.129006
286,13.193522,13.193522
287,13.225780,13.225780
288,13.258038,13.258038
289,13.290296,13.290296
290,13.354812,13.354812
291,13.387070,13.387070
292,13.419328,13.419328
293,13.451586,13.451586
294,13.516102,13.516102
295,13.548360,13.548360
296,13.580618,13.580618
297,13.612876,13.612876
298,13.677392,13.677392
299,13.709650,13.709650
300,13.741908,13.741908
301,13.774166,13.774166
302,13.838682,13.838682
303,13.870940,13.870940
304,13.903198,13.903198
305,13.935456,13.935456
306,13.999972,13.999972
307,14.032230,14.032230
308,14.064488,14.064488
309,14.096746,14.096746
310,14.161262,14.161262
311,14.193520,14.193520
312,14.225778,14.225778
313,14.258036,14.258036
314,14.322552,14.322552
315,14.516100,14.516100
316,14.548358,14.548358
317,14.580616,14.580616
318,14.612874,14.612874
319,14.645132,14.645132
320,14.677390,14.677390
321,14.709648,14.709648
322,14.741906,14.741906
323,14.774164,14.774164
324,14.806422,14.806422
325,14.838680,14.838680
326,14.870938,14.870938
327,14.903196,14.903196
328,14.935454,14.935454
329,14.999970,14.999970
330,15.032228,15.032228
331,15.064486,15.064486
332,15.096744,15.096744
333,15.161260,15.161260
334,15.193518,15.193518
335,15.225776,15.225776
336,15.290292,15.290292
337,15.322550,15.322550
338,15.387066,15.387066
339,15.419324,15.419324
340,15.483840,15.483840
341,15.516098,15.516098
342,15.580614,15.580614
343,15.645130,15.645130
344,15.677388,15.677388
345,15.741904,15.741904
346,15.774162,15.774162
347,15.838678,15.838678
348,15.870936,15.870936
349,15.935452,15.935452
350,15.967710,15.967710
351,16.032226,16.032226
352,16.096742,16.096742
353,16.129000,16.129000
354,16.193516,16.193516
355,16.225774,16.225774
356,16.290290,16.290290
357,16.322548,16.322548
358,16.387064,16.387064
359,16.419322,16.419322
360,16.483838,16.483838
361,16.548354,16.548354
362,16.580612,16.580612
363,16.645128,16.645128
364,16.677386,16.677386
365,16.741902,16.741902
366,16.774160,16.774160
367,16.838676,16.838676
368,16.870934,16.870934
369,16.935450,16.935450
370,16.999966,16.999966
371,17.032224,17.032224
372,17.096740,17.096740
373,17.128998,17.128998
374,17.193514,17.193514
375,17.225772,17.225772
376,17.290288,17.290288
377,17.322546,17.322546
378,17.387062,17.387062
379,17.451578,17.451578
380,17.483836,17.483836
381,17.548352,17.548352
382,17.580610,17.580610
383,17.645126,17.645126
384,17.677384,17.677384
385,17.741900,17.741900
386,17.774158,17.774158
387,17.838674,17.838674
388,17.903190,17.903190
389,17.935448,17.935448
390,17.999964,17.999964
391,18.032222,18.032222
392,18.096738,18.096738
393,18.128996,18.128996
394,18.193512,18.193512
395,18.225770,18.225770
396,18.290286,18.290286
397,18.354802,18.354802
398,18.387060,18.387060
399,18.451576,18.451576
400,18.483834,18.483834
401,18.548350,18.548350
402,18.580608,18.580608
403,18.645124,18.645124
404,18.677382,18.677382
405,18.741898,18.741898
406,18.806414,18.806414
407,18.838672,18.838672
408,18.903188,18.903188
409,18.935446,18.935446
410,18.999962,18.999962
411,19.032220,19.032220
412,19.096736,19.096736
413,19.128994,19.128994
414,19.193510,19.193510
415,19.225768,19.225768
416,19.290284,19.290284
417,19.354800,19.354800
418,19.387058,19.387058
419,19.451574,19.451574
420,19.483832,19.483832
421,19.548348,19.548348
422,19.580606,19.580606
423,19.645122,19.645122
424,19.677380,19.677380
425,19.741896,19.741896
426,19.806412,19.806412
427,19.838670,19.838670
428,19.903186,19.903186
429,19.935444,19.935444
430,19.999960,19.999960
431,20.032218,20.032218
432,20.096734,20.096734
433,20.128992,20.128992
434,20.193508,20.193508
435,20.258024,20.258024
436,20.290282,20.290282
437,20.354798,20.354798
438,20.387056,20.387056
439,20.451572,20.451572
440,20.483830,20.483830
441,20.548346,20.548346
442,20.580604,20.580604
443,20.645120,20.645120
444,20.709636,20.709636
445,20.741894,20.741894
446,20.806410,20.806410
447,20.838668,20.838668
448,20.903184,20.903184
449,20.935442,20.935442
450,20.999958,20.999958
451,21.032216,21.032216
452,21.096732,21.096732
453,21.161248,21.161248
454,21.193506,21.193506
455,21.258022,21.258022
456,21.290280,21.290280
457,21.354796,21.354796
458,21.387054,21.387054
459,21.451570,21.451570
460,21.483828,21.483828
461,21.548344,21.548344
462,21.612860,21.612860
463,21.645118,21.645118
464,21.709634,21.709634
465,21.741892,21.741892
466,21.806408,21.806408
467,21.838666,21.838666
468,21.903182,21.903182
469,21.935440,21.935440
470,21.999956,21.999956
471,22.032214,22.032214
472,22.096730,22.096730
473,22.161246,22.161246
474,22.193504,22.193504
475,22.258020,22.258020
476,22.290278,22.290278
477,22.354794,22.354794
478,22.387052,22.387052
479,22.451568,22.451568
480,22.483826,22.483826
481,22.548342,22.548342
482,22.612858,22.612858
483,22.645116,22.645116
484,22.709632,22.709632
485,22.741890,22.741890
486,22.806406,22.806406
487,22.838664,22.838664
488,22.870922,22.870922
489,22.903180,22.903180
490,22.967696,22.967696
491,22.999954,22.999954
492,23.032212,23.032212
493,23.064470,23.064470
494,23.128986,23.128986
495,23.161244,23.161244
496,23.193502,23.193502
497,23.225760,23.225760
498,23.258018,23.258018
499,23.322534,23.322534
500,23.354792,23.354792
501,23.387050,23.387050
502,23.451566,23.451566
503,23.483824,23.483824
504,23.516082,23.516082
505,23.548340,23.548340
506,23.580598,23.580598
507,23.645114,23.645114
508,23.677372,23.677372
509,23.709630,23.709630
510,23.774146,23.774146
511,23.806404,23.806404
512,23.838662,23.838662
513,23.870920,23.870920
514,23.903178,23.903178
515,23.967694,23.967694
516,23.999952,23.999952
517,24.032210,24.032210
518,24.064468,24.064468
519,24.128984,24.128984
520,24.161242,24.161242
521,24.193500,24.193500
522,24.225758,24.225758
523,24.290274,24.290274
524,24.322532,24.322532
525,24.354790,24.354790
526,24.387048,24.387048
527,24.451564,24.451564
528,24.483822,24.483822
529,24.516080,24.516080
530,24.548338,24.548338
531,24.612854,24.612854
532,24.645112,24.645112
533,24.677370,24.677370
534,24.741886,24.741886
535,24.774144,24.774144
536,24.806402,24.806402
537,24.838660,24.838660
538,24.870918,24.870918
539,24.935434,24.935434
540,24.967692,24.967692
541,24.999950,24.999950
542,25.064466,25.064466
543,25.096724,25.096724
544,25.128982,25.128982
545,25.161240,25.161240
546,25.193498,25.193498
547,25.258014,25.258014
548,25.290272,25.290272
549,25.322530,25.322530
550,25.354788,25.354788
551,25.419304,25.419304
552,25.451562,25.451562
553,25.483820,25.483820
554,25.516078,25.516078
555,25.580594,25.580594
556,25.645110,25.645110
557,25.677368,25.677368
558,25.709626,25.709626
559,25.741884,25.741884
560,25.774142,25.774142
561,25.838658,25.838658
562,25.870916,25.870916
563,25.935432,25.935432
564,25.967690,25.967690
565,26.032206,26.032206
566,26.096722,26.096722
567,26.128980,26.128980
568,26.193496,26.193496
569,26.225754,26.225754
570,26.290270,26.290270
571,26.322528,26.322528
572,26.387044,26.387044
573,26.419302,26.419302
574,26.483818,26.483818
575,26.516076,26.516076
576,26.580592,26.580592
577,26.645108,26.645108
