frame,pkt_time,best_time
1,0.000000,0.000000
2,0.032258,0.032258
3,0.064516,0.064516
4,0.096774,0.096774
5,0.161290,0.161290
6,0.193548,0.193548
7,0.225806,0.225806
8,0.258064,0.258064
9,0.322580,0.322580
10,0.354838,0.354838
11,0.387096,0.387096
12,0.419354,0.419354
13,0.483870,0.483870
14,0.516128,0.516128
15,0.548386,0.548386
16,0.580644,0.580644
17,0.645160,0.645160
18,0.677418,0.677418
19,0.709676,0.709676
20,0.741934,0.741934
21,0.806450,0.806450
22,0.838708,0.838708
23,0.870966,0.870966
24,0.903224,0.903224
25,0.967740,0.967740
26,0.999998,0.999998
27,1.032256,1.032256
28,1.064514,1.064514
29,1.129030,1.129030
30,1.161288,1.161288
31,1.193546,1.193546
32,1.225804,1.225804
33,1.290320,1.290320
34,1.322578,1.322578
35,1.354836,1.354836
36,1.387094,1.387094
37,1.451610,1.451610
38,1.483868,1.483868
39,1.516126,1.516126
40,1.580642,1.580642
41,1.612900,1.612900
42,1.677416,1.677416
43,1.741932,1.741932
44,1.774190,1.774190
45,1.838706,1.838706
46,1.870964,1.870964
47,1.935480,1.935480
48,1.967738,1.967738
49,2.032254,2.032254
50,2.064512,2.064512
51,2.129028,2.129028
52,2.193544,2.193544
53,2.225802,2.225802
54,2.290318,2.290318
55,2.322576,2.322576
56,2.387092,2.387092
57,2.419350,2.419350
58,2.483866,2.483866
59,2.516124,2.516124
60,2.580640,2.580640
61,2.645156,2.645156
62,2.677414,2.677414
63,2.741930,2.741930
64,2.774188,2.774188
65,2.838704,2.838704
66,2.870962,2.870962
67,2.935478,2.935478
68,2.967736,2.967736
69,3.032252,3.032252
70,3.096768,3.096768
71,3.129026,3.129026
72,3.193542,3.193542
73,3.225800,3.225800
74,3.290316,3.290316
75,3.322574,3.322574
76,3.387090,3.387090
77,3.419348,3.419348
78,3.483864,3.483864
79,3.548380,3.548380
80,3.580638,3.580638
81,3.645154,3.645154
82,3.677412,3.677412
83,3.741928,3.741928
84,3.774186,3.774186
85,3.838702,3.838702
86,3.870960,3.870960
87,3.903218,3.903218
88,3.935476,3.935476
89,3.999992,3.999992
90,4.032250,4.032250
91,4.064508,4.064508
92,4.096766,4.096766
93,4.161282,4.161282
94,4.193540,4.193540
95,4.225798,4.225798
96,4.258056,4.258056
97,4.322572,4.322572
98,4.354830,4.354830
99,4.419346,4.419346
100,4.483862,4.483862
101,4.516120,4.516120
102,4.580636,4.580636
103,4.612894,4.612894
104,4.677410,4.677410
105,4.709668,4.709668
106,4.774184,4.774184
107,4.806442,4.806442
108,4.870958,4.870958
109,4.935474,4.935474
110,4.967732,4.967732
111,5.032248,5.032248
112,5.064506,5.064506
113,5.129022,5.129022
114,5.161280,5.161280
115,5.225796,5.225796
116,5.258054,5.258054
117,5.290312,5.290312
118,5.322570,5.322570
119,5.387086,5.387086
120,5.419344,5.419344
121,5.451602,5.451602
122,5.483860,5.483860
123,5.548376,5.548376
124,5.580634,5.580634
125,5.612892,5.612892
126,5.645150,5.645150
127,5.709666,5.709666
128,5.741924,5.741924
129,5.774182,5.774182
130,5.806440,5.806440
131,5.870956,5.870956
132,5.903214,5.903214
133,5.935472,5.935472
134,5.967730,5.967730
135,6.032246,6.032246
136,6.064504,6.064504
137,6.096762,6.096762
138,6.129020,6.129020
139,6.193536,6.193536
140,6.225794,6.225794
141,6.258052,6.258052
142,6.290310,6.290310
143,6.354826,6.354826
144,6.387084,6.387084
145,6.419342,6.419342
146,6.451600,6.451600
147,6.483858,6.483858
148,6.548374,6.548374
149,6.580632,6.580632
150,6.612890,6.612890
151,6.677406,6.677406
152,6.709664,6.709664
153,6.741922,6.741922
154,6.774180,6.774180
155,6.838696,6.838696
156,6.870954,6.870954
157,6.903212,6.903212
158,6.935470,6.935470
159,6.999986,6.999986
160,7.032244,7.032244
161,7.064502,7.064502
162,7.096760,7.096760
163,7.161276,7.161276
164,7.193534,7.193534
165,7.225792,7.225792
166,7.258050,7.258050
167,7.322566,7.322566
168,7.354824,7.354824
169,7.387082,7.387082
170,7.419340,7.419340
171,7.483856,7.483856
172,7.516114,7.516114
173,7.548372,7.548372
174,7.580630,7.580630
175,7.645146,7.645146
176,7.677404,7.677404
177,7.709662,7.709662
178,7.741920,7.741920
179,7.806436,7.806436
180,7.838694,7.838694
181,7.870952,7.870952
182,7.903210,7.903210
183,7.967726,7.967726
184,7.999984,7.999984
185,8.032242,8.032242
186,8.064500,8.064500
187,8.096758,8.096758
188,8.161274,8.161274
189,8.193532,8.193532
190,8.225790,8.225790
191,8.258048,8.258048
192,8.322564,8.322564
193,8.354822,8.354822
194,8.387080,8.387080
195,8.419338,8.419338
196,8.483854,8.483854
197,8.516112,8.516112
198,8.548370,8.548370
199,8.580628,8.580628
200,8.645144,8.645144
201,8.677402,8.677402
202,8.709660,8.709660
203,8.741918,8.741918
204,8.806434,8.806434
205,8.838692,8.838692
206,8.870950,8.870950
207,8.903208,8.903208
208,8.967724,8.967724
209,8.999982,8.999982
210,9.032240,9.032240
211,9.064498,9.064498
212,9.129014,9.129014
213,9.161272,9.161272
214,9.193530,9.193530
215,9.225788,9.225788
216,9.290304,9.290304
217,9.322562,9.322562
218,9.354820,9.354820
219,9.387078,9.387078
220,9.451594,9.451594
221,9.483852,9.483852
222,9.516110,9.516110
223,9.548368,9.548368
224,9.612884,9.612884
225,9.645142,9.645142
226,9.677400,9.677400
227,9.709658,9.709658
228,9.774174,9.774174
229,9.806432,9.806432
230,9.838690,9.838690
231,9.870948,9.870948
232,9.935464,9.935464
233,9.967722,9.967722
234,9.999980,9.999980
235,10.032238,10.032238
236,10.096754,10.096754
237,10.129012,10.129012
238,10.161270,10.161270
239,10.193528,10.193528
240,10.258044,10.258044
241,10.290302,10.290302
242,10.322560,10.322560
243,10.354818,10.354818
244,10.419334,10.419334
245,10.451592,10.451592
246,10.483850,10.483850
247,10.516108,10.516108
248,10.580624,10.580624
249,10.612882,10.612882
250,10.645140,10.645140
251,10.677398,10.677398
252,10.741914,10.741914
253,10.774172,10.774172
254,10.806430,10.806430
255,10.838688,10.838688
256,10.903204,10.903204
257,10.935462,10.935462
258,10.967720,10.967720
259,10.999978,10.999978
260,11.064494,11.064494
261,11.096752,11.096752
262,11.129010,11.129010
263,11.161268,11.161268
264,11.225784,11.225784
265,11.258042,11.258042
266,11.290300,11.290300
267,11.322558,11.322558
268,11.387074,11.387074
269,11.419332,11.419332
270,11.451590,11.451590
271,11.483848,11.483848
272,11.516106,11.516106
273,11.580622,11.580622
274,11.612880,11.612880
275,11.645138,11.645138
276,11.677396,11.677396
277,11.741912,11.741912
278,11.774170,11.774170
279,11.806428,11.806428
280,11.838686,11.838686
281,11.903202,11.903202
282,11.935460,11.935460
283,11.967718,11.967718
284,11.999976,11.999976
285,12.064492,12.064492
286,12.096750,12.096750
287,12.129008,12.129008
288,12.161266,12.161266
289,12.225782,12.225782
290,12.258040,12.258040
291,12.290298,12.290298
292,12.322556,12.322556
293,12.387072,12.387072
294,12.419330,12.419330
295,12.451588,12.451588
296,12.483846,12.483846
297,12.548362,12.548362
298,12.580620,12.580620
299,12.612878,12.612878
300,12.677394,12.677394
301,12.709652,12.709652
302,12.741910,12.741910
303,12.774168,12.774168
304,12.806426,12.806426
305,12.870942,12.870942
306,12.903200,12.903200
307,12.935458,12.935458
308,12.967716,12.967716
309,13.032232,13.032232
310,13.064490,13.064490
311,13.096748,13.096748
312,13.129006,13.129006
313,13.193522,13.193522
314,13.225780,13.225780
315,13.258038,13.258038
316,13.387070,13.387070
317,13.419328,13.419328
318,13.451586,13.451586
319,13.483844,13.483844
320,13.516102,13.516102
321,13.548360,13.548360
322,13.580618,13.580618
323,13.612876,13.612876
324,13.645134,13.645134
325,13.677392,13.677392
326,13.709650,13.709650
327,13.741908,13.741908
328,13.774166,13.774166
329,13.838682,13.838682
330,13.870940,13.870940
331,13.903198,13.903198
332,13.935456,13.935456
333,13.999972,13.999972
334,14.032230,14.032230
335,14.064488,14.064488
336,14.096746,14.096746
337,14.161262,14.161262
338,14.193520,14.193520
339,14.225778,14.225778
340,14.258036,14.258036
341,14.322552,14.322552
342,14.354810,14.354810
343,14.387068,14.387068
344,14.419326,14.419326
345,14.483842,14.483842
346,14.516100,14.516100
347,14.548358,14.548358
348,14.580616,14.580616
349,14.645132,14.645132
350,14.677390,14.677390
351,14.709648,14.709648
352,14.741906,14.741906
353,14.806422,14.806422
354,14.838680,14.838680
355,14.870938,14.870938
356,14.903196,14.903196
357,14.967712,14.967712
358,14.999970,14.999970
359,15.032228,15.032228
360,15.064486,15.064486
361,15.096744,15.096744
362,15.161260,15.161260
363,15.193518,15.193518
364,15.225776,15.225776
365,15.258034,15.258034
366,15.322550,15.322550
367,15.354808,15.354808
368,15.387066,15.387066
369,15.419324,15.419324
370,15.483840,15.483840
371,15.516098,15.516098
372,15.548356,15.548356
373,15.580614,15.580614
374,15.645130,15.645130
375,15.677388,15.677388
376,15.709646,15.709646
377,15.741904,15.741904
378,15.806420,15.806420
379,15.838678,15.838678
380,15.870936,15.870936
381,15.903194,15.903194
382,15.967710,15.967710
383,15.999968,15.999968
384,16.032226,16.032226
385,16.064484,16.064484
386,16.129000,16.129000
387,16.161258,16.161258
388,16.193516,16.193516
389,16.225774,16.225774
390,16.290290,16.290290
391,16.322548,16.322548
392,16.354806,16.354806
393,16.387064,16.387064
394,16.451580,16.451580
395,16.483838,16.483838
396,16.516096,16.516096
397,16.548354,16.548354
398,16.612870,16.612870
399,16.645128,16.645128
400,16.677386,16.677386
401,16.709644,16.709644
402,16.774160,16.774160
403,16.806418,16.806418
404,16.838676,16.838676
405,16.870934,16.870934
406,16.935450,16.935450
407,16.967708,16.967708
408,16.999966,16.999966
409,17.032224,17.032224
410,17.096740,17.096740
411,17.128998,17.128998
412,17.161256,17.161256
413,17.193514,17.193514
414,17.258030,17.258030
415,17.290288,17.290288
416,17.322546,17.322546
417,17.354804,17.354804
418,17.419320,17.419320
419,17.451578,17.451578
420,17.483836,17.483836
421,17.516094,17.516094
422,17.580610,17.580610
423,17.612868,17.612868
424,17.645126,17.645126
425,17.677384,17.677384
426,17.741900,17.741900
427,17.774158,17.774158
428,17.806416,17.806416
429,17.838674,17.838674
430,17.903190,17.903190
431,17.935448,17.935448
432,17.967706,17.967706
433,17.999964,17.999964
434,18.064480,18.064480
435,18.096738,18.096738
436,18.128996,18.128996
437,18.161254,18.161254
438,18.225770,18.225770
439,18.258028,18.258028
440,18.290286,18.290286
441,18.322544,18.322544
442,18.387060,18.387060
443,18.419318,18.419318
444,18.451576,18.451576
445,18.483834,18.483834
446,18.548350,18.548350
447,18.580608,18.580608
448,18.612866,18.612866
449,18.645124,18.645124
450,18.709640,18.709640
451,18.741898,18.741898
452,18.774156,18.774156
453,18.806414,18.806414
454,18.838672,18.838672
455,18.903188,18.903188
456,18.935446,18.935446
457,18.967704,18.967704
458,18.999962,18.999962
459,19.064478,19.064478
460,19.096736,19.096736
461,19.128994,19.128994
462,19.193510,19.193510
463,19.225768,19.225768
464,19.258026,19.258026
465,19.290284,19.290284
466,19.322542,19.322542
467,19.387058,19.387058
468,19.419316,19.419316
469,19.451574,19.451574
470,19.483832,19.483832
471,19.548348,19.548348
472,19.580606,19.580606
473,19.612864,19.612864
474,19.645122,19.645122
475,19.709638,19.709638
476,19.741896,19.741896
477,19.774154,19.774154
478,19.806412,19.806412
479,19.870928,19.870928
480,19.903186,19.903186
481,19.935444,19.935444
482,19.967702,19.967702
483,20.032218,20.032218
484,20.064476,20.064476
485,20.096734,20.096734
486,20.128992,20.128992
487,20.193508,20.193508
488,20.225766,20.225766
489,20.258024,20.258024
490,20.290282,20.290282
491,20.354798,20.354798
492,20.387056,20.387056
493,20.419314,20.419314
494,20.451572,20.451572
495,20.516088,20.516088
496,20.548346,20.548346
497,20.580604,20.580604
498,20.612862,20.612862
499,20.677378,20.677378
500,20.709636,20.709636
501,20.741894,20.741894
502,20.774152,20.774152
503,20.838668,20.838668
504,20.870926,20.870926
505,20.903184,20.903184
506,20.935442,20.935442
507,20.999958,20.999958
508,21.032216,21.032216
509,21.064474,21.064474
510,21.096732,21.096732
511,21.161248,21.161248
512,21.193506,21.193506
513,21.225764,21.225764
514,21.258022,21.258022
515,21.322538,21.322538
516,21.354796,21.354796
517,21.387054,21.387054
518,21.419312,21.419312
519,21.483828,21.483828
520,21.516086,21.516086
521,21.548344,21.548344
522,21.580602,21.580602
523,21.645118,21.645118
524,21.677376,21.677376
525,21.709634,21.709634
526,21.741892,21.741892
527,21.806408,21.806408
528,21.838666,21.838666
529,21.870924,21.870924
530,21.903182,21.903182
531,21.967698,21.967698
532,21.999956,21.999956
533,22.032214,22.032214
534,22.064472,22.064472
535,22.096730,22.096730
536,22.161246,22.161246
537,22.193504,22.193504
538,22.225762,22.225762
539,22.258020,22.258020
540,22.322536,22.322536
541,22.354794,22.354794
542,22.419310,22.419310
543,22.451568,22.451568
544,22.483826,22.483826
545,22.516084,22.516084
546,22.548342,22.548342
547,22.580600,22.580600
548,22.645116,22.645116
549,22.677374,22.677374
550,22.709632,22.709632
551,22.741890,22.741890
552,22.806406,22.806406
553,22.838664,22.838664
554,22.870922,22.870922
555,22.903180,22.903180
556,22.967696,22.967696
557,22.999954,22.999954
558,23.032212,23.032212
559,23.064470,23.064470
560,23.128986,23.128986
561,23.161244,23.161244
562,23.193502,23.193502
563,23.225760,23.225760
564,23.290276,23.290276
565,23.322534,23.322534
566,23.354792,23.354792
567,23.387050,23.387050
568,23.451566,23.451566
569,23.483824,23.483824
570,23.516082,23.516082
571,23.548340,23.548340
572,23.612856,23.612856
573,23.645114,23.645114
574,23.677372,23.677372
575,23.709630,23.709630
576,23.774146,23.774146
577,23.806404,23.806404
